[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.542303, -0.868031, 1.023509], [1.444124, 0.004646, 1.444132]]
[[0.046824, -0.868031, 0.869293], [0.948645, 0.004646, 0.948656]]
[[0.761223, -0.419774, 0.869293], [0.498231, 0.807288, 0.948656]]
[[0.265358, -0.419773, 0.496613], [0.002366, 0.807289, 0.807293]]
[[0.496461, 0.012264, 0.496613], [-0.691608, 0.416412, 0.807293]]
[[0.444033, 0.222394, 0.496613], [-0.803070, 0.082463, 0.807293]]
[[0.464346, -0.176089, 0.496613], [-0.483196, 0.646717, 0.807293]]
[[0.116442, -0.482769, 0.496613], [0.261581, 0.763739, 0.807293]]
[[-0.383560, -0.482769, 0.616591], [-0.238421, 0.763738, 0.800088]]
