0.749877, -0.248109, 1.443274
0.749877, -0.248109, 2.490472
0.352427, 0.054737, 2.490472
0.352427, 0.054737, -2.754203
0.352427, 0.054737, -2.522718
0.352427, 0.054737, 2.900200
0.352427, 0.054737, 1.912258
0.267887, 0.292622, 1.912258
0.267887, 0.292622, 1.093227
0.497699, 0.736680, 1.093227
0.667917, 1.065587, 1.093227
0.667917, 1.065587, 2.114768
0.409147, 1.493418, 2.114768
0.409147, 1.493418, 2.826773
0.409147, 1.493418, 2.012592
0.409147, 1.493418, 1.230313
0.409147, 1.493418, 0.358724
0.409147, 1.493418, 0.504250
0.409147, 1.493418, 0.772685
0.409147, 1.493418, 1.553952
0.409147, 1.493418, 2.434581
0.149806, 1.714985, 2.434581
