0.000000, 0.000000, 1.047198
0.499682, 0.000000, 0.000000
0.000000, 0.000000, 1.038510
0.000000, 0.000000, 0.231485
0.000000, 0.000000, -0.860267
0.000000, 0.000000, -0.987941
0.252460, 0.000000, 0.000000
0.000000, 0.000000, -0.819032
0.500001, 0.000000, 0.000000
0.370343, 0.000000, 0.000000
0.000000, 0.000000, 1.021541
0.500001, 0.000000, 0.000000
0.000000, 0.000000, 0.712005
0.000000, 0.000000, -0.814181
0.000000, 0.000000, -0.782280
0.000000, 0.000000, -0.871589
0.000000, 0.000000, 0.145526
0.000000, 0.000000, 0.268435
0.000000, 0.000000, 0.781268
0.000000, 0.000000, 0.880628
0.341101, 0.000000, 0.000000
