[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.723376, 0.007372, 0.723414], [0.452261, 1.232665, 1.313013]]
[[0.381824, -0.614441, 0.723414], [1.288336, 0.253361, 1.313013]]
[[-0.094412, -0.614253, 0.621467], [0.811674, 0.253994, 0.850487]]
[[-0.575582, -0.234364, 0.621467], [0.634704, -0.566108, 0.850487]]
[[-0.564542, 0.259833, 0.621467], [0.020778, -0.850233, 0.850487]]
[[-0.385510, 0.487445, 0.621467], [-0.366759, -0.767343, 0.850487]]
[[-0.106903, 0.612203, 0.621467], [-0.687888, -0.500138, 0.850487]]
[[0.204447, 0.586875, 0.621467], [-0.844313, -0.102290, 0.850487]]
[[0.544431, 0.299693, 0.621467], [-0.696216, 0.488477, 0.850487]]
[[0.610928, -0.113964, 0.621467], [-0.227965, 0.819365, 0.850487]]
[[0.269986, -0.559757, 0.621467], [0.525205, 0.668945, 0.850487]]
[[-0.219434, -0.559757, 0.601232], [0.035784, 0.668945, 0.669901]]
[[-0.496524, -0.559758, 0.748241], [-0.241306, 0.668945, 0.711137]]
[[-0.993760, -0.559757, 1.140565], [-0.738542, 0.668945, 0.996460]]
[[-0.981644, 0.580744, 1.140565], [0.210053, 0.974069, 0.996460]]
[[-1.139061, 0.058544, 1.140565], [-0.266247, 0.960232, 0.996460]]
[[-0.834708, -0.777272, 1.140565], [-0.874865, 0.477014, 0.996460]]
[[-0.069939, -1.138418, 1.140565], [-0.962848, -0.256625, 0.996460]]
