iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.772713,1.945116,1.965716,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
1,random_sample,0,0.019377,0.539889,0.339122,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
2,random_sample,1,1.027982,-0.376554,1.950367,0.958697,-0.289525,2.333218,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0,duplicate_candidate
3,random_sample,2,0.337471,1.634262,2.216881,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
4,random_sample,2,-0.187979,1.369914,1.636854,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
5,random_sample,0,1.431744,0.585969,0.379081,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
6,lateral_motion,2,nan,nan,nan,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.396201,-0.135345,2.333218,1,accepted
7,random_sample,0,-0.339758,1.527609,-0.324104,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.191229,0.668004,0.117288,2.191229,1,accepted
8,random_sample,6,1.078180,0.153177,2.216746,0.668004,0.117288,2.191229,0.668004,0.117288,1.144031,0.838436,0.492102,1.144031,0,translation_collision
9,random_sample,0,0.854452,0.516948,0.628963,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
10,random_sample,2,0.412315,0.526283,2.471150,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.270281,0.431274,2.333218,0,translation_collision
11,random_sample,3,0.028436,1.365308,-2.793861,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
12,random_sample,3,0.488178,1.539642,-3.059530,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
13,lateral_motion,5,nan,nan,nan,0.958697,-0.289525,2.191229,0.958697,-0.289525,2.191229,0.638658,-0.518213,2.191229,0,lateral_segment_collision
14,random_sample,2,1.049104,1.120874,2.460187,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,1,accepted
15,random_sample,7,0.418786,0.349920,0.447053,0.613360,0.072057,1.286021,0.613360,0.072057,2.181691,0.418786,0.349920,2.181691,1,accepted
16,lateral_motion,6,nan,nan,nan,0.668004,0.117288,2.191229,0.668004,0.117288,2.191229,0.378361,-0.089679,2.191229,1,accepted
17,lateral_motion,3,nan,nan,nan,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,1.070907,-0.750403,-2.902769,0,lateral_segment_collision
18,random_sample,3,0.115754,1.032445,-2.125059,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
19,random_sample,4,0.218202,0.042824,3.093360,0.396201,-0.135345,2.333218,0.396201,-0.135345,2.333218,0.222255,0.046783,2.333218,1,accepted
20,random_sample,3,-0.434027,-0.486539,-1.174005,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0.472889,-0.407805,-2.902769,0,translation_collision
21,random_sample,3,0.657555,-0.322243,-1.536003,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0.664381,-0.361183,-2.902769,0,translation_collision
22,lateral_motion,7,nan,nan,nan,0.613360,0.072057,1.286021,0.613360,0.072057,1.286021,0.338137,0.152624,1.286021,1,accepted
23,random_sample,8,0.474113,1.447883,-0.456612,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
24,random_sample,8,-0.093780,1.311473,-0.837168,0.753831,0.551920,1.286021,0.753831,0.551920,2.333218,0.408493,0.913502,2.333218,0,translation_collision
25,random_sample,3,0.743906,-0.283894,-1.126330,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0,zero_motion
26,random_sample,8,0.898841,0.706314,0.012092,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0,zero_motion
27,random_sample,2,0.899310,0.735620,2.586861,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,0,duplicate_candidate
28,random_sample,3,0.499264,0.062158,-3.041865,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.488263,0.561665,0.014392,2.488263,1,accepted
29,random_sample,13,0.091931,0.178524,-0.428894,0.338137,0.152624,1.286021,0.338137,0.152624,2.333218,0.338137,0.152624,2.333218,0,duplicate_candidate
30,random_sample,3,0.336996,1.099355,-1.921003,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
31,random_sample,10,0.337791,1.053977,3.102952,0.418786,0.349920,2.181691,0.418786,0.349920,2.181691,0.131986,0.759488,2.181691,0,translation_collision
32,random_sample,13,0.192360,0.401527,0.979241,0.338137,0.152624,1.286021,0.338137,0.152624,2.100620,0.192360,0.401527,2.100620,0,translation_collision
