iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.558346,1.090891,3.003655,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,translation,0.328066,0.000000,0.000000,1.050865,0.025328,1.286021,1,accepted
0,1,goal_directed_diffusion,0,0.558346,1.090891,3.003655,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.264925,0.000000,0.000000,1.125293,0.279583,1.286021,0,endpoint_collision
1,0,goal_directed_diffusion,1,1.125707,-0.159179,-1.509923,1.050865,0.025328,1.286021,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,1,0.331911,0.884933,0.322480,1.050865,0.025328,1.286021,1.050865,0.025328,2.267328,rotation,0.000000,0.000000,1.013058,1.050865,0.025328,2.299079,1,accepted
2,1,goal_directed_diffusion,1,0.331911,0.884933,0.322480,1.050865,0.025328,2.299079,0.718070,0.398487,2.299079,translation,0.482109,0.000000,0.000000,0.729978,0.385135,2.299079,1,accepted
2,2,goal_directed_diffusion,1,0.331911,0.884933,0.322480,0.729978,0.385135,2.299079,0.397183,0.758294,2.299079,translation,0.499844,0.000000,0.000000,0.397287,0.758178,2.299079,0,endpoint_collision
3,0,goal_directed_diffusion,2,1.027982,-0.376554,1.950367,1.050865,0.025328,2.299079,1.050865,0.025328,-2.936909,rotation,0.000000,0.000000,0.691439,1.050865,0.025328,2.990518,1,accepted
3,1,goal_directed_diffusion,2,1.027982,-0.376554,1.950367,1.050865,0.025328,2.990518,1.050865,0.025328,-2.245470,rotation,0.000000,0.000000,0.871364,1.050865,0.025328,-2.421303,1,accepted
3,2,goal_directed_diffusion,2,1.027982,-0.376554,1.950367,1.050865,0.025328,-2.421303,1.050865,0.025328,-1.627675,rotation,0.000000,0.000000,-0.264210,1.050865,0.025328,-2.685513,0,angular_no_progress
4,0,goal_directed_diffusion,3,0.404158,0.546839,2.222394,0.729978,0.385135,2.299079,0.487876,0.656601,2.299079,translation,0.351001,0.000000,0.000000,0.496356,0.647093,2.299079,0,endpoint_collision
5,0,goal_directed_diffusion,5,1.205655,-0.048875,-2.161349,1.050865,0.025328,-2.421303,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
6,0,goal_directed_diffusion,1,0.995931,1.401283,0.583281,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.326444,0.000000,0.000000,1.142577,0.338624,1.286021,0,endpoint_collision
7,0,goal_directed_diffusion,1,1.431744,0.585969,0.379081,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.290993,0.000000,0.000000,1.132617,0.304601,1.286021,0,endpoint_collision
8,0,goal_directed_diffusion,5,0.095980,1.305156,-1.877676,1.050865,0.025328,-2.421303,1.050865,0.025328,2.814685,rotation,0.000000,0.000000,-0.780846,1.050865,0.025328,3.081037,1,accepted
8,1,goal_directed_diffusion,5,0.095980,1.305156,-1.877676,1.050865,0.025328,3.081037,1.050865,0.025328,2.211799,rotation,0.000000,0.000000,-0.979570,1.050865,0.025328,2.101467,1,accepted
8,2,goal_directed_diffusion,5,0.095980,1.305156,-1.877676,1.050865,0.025328,2.101467,0.797809,0.456562,2.101467,translation,0.487087,0.000000,0.000000,0.804344,0.445424,2.101467,1,accepted
8,3,goal_directed_diffusion,5,0.095980,1.305156,-1.877676,0.804344,0.445424,2.101467,0.551288,0.876658,2.101467,translation,0.500001,0.000000,0.000000,0.551288,0.876659,2.101467,0,endpoint_collision
9,0,goal_directed_diffusion,5,1.280796,1.798110,-2.638177,1.050865,0.025328,-2.421303,1.050865,0.025328,2.814685,rotation,0.000000,0.000000,0.640728,1.050865,0.025328,-1.780575,0,angular_no_progress
10,0,goal_directed_diffusion,1,1.122087,0.621043,1.360169,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.336582,0.000000,0.000000,1.145425,0.348354,1.286021,0,endpoint_collision
11,0,goal_directed_diffusion,2,1.078180,0.153177,2.216746,1.050865,0.025328,2.299079,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
12,0,goal_directed_diffusion,5,-0.402443,1.193065,-0.585725,1.050865,0.025328,-2.421303,1.050865,0.025328,2.814685,rotation,0.000000,0.000000,-0.788887,1.050865,0.025328,3.072995,1,accepted
12,1,goal_directed_diffusion,5,-0.402443,1.193065,-0.585725,1.050865,0.025328,3.072995,0.552041,0.059599,3.072995,translation,0.430038,0.000000,0.000000,0.621838,0.054804,3.072995,1,accepted
12,2,goal_directed_diffusion,5,-0.402443,1.193065,-0.585725,0.621838,0.054804,3.072995,0.123014,0.089076,3.072995,translation,0.168103,0.000000,0.000000,0.454130,0.066326,3.072995,1,accepted
12,3,goal_directed_diffusion,5,-0.402443,1.193065,-0.585725,0.454130,0.066326,3.072995,0.454130,0.066326,2.220808,rotation,0.000000,0.000000,-0.949435,0.454130,0.066326,2.123560,1,accepted
12,4,goal_directed_diffusion,5,-0.402443,1.193065,-0.585725,0.454130,0.066326,2.123560,0.191610,0.491864,2.123560,translation,0.430186,0.000000,0.000000,0.228265,0.432448,2.123560,0,endpoint_collision
13,0,goal_directed_diffusion,1,0.700205,0.603042,-0.275470,1.050865,0.025328,1.286021,1.050865,0.025328,2.116330,rotation,0.000000,0.000000,0.858830,1.050865,0.025328,2.144850,1,accepted
13,1,goal_directed_diffusion,1,0.700205,0.603042,-0.275470,1.050865,0.025328,2.144850,0.779344,0.445181,2.144850,translation,0.498236,0.000000,0.000000,0.780302,0.443700,2.144850,1,accepted
13,2,goal_directed_diffusion,1,0.700205,0.603042,-0.275470,0.780302,0.443700,2.144850,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
14,0,goal_directed_diffusion,3,0.321026,1.733239,2.355523,0.729978,0.385135,2.299079,0.397183,0.758294,2.299079,translation,0.343357,0.000000,0.000000,0.501443,0.641389,2.299079,0,endpoint_collision
15,0,goal_directed_diffusion,10,0.028436,1.365308,-2.793861,0.454130,0.066326,3.072995,0.454130,0.066326,2.025798,rotation,0.000000,0.000000,-1.028157,0.454130,0.066326,2.044838,1,accepted
15,1,goal_directed_diffusion,10,0.028436,1.365308,-2.793861,0.454130,0.066326,2.044838,0.225887,0.511191,2.044838,translation,0.448094,0.000000,0.000000,0.249582,0.465009,2.044838,0,endpoint_collision
16,0,goal_directed_diffusion,8,0.340457,0.735222,1.984586,0.804344,0.445424,2.101467,0.551288,0.876658,2.101467,translation,0.500001,0.000000,0.000000,0.551288,0.876659,2.101467,0,endpoint_collision
17,0,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,1.050865,0.025328,-2.421303,1.050865,0.025328,2.814685,rotation,0.000000,0.000000,-0.890005,1.050865,0.025328,2.971877,1,accepted
17,1,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,1.050865,0.025328,2.971877,0.558048,0.109778,2.971877,translation,0.435713,0.000000,0.000000,0.621411,0.098920,2.971877,1,accepted
17,2,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,0.621411,0.098920,2.971877,0.128595,0.183371,2.971877,translation,0.072888,0.000000,0.000000,0.549571,0.111231,2.971877,1,accepted
17,3,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,0.549571,0.111231,2.971877,0.056754,0.195682,2.971877,translation,0.113328,0.000000,0.000000,0.437871,0.130373,2.971877,1,accepted
17,4,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,0.437871,0.130373,2.971877,-0.054945,0.214823,2.971877,translation,0.135823,0.000000,0.000000,0.304000,0.153313,2.971877,1,accepted
17,5,goal_directed_diffusion,5,-0.473878,0.649903,-1.569261,0.304000,0.153313,2.971877,-0.188817,0.237764,2.971877,translation,0.061599,0.000000,0.000000,0.243286,0.163717,2.971877,0,endpoint_collision
18,0,goal_directed_diffusion,18,0.646787,1.394878,2.967591,0.437871,0.130373,2.971877,0.437871,0.130373,1.924680,rotation,0.000000,0.000000,-1.047198,0.437871,0.130373,1.924679,1,accepted
18,1,goal_directed_diffusion,18,0.646787,1.394878,2.967591,0.437871,0.130373,1.924679,0.264600,0.599390,1.924679,translation,0.429583,0.000000,0.000000,0.289002,0.533336,1.924679,0,endpoint_collision
19,0,goal_directed_diffusion,3,1.049104,1.120874,2.460187,0.729978,0.385135,2.299079,0.729978,0.385135,1.251881,rotation,0.000000,0.000000,-1.043451,0.729978,0.385135,1.255628,1,accepted
19,1,goal_directed_diffusion,3,1.049104,1.120874,2.460187,0.729978,0.385135,1.255628,0.884966,0.860507,1.255628,translation,0.493019,0.000000,0.000000,0.882802,0.853870,1.255628,0,endpoint_collision
20,0,goal_directed_diffusion,5,1.209346,0.648482,-1.005510,1.050865,0.025328,-2.421303,1.050865,0.025328,2.814685,rotation,0.000000,0.000000,-0.807037,1.050865,0.025328,3.054846,1,accepted
20,1,goal_directed_diffusion,5,1.209346,0.648482,-1.005510,1.050865,0.025328,3.054846,1.050865,0.025328,2.007648,rotation,0.000000,0.000000,-1.042116,1.050865,0.025328,2.012729,1,accepted
20,2,goal_directed_diffusion,5,1.209346,0.648482,-1.005510,1.050865,0.025328,2.012729,0.837021,0.477291,2.012729,translation,0.481664,0.000000,0.000000,0.844863,0.460716,2.012729,1,accepted
20,3,goal_directed_diffusion,5,1.209346,0.648482,-1.005510,0.844863,0.460716,2.012729,0.844863,0.460716,0.965532,rotation,0.000000,0.000000,-1.044302,0.844863,0.460716,0.968427,0,endpoint_collision
21,0,goal_directed_diffusion,21,0.642301,0.121207,0.636103,0.729978,0.385135,1.255628,0.729978,0.385135,2.302826,rotation,0.000000,0.000000,0.988003,0.729978,0.385135,2.243631,1,accepted
