0.610979, -0.228338, 1.722037
0.610979, -0.228338, 2.644657
0.175968, 0.007582, 2.644657
0.175968, 0.007582, -2.844847
0.175968, 0.007582, -2.149626
0.175968, 0.007582, -1.894414
0.175968, 0.007582, -1.385807
0.175968, 0.007582, -1.060662
0.175968, 0.007582, -0.913544
0.175968, 0.007582, -0.781171
0.175968, 0.007582, -0.710720
0.175968, 0.007582, -0.356908
0.175968, 0.007582, 0.431396
0.175968, 0.007582, 1.331097
0.292893, 0.486001, 1.331097
0.411482, 0.971230, 1.331097
0.519623, 1.413708, 1.331097
