iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,1.036776,1.610829,2.899687,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,1,accepted
1,random_sample,1,1.058701,1.342575,-2.234871,0.535646,0.265955,1.722037,0.535646,0.265955,1.722037,0.460314,0.760247,1.722037,1,accepted
2,random_sample,0,1.293761,-0.467985,-1.136801,0.610979,-0.228338,1.722037,0.610979,-0.228338,0.674839,1.001383,0.084048,0.674839,0,translation_collision
3,random_sample,2,-0.104838,1.980913,-1.690197,0.460314,0.760247,1.722037,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,1,accepted
4,random_sample,3,0.712050,1.887744,-1.454726,0.384982,1.254540,1.722037,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,1,accepted
5,random_sample,3,0.498013,1.058612,-0.574563,0.384982,1.254540,1.722037,0.384982,1.254540,0.674839,0.384982,1.254540,0.674839,0,duplicate_candidate
6,random_sample,2,0.729904,0.976248,2.112856,0.460314,0.760247,1.722037,0.460314,0.760247,0.675484,0.729904,0.976248,0.675484,1,accepted
7,random_sample,5,-0.332253,1.124903,-0.352158,0.384982,1.254540,0.674839,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,0,duplicate_candidate
8,random_sample,2,0.488586,0.513629,1.618740,0.460314,0.760247,1.722037,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,0,duplicate_candidate
9,random_sample,5,-0.215037,1.754849,-0.123076,0.384982,1.254540,0.674839,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,0,duplicate_candidate
10,random_sample,8,1.329492,1.498711,2.644190,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
11,random_sample,6,1.083700,-0.120419,-1.159585,0.460314,0.760247,0.675484,0.460314,0.760247,-0.371713,0.926167,0.578641,-0.371713,0,translation_collision
12,random_sample,5,-0.286139,0.959799,-0.842053,0.384982,1.254540,0.674839,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,0,duplicate_candidate
13,random_sample,5,-0.085271,1.436346,-1.090173,0.384982,1.254540,0.674839,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,0,duplicate_candidate
14,random_sample,8,0.230075,-0.093088,-1.984133,0.460314,0.760247,2.769235,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
15,random_sample,7,1.125452,1.070419,-1.249266,0.729904,0.976248,0.675484,0.729904,0.976248,0.675484,1.047219,1.230487,0.675484,1,accepted
16,lateral_motion,3,nan,nan,nan,0.384982,1.254540,1.722037,0.384982,1.254540,1.722037,0.646661,1.294421,1.722037,1,accepted
17,lateral_motion,1,nan,nan,nan,0.535646,0.265955,1.722037,0.535646,0.265955,1.722037,0.797887,0.305921,1.722037,0,lateral_segment_collision
