[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.518125, -0.882676, 1.023509], [1.443702, -0.035237, 1.444132]]
[[0.018605, -0.882676, 0.882872], [0.944182, -0.035237, 0.944840]]
[[-0.750630, -0.464777, 0.882872], [0.449682, -0.830968, 0.944840]]
[[-0.098066, -0.877409, 0.882872], [0.931270, -0.159556, 0.944840]]
[[0.674464, -0.569703, 0.882872], [0.650764, 0.685002, 0.944840]]
[[0.217602, -0.569703, 0.609846], [0.193903, 0.685002, 0.711917]]
[[0.601991, -0.097566, 0.609846], [-0.495290, 0.511384, 0.711917]]
[[0.315164, -0.522096, 0.609846], [0.069379, 0.708528, 0.711917]]
[[-0.290600, -0.536157, 0.609846], [0.646095, 0.298977, 0.711917]]
[[0.286941, -0.538124, 0.609846], [0.106976, 0.703834, 0.711917]]
[[-0.213060, -0.538124, 0.578768], [-0.393025, 0.703833, 0.806133]]
