iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.590219,1.086255,-0.794867,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
1,random_sample,0,0.044201,-0.377347,-1.366936,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
2,random_sample,2,0.150093,-0.242745,2.893806,0.613360,0.072057,2.333218,0.613360,0.072057,-2.902769,0.127551,-0.046222,-2.902769,1,accepted
3,random_sample,4,0.013815,-0.291763,-2.072601,0.127551,-0.046222,-2.902769,0.127551,-0.046222,-2.004580,0.013815,-0.291763,-2.004580,1,accepted
4,random_sample,2,0.932750,0.594571,2.640721,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,1,accepted
5,random_sample,0,1.057682,-0.125540,0.679525,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,0,zero_motion
6,random_sample,8,1.452691,0.720670,0.551382,0.753831,0.551920,1.286021,0.753831,0.551920,0.238823,1.239639,0.670199,0.238823,0,translation_collision
7,random_sample,8,0.358275,0.440958,0.327975,0.753831,0.551920,1.286021,0.753831,0.551920,2.333218,0.470085,0.849013,2.333218,0,translation_collision
8,random_sample,5,-0.478229,1.814230,-1.862906,0.127551,-0.046222,-2.004580,0.127551,-0.046222,-3.051778,-0.370434,-0.091069,-3.051778,0,translation_collision
9,random_sample,2,1.449506,0.714887,2.543456,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,0,duplicate_candidate
10,random_sample,3,0.677714,1.663418,-2.606207,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
11,random_sample,3,1.397324,0.138361,-2.405801,0.613360,0.072057,-2.902769,0.613360,0.072057,-1.855572,0.472889,-0.407805,-1.855572,0,translation_collision
12,random_sample,5,0.886346,-0.406529,-0.940542,0.127551,-0.046222,-2.004580,0.127551,-0.046222,-0.957383,0.415382,-0.455066,-0.957383,0,translation_collision
13,random_sample,8,-0.125655,1.896145,-0.314691,0.753831,0.551920,1.286021,0.753831,0.551920,2.150167,0.480082,0.970323,2.150167,0,translation_collision
14,random_sample,4,0.393452,-0.405824,-3.077022,0.127551,-0.046222,-2.902769,0.127551,-0.046222,-1.855572,0.001905,-0.475442,-1.855572,0,translation_collision
15,random_sample,2,0.328108,0.906189,2.199809,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
16,random_sample,7,0.476335,-0.365950,1.306432,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.296381,0.403947,2.333218,0,translation_collision
17,random_sample,8,0.579149,1.031822,1.650721,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
18,random_sample,3,0.456192,1.619824,2.979460,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
19,lateral_motion,3,nan,nan,nan,0.613360,0.072057,-2.902769,0.613360,0.072057,-2.902769,0.548820,0.337139,-2.902769,1,accepted
20,random_sample,5,-0.242622,0.605257,-1.454804,0.127551,-0.046222,-2.004580,0.127551,-0.046222,-3.051778,-0.370434,-0.091069,-3.051778,0,translation_collision
21,random_sample,8,0.301121,1.295940,-0.129562,0.753831,0.551920,1.286021,0.753831,0.551920,2.117416,0.493930,0.979063,2.117416,0,translation_collision
22,random_sample,8,1.012093,0.724141,1.402092,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.841040,0.849836,1.286021,0,translation_collision
23,random_sample,8,-0.395736,0.933151,0.597152,0.753831,0.551920,1.286021,0.753831,0.551920,2.333218,0.408493,0.913502,2.333218,0,translation_collision
24,random_sample,9,0.753761,0.257412,-3.121359,0.548820,0.337139,-2.902769,0.548820,0.337139,-1.855572,0.548820,0.337139,-1.855572,0,duplicate_candidate
25,random_sample,10,1.331387,1.414852,-1.288765,0.548820,0.337139,-1.855572,0.548820,0.337139,-0.808374,0.894158,-0.024444,-0.808374,1,accepted
26,random_sample,2,0.727741,0.172706,2.014056,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.613360,0.072057,1.286021,0,duplicate_candidate
27,random_sample,11,0.220766,1.780854,0.085398,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
28,random_sample,8,0.208888,1.455130,1.915955,0.753831,0.551920,1.286021,0.753831,0.551920,2.113668,0.495532,0.980034,2.113668,0,translation_collision
29,random_sample,7,0.500856,0.210783,0.642714,0.613360,0.072057,1.286021,0.613360,0.072057,2.252193,0.613360,0.072057,2.252193,0,duplicate_candidate
30,random_sample,12,1.047939,0.313603,-0.461341,0.894158,-0.024444,-0.808374,0.894158,-0.024444,0.238823,1.254998,0.063410,0.238823,1,accepted
31,random_sample,12,1.297403,-0.445963,-0.839425,0.894158,-0.024444,-0.808374,0.894158,-0.024444,-0.808374,1.239495,-0.386026,-0.808374,0,translation_collision
32,random_sample,7,0.149159,0.424054,1.206603,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
33,random_sample,8,-0.228875,1.967309,0.842338,0.753831,0.551920,1.286021,0.753831,0.551920,2.177687,0.468673,0.962632,2.177687,0,translation_collision
34,random_sample,11,0.012012,0.636523,-0.210002,0.548820,0.337139,-0.808374,0.548820,0.337139,-1.855572,0.408349,-0.142724,-1.855572,1,accepted
35,random_sample,9,0.233901,1.950422,-2.478961,0.548820,0.337139,-2.902769,0.548820,0.337139,2.333218,0.203483,0.698722,2.333218,0,translation_collision
36,random_sample,15,1.024442,1.775987,-0.148287,1.254998,0.063410,0.238823,1.254998,0.063410,1.286021,1.395469,0.543272,1.286021,0,translation_collision
37,random_sample,14,-0.110584,-0.303273,0.120159,0.894158,-0.024444,0.238823,0.894158,-0.024444,-0.808374,1.239495,-0.386026,-0.808374,0,translation_collision
38,random_sample,8,0.308263,1.864248,1.852156,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
39,random_sample,1,1.434628,-0.097047,2.063493,0.958697,-0.289525,2.333218,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
40,random_sample,14,0.561606,0.801130,0.202110,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
41,random_sample,12,0.514751,-0.084427,-0.529057,0.894158,-0.024444,-0.808374,0.894158,-0.024444,-1.855572,0.786243,-0.393092,-1.855572,0,translation_collision
42,random_sample,11,0.741677,1.705938,-0.755424,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
43,random_sample,8,1.225088,0.713079,1.314340,0.753831,0.551920,1.286021,0.753831,0.551920,0.329510,1.225088,0.713079,0.329510,0,translation_collision
44,random_sample,2,0.291253,-0.036042,2.434193,0.613360,0.072057,2.333218,0.613360,0.072057,-2.902769,0.283241,-0.008317,-2.902769,1,accepted
45,random_sample,14,0.028548,0.516344,0.370787,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
46,random_sample,9,0.204474,0.384481,2.960880,0.548820,0.337139,-2.902769,0.548820,0.337139,-2.902769,0.211100,0.254914,-2.902769,0,translation_collision
47,random_sample,8,0.529947,1.499134,0.700228,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
48,random_sample,7,0.140211,-0.140971,1.332924,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
49,random_sample,14,0.119681,-0.180152,0.570908,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
50,random_sample,2,-0.479371,1.926583,2.629312,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
51,random_sample,14,0.411730,1.069129,-0.014934,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
52,random_sample,12,1.126470,0.462592,-0.365518,0.894158,-0.024444,-0.808374,0.894158,-0.024444,0.238823,1.379966,0.093836,0.238823,0,translation_collision
53,random_sample,0,1.083149,-0.497904,1.545124,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,0,duplicate_candidate
54,lateral_motion,13,nan,nan,nan,0.613360,0.072057,2.252193,0.613360,0.072057,2.252193,0.946785,0.342457,2.252193,0,lateral_segment_collision
55,random_sample,2,0.533613,-0.312982,2.609912,0.613360,0.072057,2.333218,0.613360,0.072057,-2.902769,0.231310,-0.020960,-2.902769,1,accepted
56,random_sample,8,-0.063162,1.068804,1.032915,0.753831,0.551920,1.286021,0.753831,0.551920,2.333218,0.408493,0.913502,2.333218,0,translation_collision
57,random_sample,14,1.010922,0.138141,-0.257996,0.894158,-0.024444,0.238823,0.894158,-0.024444,0.238823,0.894158,-0.024444,0.238823,0,zero_motion
58,random_sample,7,-0.048221,0.443517,0.871064,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
59,random_sample,14,-0.489883,-0.159357,0.208890,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
60,random_sample,2,0.542588,1.937680,2.486897,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
61,random_sample,15,1.451821,1.104290,-0.272185,1.254998,0.063410,0.238823,1.254998,0.063410,1.286021,1.395469,0.543272,1.286021,0,translation_collision
62,random_sample,10,0.217738,1.800107,-1.884042,0.548820,0.337139,-1.855572,0.548820,0.337139,-2.902769,0.063012,0.218859,-2.902769,0,translation_collision
63,random_sample,0,1.489701,-0.211186,1.335729,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,1.444506,-0.171246,0.238823,0,translation_collision
64,random_sample,8,0.986095,0.442454,1.517570,0.753831,0.551920,1.286021,0.753831,0.551920,0.238823,1.003310,0.612660,0.238823,0,translation_collision
65,random_sample,16,0.764476,0.001168,-1.481045,0.408349,-0.142724,-1.855572,0.408349,-0.142724,-0.808374,0.673636,-0.420489,-0.808374,0,translation_collision
66,random_sample,15,0.655748,1.757296,0.250585,1.254998,0.063410,0.238823,1.254998,0.063410,1.286021,1.395469,0.543272,1.286021,0,translation_collision
67,random_sample,11,-0.421649,-0.317181,-0.620618,0.548820,0.337139,-0.808374,0.548820,0.337139,-1.855572,0.408349,-0.142724,-1.855572,0,duplicate_candidate
68,random_sample,2,-0.403601,0.242569,2.345756,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
69,random_sample,12,1.377487,0.325048,-0.913254,0.894158,-0.024444,-0.808374,0.894158,-0.024444,0.238823,1.379966,0.093836,0.238823,0,translation_collision
70,random_sample,10,0.000124,0.886991,-2.052790,0.548820,0.337139,-1.855572,0.548820,0.337139,-2.902769,0.063012,0.218859,-2.902769,0,translation_collision
71,random_sample,11,0.840645,1.714691,-0.262754,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
72,random_sample,2,0.025715,-0.000725,2.587909,0.613360,0.072057,2.333218,0.613360,0.072057,-3.018366,0.117151,0.010600,-3.018366,1,accepted
73,random_sample,7,0.300355,-0.059593,1.591047,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.378831,0.317618,2.333218,1,accepted
74,random_sample,14,-0.341837,0.232762,0.383171,0.894158,-0.024444,0.238823,0.894158,-0.024444,1.286021,1.034629,0.455419,1.286021,0,translation_collision
75,random_sample,8,0.232465,1.905523,1.122973,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
76,random_sample,11,0.018474,0.880163,-0.386151,0.548820,0.337139,-0.808374,0.548820,0.337139,-1.855572,0.408349,-0.142724,-1.855572,0,duplicate_candidate
77,random_sample,15,1.264169,1.482983,-0.027689,1.254998,0.063410,0.238823,1.254998,0.063410,1.286021,1.395469,0.543272,1.286021,0,translation_collision
78,random_sample,11,0.195980,1.172204,-0.772463,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
79,random_sample,11,0.609515,1.588100,-0.429255,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
80,random_sample,7,-0.430100,0.358901,1.336503,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
81,random_sample,11,0.539447,0.664835,-0.545513,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,0.867346,0.414690,0.238823,1,accepted
82,random_sample,8,1.018078,1.935406,1.363838,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
83,random_sample,15,1.372743,0.489471,0.249466,1.254998,0.063410,0.238823,1.254998,0.063410,1.286021,1.379184,0.487638,1.286021,0,translation_collision
84,random_sample,11,1.395708,1.945615,-0.668601,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
85,random_sample,9,1.042878,1.722955,2.903363,0.548820,0.337139,-2.902769,0.548820,0.337139,2.333218,0.203483,0.698722,2.333218,0,translation_collision
86,random_sample,10,0.616127,0.347858,-2.276139,0.548820,0.337139,-1.855572,0.548820,0.337139,-0.808374,0.548820,0.337139,-0.808374,0,duplicate_candidate
87,random_sample,22,-0.151233,0.923558,2.704514,0.378831,0.317618,2.333218,0.378831,0.317618,2.333218,0.033494,0.679201,2.333218,0,translation_collision
88,random_sample,8,1.325967,1.107869,0.907675,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
89,random_sample,4,-0.281837,-0.355900,-2.943600,0.127551,-0.046222,-2.902769,0.127551,-0.046222,-2.902769,-0.358257,-0.164502,-2.902769,0,translation_collision
90,random_sample,21,-0.436395,1.371433,3.100075,0.117151,0.010600,-3.018366,0.117151,0.010600,2.217622,-0.184177,0.409600,2.217622,0,translation_collision
91,random_sample,5,-0.211277,0.832740,-2.112518,0.127551,-0.046222,-2.004580,0.127551,-0.046222,-3.051778,-0.370434,-0.091069,-3.051778,0,translation_collision
92,random_sample,22,0.522684,0.893428,2.652469,0.378831,0.317618,2.333218,0.378831,0.317618,1.325981,0.500020,0.802709,1.325981,0,rotation_collision
93,random_sample,11,0.393106,1.710595,-0.614431,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
94,random_sample,9,-0.053237,0.849879,-2.403708,0.548820,0.337139,-2.902769,0.548820,0.337139,2.436144,0.168160,0.661327,2.436144,0,translation_collision
95,random_sample,23,-0.281251,-0.380313,0.672918,0.548820,0.337139,0.238823,0.548820,0.337139,-0.808374,0.894158,-0.024444,-0.808374,0,duplicate_candidate
96,lateral_motion,8,nan,nan,nan,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,1.054119,0.464016,1.286021,0,lateral_segment_collision
97,random_sample,8,0.118398,0.716442,1.056987,0.753831,0.551920,1.286021,0.753831,0.551920,2.333218,0.408493,0.913502,2.333218,0,translation_collision
98,random_sample,11,-0.029700,1.154042,-1.198987,0.548820,0.337139,-0.808374,0.548820,0.337139,0.238823,1.034629,0.455419,0.238823,0,translation_collision
99,random_sample,23,-0.110574,0.682394,-0.177646,0.548820,0.337139,0.238823,0.548820,0.337139,1.286021,0.689291,0.817001,1.286021,1,accepted
100,random_sample,21,-0.439342,0.484700,3.071447,0.117151,0.010600,-3.018366,0.117151,0.010600,2.435972,-0.263453,0.334853,2.435972,0,translation_collision
101,random_sample,23,0.056237,0.477615,-0.116247,0.548820,0.337139,0.238823,0.548820,0.337139,1.286021,0.689291,0.817001,1.286021,0,duplicate_candidate
