iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,-0.169018,0.319242,-0.292764,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
1,random_sample,1,0.759764,-0.377502,-2.156329,0.958697,-0.289525,2.333218,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0,duplicate_candidate
2,random_sample,0,1.462550,1.098994,-0.254942,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
3,random_sample,2,1.231893,1.235077,2.062640,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,1,accepted
4,random_sample,5,0.057476,1.577954,-0.458586,0.753831,0.551920,1.286021,0.753831,0.551920,2.167074,0.473048,0.965636,2.167074,0,translation_collision
5,random_sample,3,0.839779,0.971954,-1.753456,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
6,random_sample,4,0.068943,-0.047162,1.594396,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
7,random_sample,2,0.238483,0.669880,1.941396,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
8,random_sample,0,1.091298,0.155970,0.935735,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.089282,0.156565,1.286021,1,accepted
9,random_sample,5,0.122774,1.514341,0.323537,0.753831,0.551920,1.286021,0.753831,0.551920,2.151166,0.479664,0.970050,2.151166,0,translation_collision
10,random_sample,4,0.390668,-0.472707,-0.416343,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
11,random_sample,3,0.909896,0.155041,-1.770601,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.649802,0.033901,2.333218,1,accepted
12,random_sample,3,-0.313604,1.113035,-3.077328,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
13,random_sample,4,-0.032009,0.077892,0.504798,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
14,random_sample,2,0.324584,0.335243,2.576069,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.343503,0.354608,2.333218,0,translation_collision
15,random_sample,5,1.104098,1.297442,-1.154436,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
16,random_sample,3,1.462729,1.912982,-2.995643,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
17,random_sample,5,1.041858,0.936803,0.536669,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.888886,1.013282,1.286021,0,translation_collision
18,random_sample,0,0.671277,-0.452124,0.173063,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.730619,-0.050718,2.333218,1,accepted
19,random_sample,3,0.062334,1.364360,-1.418288,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
20,lateral_motion,7,nan,nan,nan,0.649802,0.033901,2.333218,0.649802,0.033901,2.333218,0.882029,0.255694,2.333218,1,accepted
21,random_sample,3,0.531314,1.294483,-2.240457,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
22,random_sample,4,-0.396219,-0.366464,1.316217,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
23,random_sample,0,1.044782,-0.435629,-0.303871,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,0,duplicate_candidate
24,random_sample,3,1.481882,0.687165,-2.849379,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
25,random_sample,2,-0.400826,1.079802,3.004198,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
26,random_sample,9,0.802143,0.764192,2.675455,0.882029,0.255694,2.333218,0.882029,0.255694,2.333218,0.536691,0.617276,2.333218,1,accepted
27,random_sample,10,0.002842,0.000211,-1.215150,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
28,random_sample,3,0.469169,0.610138,-1.461897,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
29,random_sample,11,-0.176303,0.526880,2.690403,0.536691,0.617276,2.333218,0.536691,0.617276,-3.015481,0.040662,0.554388,-3.015481,0,rotation_collision
30,random_sample,3,0.428332,1.094184,-2.716356,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
