0.496279, 0.000000, 0.000000
0.496414, 0.000000, 0.000000
0.493294, 0.000000, 0.000000
0.481143, 0.000000, 0.000000
0.000000, 0.000000, 0.592129
0.000000, 0.000000, -0.613218
0.000000, 0.000000, -0.685488
0.000000, 0.000000, -0.778605
0.040039, 0.000000, 0.000000
0.067595, 0.000000, 0.000000
0.022650, 0.000000, 0.000000
0.045616, 0.000000, 0.000000
0.073509, 0.000000, 0.000000
0.099146, 0.000000, 0.000000
0.000000, 0.000000, -0.831356
0.000000, 0.000000, -0.467173
0.000000, 0.000000, -0.693122
0.081690, 0.000000, 0.000000
0.012185, 0.000000, 0.000000
0.045829, 0.000000, 0.000000
