[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.653091, 0.462888, 0.800495], [-0.076066, 1.441507, 1.443512]]
[[0.760291, -0.250500, 0.800495], [1.114539, 0.917349, 1.443512]]
[[0.185056, -0.778811, 0.800495], [1.365353, -0.468548, 1.443512]]
[[-0.253888, -0.778811, 0.819150], [0.926409, -0.468548, 1.038157]]
[[-0.768964, -0.282314, 0.819150], [0.204965, -1.017723, 1.038157]]
[[-0.175342, -0.800163, 0.819150], [0.968336, -0.374294, 1.038157]]
[[0.605291, -0.551932, 0.819150], [0.808316, 0.651457, 1.038157]]
[[0.115260, -0.551932, 0.563839], [0.318285, 0.651457, 0.725052]]
[[-0.190518, -0.551932, 0.583888], [0.012508, 0.651457, 0.651577]]
[[-0.680090, -0.551932, 0.875871], [-0.477064, 0.651457, 0.807457]]
[[-0.818032, 0.313009, 0.875871], [0.325646, 0.738878, 0.807457]]
