iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.899434,-0.387006,-1.203164,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,rotation,0.000000,0.000000,-0.815139,0.749877,-0.248109,0.628135,1,accepted
0,1,goal_directed_diffusion,0,0.899434,-0.387006,-1.203164,0.749877,-0.248109,0.628135,0.749877,-0.248109,-0.419063,rotation,0.000000,0.000000,-0.556373,0.749877,-0.248109,0.071762,1,accepted
0,2,goal_directed_diffusion,0,0.899434,-0.387006,-1.203164,0.749877,-0.248109,0.071762,0.749877,-0.248109,-0.748459,rotation,0.000000,0.000000,0.536358,0.749877,-0.248109,0.608121,0,angular_no_progress
1,0,goal_directed_diffusion,2,0.053354,1.840839,-1.458063,0.749877,-0.248109,0.071762,0.749877,-0.248109,1.118960,rotation,0.000000,0.000000,0.774842,0.749877,-0.248109,0.846604,1,accepted
1,1,goal_directed_diffusion,2,0.053354,1.840839,-1.458063,0.749877,-0.248109,0.846604,0.749877,-0.248109,1.892636,rotation,0.000000,0.000000,0.895779,0.749877,-0.248109,1.742382,1,accepted
1,2,goal_directed_diffusion,2,0.053354,1.840839,-1.458063,0.749877,-0.248109,1.742382,0.664504,0.244549,1.742382,translation,0.497330,0.000000,0.000000,0.664960,0.241918,1.742382,0,endpoint_collision
2,0,goal_directed_diffusion,4,-0.459785,1.803416,1.977377,0.749877,-0.248109,1.742382,0.664504,0.244549,1.742382,translation,0.495654,0.000000,0.000000,0.665246,0.240266,1.742382,0,endpoint_collision
3,0,goal_directed_diffusion,4,0.876583,-0.228757,2.380979,0.749877,-0.248109,1.742382,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
4,0,goal_directed_diffusion,4,-0.221251,0.667063,1.830581,0.749877,-0.248109,1.742382,0.664504,0.244549,1.742382,translation,0.477454,0.000000,0.000000,0.668354,0.222334,1.742382,0,endpoint_collision
5,0,goal_directed_diffusion,2,-0.154283,1.803045,-0.564839,0.749877,-0.248109,0.071762,0.749877,-0.248109,1.118960,rotation,0.000000,0.000000,0.887372,0.749877,-0.248109,0.959134,1,accepted
5,1,goal_directed_diffusion,2,-0.154283,1.803045,-0.564839,0.749877,-0.248109,0.959134,0.749877,-0.248109,1.985978,rotation,0.000000,0.000000,0.963261,0.749877,-0.248109,1.922395,1,accepted
5,2,goal_directed_diffusion,2,-0.154283,1.803045,-0.564839,0.749877,-0.248109,1.922395,0.577678,0.221303,1.922395,translation,0.493946,0.000000,0.000000,0.579762,0.215619,1.922395,1,accepted
5,3,goal_directed_diffusion,2,-0.154283,1.803045,-0.564839,0.579762,0.215619,1.922395,0.407563,0.685031,1.922395,translation,0.495857,0.000000,0.000000,0.408990,0.681142,1.922395,0,endpoint_collision
6,0,goal_directed_diffusion,2,1.172878,-0.252229,-2.068528,0.749877,-0.248109,0.071762,1.171809,-0.217778,0.071762,translation,-0.063784,0.000000,0.000000,0.686257,-0.252682,0.071762,0,positional_no_progress
7,0,goal_directed_diffusion,2,0.686680,-0.180192,-0.400648,0.749877,-0.248109,0.071762,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
8,0,goal_directed_diffusion,1,-0.153758,1.361863,0.660417,0.749877,-0.248109,0.628135,0.749877,-0.248109,1.675332,rotation,0.000000,0.000000,0.924401,0.749877,-0.248109,1.552536,1,accepted
8,1,goal_directed_diffusion,1,-0.153758,1.361863,0.660417,0.749877,-0.248109,1.552536,0.759007,0.251808,1.552536,translation,0.483007,0.000000,0.000000,0.758697,0.234817,1.552536,0,endpoint_collision
9,0,goal_directed_diffusion,2,0.862162,1.682627,-1.425650,0.749877,-0.248109,0.071762,0.749877,-0.248109,1.118960,rotation,0.000000,0.000000,0.948289,0.749877,-0.248109,1.020051,1,accepted
9,1,goal_directed_diffusion,2,0.862162,1.682627,-1.425650,0.749877,-0.248109,1.020051,1.011538,0.177958,1.020051,translation,0.282858,0.000000,0.000000,0.897903,-0.007076,1.020051,0,endpoint_collision
