0.749877, -0.248109, 1.443274
0.749877, -0.248109, 2.484150
0.354098, 0.057438, 2.484150
0.354098, 0.057438, 1.436953
0.354098, 0.057438, 0.389755
0.354098, 0.057438, 1.253588
0.510056, 0.532493, 1.253588
0.666014, 1.007548, 1.253588
0.821972, 1.482603, 1.253588
0.821972, 1.482603, 2.300785
0.821972, 1.482603, -2.935203
0.332583, 1.380139, -2.935203
0.332583, 1.380139, -2.016311
0.332583, 1.380139, -0.969114
0.332583, 1.380139, 0.078084
0.332583, 1.380139, 1.125282
0.332583, 1.380139, 2.172479
0.185632, 1.594163, 2.172479
