[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.672592, 0.434066, 0.800495], [-0.013344, 1.443450, 1.443512]]
[[0.242092, 0.763010, 0.800495], [-0.929597, 1.104344, 1.443512]]
[[0.710166, 0.369401, 0.800495], [0.121426, 1.438396, 1.443512]]
[[0.714587, -0.360774, 0.800495], [1.238561, 0.741413, 1.443512]]
[[0.076825, -0.796800, 0.800495], [1.288460, -0.650843, 1.443512]]
[[-0.396005, -0.796801, 0.889781], [0.815631, -0.650844, 1.043480]]
[[-0.886678, -0.074251, 0.889781], [-0.133939, -1.034848, 1.043480]]
[[-0.710538, -0.535581, 0.889781], [0.438456, -0.946894, 1.043480]]
[[-0.000293, -0.889781, 0.889781], [1.019990, -0.220163, 1.043480]]
[[0.773490, -0.439799, 0.889781], [0.695291, 0.778088, 1.043480]]
[[0.280731, -0.439800, 0.521760], [0.202532, 0.778088, 0.804015]]
[[0.519828, -0.044866, 0.521760], [-0.494186, 0.634208, 0.804015]]
[[0.313920, -0.416759, 0.521760], [0.141719, 0.791426, 0.804015]]
[[-0.199344, -0.482178, 0.521760], [0.753599, 0.280229, 0.804015]]
[[-0.378344, -0.482178, 0.612895], [0.574598, 0.280229, 0.639290]]
[[0.161244, -0.591304, 0.612895], [0.117914, 0.628322, 0.639290]]
[[-0.338757, -0.591304, 0.681467], [-0.382087, 0.628322, 0.735377]]
[[-0.831482, -0.591303, 1.020295], [-0.874813, 0.628322, 1.077073]]
[[-0.011741, -1.020228, 1.020295], [-1.022983, -0.337034, 1.077073]]
[[-0.320952, -0.968500, 1.020295], [-1.077021, -0.010521, 1.077073]]
[[-0.616231, -0.813180, 1.020295], [-1.022833, 0.337490, 1.077073]]
[[-0.989147, -0.250182, 1.020295], [-0.588009, 0.902403, 1.077073]]
[[-0.804469, 0.627560, 1.020295], [0.351783, 1.018005, 1.077073]]
