iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,1.082997,0.474037,1.556608,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.411833,0.000000,0.000000,0.802253,0.160380,1.443274,0,endpoint_collision
1,0,goal_directed_diffusion,0,0.030705,1.507854,0.251288,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.358593,0.000000,0.000000,0.795482,0.107572,1.443274,0,endpoint_collision
2,0,goal_directed_diffusion,0,0.418070,0.420835,-2.097399,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.400876,0.000000,0.000000,0.800859,0.149512,1.443274,0,endpoint_collision
3,0,lateral_diffusion,0,0.283477,-0.188308,1.443274,0.749877,-0.248109,1.443274,0.283477,-0.188308,1.443274,sideways,0.000000,0.415433,0.000000,0.337817,-0.195275,1.443274,1,accepted
3,1,lateral_diffusion,0,0.283477,-0.188308,1.443274,0.337817,-0.195275,1.443274,nan,nan,nan,sideways,nan,nan,nan,nan,nan,nan,0,sample_reached
4,0,goal_directed_diffusion,0,0.662705,0.193625,0.828346,0.749877,-0.248109,1.443274,0.807139,0.198488,1.443274,translation,0.473758,0.000000,0.000000,0.810128,0.221803,1.443274,0,endpoint_collision
5,0,goal_directed_diffusion,0,1.221379,1.264900,-0.845068,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.464439,0.000000,0.000000,0.808943,0.212559,1.443274,0,endpoint_collision
6,0,goal_directed_diffusion,1,-0.335690,0.289270,2.985638,0.337817,-0.195275,1.443274,0.337817,-0.195275,2.490471,rotation,0.000000,0.000000,0.977796,0.337817,-0.195275,2.421070,1,accepted
6,1,goal_directed_diffusion,1,-0.335690,0.289270,2.985638,0.337817,-0.195275,2.421070,-0.037914,0.134613,2.421070,translation,0.328929,0.000000,0.000000,0.090639,0.021745,2.421070,1,accepted
6,2,goal_directed_diffusion,1,-0.335690,0.289270,2.985638,0.090639,0.021745,2.421070,-0.285091,0.351634,2.421070,translation,0.157795,0.000000,0.000000,-0.027938,0.125855,2.421070,1,accepted
6,3,goal_directed_diffusion,1,-0.335690,0.289270,2.985638,-0.027938,0.125855,2.421070,-0.289783,0.355753,2.421070,translation,0.049987,0.000000,0.000000,-0.065501,0.158835,2.421070,1,accepted
6,4,goal_directed_diffusion,1,-0.335690,0.289270,2.985638,-0.065501,0.158835,2.421070,-0.290958,0.356785,2.421070,translation,0.057669,0.000000,0.000000,-0.108837,0.196884,2.421070,0,endpoint_collision
7,0,goal_directed_diffusion,0,0.997101,-0.337433,-1.054591,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,rotation,0.000000,0.000000,-0.987723,0.749877,-0.248109,0.455551,1,accepted
7,1,goal_directed_diffusion,0,0.997101,-0.337433,-1.054591,0.749877,-0.248109,0.455551,0.749877,-0.248109,-0.346711,rotation,0.000000,0.000000,-0.685187,0.749877,-0.248109,-0.229636,1,accepted
7,2,goal_directed_diffusion,0,0.997101,-0.337433,-1.054591,0.749877,-0.248109,-0.229636,1.005843,-0.307943,-0.229636,translation,-0.066799,0.000000,0.000000,0.684832,-0.232904,-0.229636,0,positional_no_progress
8,0,goal_directed_diffusion,1,0.409284,-0.300254,1.631771,0.337817,-0.195275,1.443274,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
9,0,goal_directed_diffusion,2,1.266080,0.249245,2.979134,0.337817,-0.195275,2.421070,0.337817,-0.195275,1.373872,rotation,0.000000,0.000000,-0.986528,0.337817,-0.195275,1.434542,1,accepted
9,1,goal_directed_diffusion,2,1.266080,0.249245,2.979134,0.337817,-0.195275,1.434542,0.337817,-0.195275,0.446604,rotation,0.000000,0.000000,-0.524798,0.337817,-0.195275,0.909744,1,accepted
9,2,goal_directed_diffusion,2,1.266080,0.249245,2.979134,0.337817,-0.195275,0.909744,0.644791,0.199398,0.909744,translation,0.460495,0.000000,0.000000,0.620537,0.168215,0.909744,0,endpoint_collision
10,0,lateral_diffusion,8,0.112787,-0.020249,0.909744,0.337817,-0.195275,0.909744,0.112787,-0.020249,0.909744,sideways,0.000000,0.253199,0.000000,0.137955,-0.039824,0.909744,1,accepted
10,1,lateral_diffusion,8,0.112787,-0.020249,0.909744,0.137955,-0.039824,0.909744,nan,nan,nan,sideways,nan,nan,nan,nan,nan,nan,0,sample_reached
11,0,lateral_diffusion,3,-0.167577,-0.272354,2.421070,0.090639,0.021745,2.421070,-0.167577,-0.272354,2.421070,sideways,0.000000,0.245696,0.000000,-0.071466,-0.162886,2.421070,1,accepted
11,1,lateral_diffusion,3,-0.167577,-0.272354,2.421070,-0.071466,-0.162886,2.421070,nan,nan,nan,sideways,nan,nan,nan,nan,nan,nan,0,sample_reached
12,0,goal_directed_diffusion,0,1.185851,1.637128,1.633887,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.412505,0.000000,0.000000,0.802338,0.161046,1.443274,0,endpoint_collision
13,0,goal_directed_diffusion,2,0.621623,-0.186139,-2.192025,0.337817,-0.195275,2.421070,0.337817,-0.195275,1.373872,rotation,0.000000,0.000000,-1.030042,0.337817,-0.195275,1.391028,1,accepted
13,1,goal_directed_diffusion,2,0.621623,-0.186139,-2.192025,0.337817,-0.195275,1.391028,0.337817,-0.195275,0.343830,rotation,0.000000,0.000000,-0.968852,0.337817,-0.195275,0.422176,1,accepted
13,2,goal_directed_diffusion,2,0.621623,-0.186139,-2.192025,0.337817,-0.195275,0.422176,0.596839,-0.078927,0.422176,translation,0.173477,0.000000,0.000000,0.496062,-0.124194,0.422176,1,accepted
13,3,goal_directed_diffusion,2,0.621623,-0.186139,-2.192025,0.496062,-0.124194,0.422176,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
14,0,lateral_diffusion,12,0.453192,-0.452130,0.422176,0.337817,-0.195275,0.422176,0.453192,-0.452130,0.422176,sideways,0.000000,0.083429,0.000000,0.303632,-0.119171,0.422176,0,positional_no_progress
15,0,goal_directed_diffusion,1,-0.117331,0.265285,1.444202,0.337817,-0.195275,1.443274,0.337817,-0.195275,2.350284,rotation,0.000000,0.000000,0.934417,0.337817,-0.195275,2.377691,1,accepted
15,1,goal_directed_diffusion,1,-0.117331,0.265285,1.444202,0.337817,-0.195275,2.377691,-0.023254,0.150597,2.377691,translation,0.423056,0.000000,0.000000,0.032310,0.097371,2.377691,1,accepted
15,2,goal_directed_diffusion,1,-0.117331,0.265285,1.444202,0.032310,0.097371,2.377691,-0.130112,0.252956,2.377691,translation,0.068252,0.000000,0.000000,-0.016977,0.144584,2.377691,1,accepted
15,3,goal_directed_diffusion,1,-0.117331,0.265285,1.444202,-0.016977,0.144584,2.377691,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
16,0,goal_directed_diffusion,7,0.272025,0.723891,-0.842133,0.749877,-0.248109,-0.229636,0.749877,-0.248109,0.817561,rotation,0.000000,0.000000,0.835421,0.749877,-0.248109,0.605785,1,accepted
16,1,goal_directed_diffusion,7,0.272025,0.723891,-0.842133,0.749877,-0.248109,0.605785,0.749877,-0.248109,1.652982,rotation,0.000000,0.000000,0.846822,0.749877,-0.248109,1.452607,1,accepted
16,2,goal_directed_diffusion,7,0.272025,0.723891,-0.842133,0.749877,-0.248109,1.452607,0.808834,0.248403,1.452607,translation,0.382940,0.000000,0.000000,0.795031,0.132160,1.452607,0,endpoint_collision
17,0,goal_directed_diffusion,17,1.078509,0.350286,0.698231,0.749877,-0.248109,0.605785,1.160905,0.036595,0.605785,translation,0.066118,0.000000,0.000000,0.804230,-0.210461,0.605785,1,accepted
17,1,goal_directed_diffusion,17,1.078509,0.350286,0.698231,0.804230,-0.210461,0.605785,1.215258,0.074243,0.605785,translation,0.079197,0.000000,0.000000,0.869334,-0.165365,0.605785,1,accepted
17,2,goal_directed_diffusion,17,1.078509,0.350286,0.698231,0.869334,-0.165365,0.605785,1.280362,0.119338,0.605785,translation,0.085060,0.000000,0.000000,0.939259,-0.116931,0.605785,1,accepted
17,3,goal_directed_diffusion,17,1.078509,0.350286,0.698231,0.939259,-0.116931,0.605785,1.340033,0.160670,0.605785,translation,0.040092,0.000000,0.000000,0.972216,-0.094103,0.605785,1,accepted
17,4,goal_directed_diffusion,17,1.078509,0.350286,0.698231,0.972216,-0.094103,0.605785,1.347833,0.166073,0.605785,translation,0.053623,0.000000,0.000000,1.016297,-0.063570,0.605785,1,accepted
17,5,goal_directed_diffusion,17,1.078509,0.350286,0.698231,1.016297,-0.063570,0.605785,1.016297,-0.063570,1.421591,rotation,0.000000,0.000000,0.997186,1.016297,-0.063570,1.602970,1,accepted
17,6,goal_directed_diffusion,17,1.078509,0.350286,0.698231,1.016297,-0.063570,1.602970,1.002835,0.354719,1.602970,translation,0.247079,0.000000,0.000000,1.008349,0.183381,1.602970,0,endpoint_collision
18,0,goal_directed_diffusion,2,0.460894,-0.213232,2.990016,0.337817,-0.195275,2.421070,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
19,0,goal_directed_diffusion,2,0.860366,-0.002770,-2.486814,0.337817,-0.195275,2.421070,0.337817,-0.195275,1.373872,rotation,0.000000,0.000000,-0.986134,0.337817,-0.195275,1.434936,1,accepted
19,1,goal_directed_diffusion,2,0.860366,-0.002770,-2.486814,0.337817,-0.195275,1.434936,0.337817,-0.195275,0.387739,rotation,0.000000,0.000000,-1.021470,0.337817,-0.195275,0.413466,1,accepted
19,2,goal_directed_diffusion,2,0.860366,-0.002770,-2.486814,0.337817,-0.195275,0.413466,0.795684,0.005617,0.413466,translation,0.272685,0.000000,0.000000,0.587524,-0.085714,0.413466,1,accepted
19,3,goal_directed_diffusion,2,0.860366,-0.002770,-2.486814,0.587524,-0.085714,0.413466,0.848664,0.028863,0.413466,translation,0.156508,0.000000,0.000000,0.730844,-0.022832,0.413466,1,accepted
19,4,goal_directed_diffusion,2,0.860366,-0.002770,-2.486814,0.730844,-0.022832,0.413466,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
20,0,lateral_diffusion,10,-0.378964,-0.513115,2.421070,-0.071466,-0.162886,2.421070,-0.378964,-0.513115,2.421070,sideways,0.000000,0.026760,0.000000,-0.089121,-0.182995,2.421070,1,accepted
20,1,lateral_diffusion,10,-0.378964,-0.513115,2.421070,-0.089121,-0.182995,2.421070,-0.378964,-0.513115,2.421070,sideways,0.000000,-0.059743,0.000000,-0.049704,-0.138100,2.421070,0,positional_no_progress
21,0,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.749877,-0.248109,-0.229636,0.749877,-0.248109,0.759408,rotation,0.000000,0.000000,0.791132,0.749877,-0.248109,0.561496,1,accepted
21,1,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.749877,-0.248109,0.561496,1.173107,0.018117,0.561496,translation,0.026523,0.000000,0.000000,0.772327,-0.233987,0.561496,1,accepted
21,2,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.772327,-0.233987,0.561496,1.195557,0.032239,0.561496,translation,0.075559,0.000000,0.000000,0.836285,-0.193755,0.561496,1,accepted
21,3,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.836285,-0.193755,0.561496,1.259515,0.072471,0.561496,translation,0.181216,0.000000,0.000000,0.989677,-0.097266,0.561496,1,accepted
21,4,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.989677,-0.097266,0.561496,1.412907,0.168960,0.561496,translation,0.010726,0.000000,0.000000,0.998756,-0.091555,0.561496,1,accepted
21,5,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,0.998756,-0.091555,0.561496,1.421986,0.174671,0.561496,translation,0.038927,0.000000,0.000000,1.031706,-0.070828,0.561496,1,accepted
21,6,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,1.031706,-0.070828,0.561496,1.454936,0.195398,0.561496,translation,0.058324,0.000000,0.000000,1.081076,-0.039773,0.561496,1,accepted
21,7,goal_directed_diffusion,7,1.479594,0.444629,-1.523539,1.081076,-0.039773,0.561496,1.504305,0.226453,0.561496,translation,0.014388,0.000000,0.000000,1.093255,-0.032112,0.561496,0,endpoint_collision
22,0,goal_directed_diffusion,8,0.508318,0.078697,0.759335,0.337817,-0.195275,0.909744,0.535934,0.059442,0.909744,translation,0.328466,0.000000,0.000000,0.539478,0.063998,0.909744,1,accepted
22,1,goal_directed_diffusion,8,0.508318,0.078697,0.759335,0.539478,0.063998,0.909744,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
23,0,goal_directed_diffusion,7,0.575186,0.376759,-0.996076,0.749877,-0.248109,-0.229636,0.749877,-0.248109,0.817561,rotation,0.000000,0.000000,0.647639,0.749877,-0.248109,0.418002,1,accepted
23,1,goal_directed_diffusion,7,0.575186,0.376759,-0.996076,0.749877,-0.248109,0.418002,0.749877,-0.248109,1.465200,rotation,0.000000,0.000000,0.967233,0.749877,-0.248109,1.385235,1,accepted
23,2,goal_directed_diffusion,7,0.575186,0.376759,-0.996076,0.749877,-0.248109,1.385235,0.842126,0.243307,1.385235,translation,0.468590,0.000000,0.000000,0.836331,0.212437,1.385235,0,endpoint_collision
24,0,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.749877,-0.248109,-0.229636,0.749877,-0.248109,0.817561,rotation,0.000000,0.000000,0.795021,0.749877,-0.248109,0.565385,1,accepted
24,1,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.749877,-0.248109,0.565385,1.172068,0.019761,0.565385,translation,0.035737,0.000000,0.000000,0.780052,-0.228963,0.565385,1,accepted
24,2,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.780052,-0.228963,0.565385,1.202244,0.038907,0.565385,translation,0.041954,0.000000,0.000000,0.815477,-0.206487,0.565385,1,accepted
24,3,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.815477,-0.206487,0.565385,1.237669,0.061383,0.565385,translation,0.074496,0.000000,0.000000,0.878380,-0.166577,0.565385,1,accepted
24,4,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.878380,-0.166577,0.565385,0.878380,-0.166577,1.363302,rotation,0.000000,0.000000,0.624682,0.878380,-0.166577,1.190067,1,accepted
24,5,goal_directed_diffusion,7,1.180520,1.268600,-1.931088,0.878380,-0.166577,1.190067,1.064179,0.297620,1.190067,translation,0.198966,0.000000,0.000000,0.952316,0.018142,1.190067,0,endpoint_collision
25,0,goal_directed_diffusion,5,-0.404891,1.509462,-2.596204,-0.065501,0.158835,2.421070,-0.441232,0.488724,2.421070,translation,0.052290,0.000000,0.000000,-0.104795,0.193335,2.421070,0,endpoint_collision
26,0,goal_directed_diffusion,2,1.336984,-0.343307,-2.955270,0.337817,-0.195275,2.421070,0.337817,-0.195275,1.373872,rotation,0.000000,0.000000,-0.995784,0.337817,-0.195275,1.425286,1,accepted
26,1,goal_directed_diffusion,2,1.336984,-0.343307,-2.955270,0.337817,-0.195275,1.425286,0.337817,-0.195275,0.378088,rotation,0.000000,0.000000,-0.907549,0.337817,-0.195275,0.517737,1,accepted
26,2,goal_directed_diffusion,2,1.336984,-0.343307,-2.955270,0.337817,-0.195275,0.517737,0.772288,0.052182,0.517737,translation,0.258852,0.000000,0.000000,0.562744,-0.067166,0.517737,1,accepted
26,3,goal_directed_diffusion,2,1.336984,-0.343307,-2.955270,0.562744,-0.067166,0.517737,0.562744,-0.067166,-0.342597,rotation,0.000000,0.000000,-0.800757,0.562744,-0.067166,-0.283021,1,accepted
26,4,goal_directed_diffusion,2,1.336984,-0.343307,-2.955270,0.562744,-0.067166,-0.283021,1.042853,-0.206794,-0.283021,translation,-0.158207,0.000000,0.000000,0.410832,-0.022985,-0.283021,0,positional_no_progress
27,0,goal_directed_diffusion,10,0.023138,-0.165337,-2.376407,-0.071466,-0.162886,2.421070,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
28,0,goal_directed_diffusion,2,1.496236,0.371266,2.700935,0.337817,-0.195275,2.421070,0.337817,-0.195275,1.373872,rotation,0.000000,0.000000,-0.968159,0.337817,-0.195275,1.452911,1,accepted
28,1,goal_directed_diffusion,2,1.496236,0.371266,2.700935,0.337817,-0.195275,1.452911,0.337817,-0.195275,0.454861,rotation,0.000000,0.000000,-0.932783,0.337817,-0.195275,0.520127,1,accepted
28,2,goal_directed_diffusion,2,1.496236,0.371266,2.700935,0.337817,-0.195275,0.520127,0.771695,0.053220,0.520127,translation,0.201479,0.000000,0.000000,0.512652,-0.095142,0.520127,1,accepted
28,3,goal_directed_diffusion,2,1.496236,0.371266,2.700935,0.512652,-0.095142,0.520127,0.946530,0.153353,0.520127,translation,0.360572,0.000000,0.000000,0.825540,0.084059,0.520127,0,endpoint_collision
29,0,goal_directed_diffusion,7,0.952716,-0.031529,-0.509167,0.749877,-0.248109,-0.229636,0.749877,-0.248109,0.817561,rotation,0.000000,0.000000,0.879134,0.749877,-0.248109,0.649498,1,accepted
29,1,goal_directed_diffusion,7,0.952716,-0.031529,-0.509167,0.749877,-0.248109,0.649498,0.986192,-0.068649,0.649498,translation,0.061447,0.000000,0.000000,0.798813,-0.210947,0.649498,1,accepted
