1.785548, 0.747014, 1.935513
1.670069, -0.978305, 1.935513
1.171197, -0.978305, 1.526035
0.058921, -1.524897, 1.526035
0.026422, -1.524896, 1.525125
-1.040422, -1.115137, 1.525125
-1.479418, -0.370581, 1.525125
-1.517246, 0.154829, 1.525125
-1.505429, 0.244317, 1.525125
-1.422789, 0.549252, 1.525125
-1.333032, 0.740967, 1.525125
-0.676648, 1.366805, 1.525125
0.415560, 1.467418, 1.525125
0.269102, 1.467419, 1.491890
0.025448, 1.491673, 1.491890
-0.593991, 1.368543, 1.491890
0.588664, 1.370842, 1.491890
1.453066, 0.338134, 1.491890
0.953065, 0.338134, 1.011270
0.608338, 0.338134, 0.695996
0.108337, 0.338134, 0.355065
-0.225035, 0.274647, 0.355065
-0.045695, 0.352113, 0.355065
0.241773, 0.260033, 0.355065
0.346082, -0.079365, 0.355065
