[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.345374, -0.722156, 0.800495], [1.433514, -0.169603, 1.443512]]
[[-0.153498, -0.722157, 0.738290], [0.934642, -0.169603, 0.949906]]
[[-0.638830, -0.370093, 0.738290], [0.500554, -0.807320, 0.949906]]
[[-0.671328, -0.370092, 0.766583], [0.468056, -0.807319, 0.933189]]
[[-0.739974, 0.200219, 0.766583], [-0.224239, -0.905846, 0.933189]]
[[-0.512320, 0.570244, 0.766583], [-0.680558, -0.638499, 0.933189]]
[[-0.287761, 0.710523, 0.766583], [-0.857184, -0.368884, 0.933189]]
[[-0.245223, 0.726303, 0.766583], [-0.877506, -0.317528, 0.933189]]
[[-0.090315, 0.761244, 0.766583], [-0.924101, -0.129915, 0.933189]]
[[0.015961, 0.766417, 0.766583], [-0.933188, -0.000708, 0.933189]]
[[0.448282, 0.621846, 0.766583], [-0.768595, 0.529247, 0.933189]]
[[0.749656, 0.160204, 0.766583], [-0.214669, 0.908162, 0.933189]]
[[0.603198, 0.160205, 0.624110], [-0.361127, 0.908163, 0.977329]]
[[0.568869, 0.256714, 0.624110], [-0.504814, 0.836860, 0.977329]]
[[0.411685, 0.469073, 0.624110], [-0.805820, 0.553015, 0.977329]]
[[0.623720, 0.022065, 0.624110], [-0.150144, 0.965727, 0.977329]]
[[0.387369, -0.489345, 0.624110], [0.688943, 0.693202, 0.977329]]
[[-0.112631, -0.489345, 0.502139], [0.188942, 0.693202, 0.718491]]
[[-0.457358, -0.489344, 0.669802], [-0.155785, 0.693203, 0.710492]]
[[-0.957359, -0.489345, 1.075172], [-0.655786, 0.693202, 0.954245]]
[[-0.109240, -1.069608, 1.075172], [-0.938247, -0.174001, 0.954245]]
[[-0.658494, -0.849930, 1.075172], [-0.888277, 0.348637, 0.954245]]
[[-1.074567, -0.036075, 1.075172], [-0.299003, 0.906190, 0.954245]]
[[-0.568525, 0.912565, 1.075172], [0.635283, 0.712039, 0.954245]]
