0.610979, -0.228338, 1.722037
0.536207, 0.262276, 1.722037
0.461415, 0.753024, 1.722037
0.387093, 1.240687, 1.722037
0.314602, 1.716337, 1.722037
0.314602, 1.716337, 2.314166
0.314602, 1.716337, 1.700948
0.314602, 1.716337, 1.015460
0.314602, 1.716337, 0.236854
0.353523, 1.725732, 0.236854
0.419230, 1.741593, 0.236854
0.441248, 1.746908, 0.236854
0.485591, 1.757612, 0.236854
0.557047, 1.774860, 0.236854
0.653425, 1.798124, 0.236854
0.653425, 1.798124, -0.594501
0.653425, 1.798124, -1.061674
0.653425, 1.798124, -1.754796
0.638479, 1.717814, -1.754796
0.636250, 1.705835, -1.754796
0.627865, 1.660780, -1.754796
