iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,-0.261617,1.591505,2.115051,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.146291,0.686572,0.129936,2.146291,1,accepted
1,random_sample,2,0.541134,0.093788,1.699035,0.686572,0.129936,2.146291,0.686572,0.129936,-3.089697,0.686572,0.129936,-3.089697,0,duplicate_candidate
2,random_sample,2,1.332916,1.390778,2.402065,0.686572,0.129936,2.146291,0.686572,0.129936,1.099093,0.913774,0.575334,1.099093,0,translation_collision
3,random_sample,2,-0.068959,0.973906,1.671683,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
4,random_sample,3,0.340666,0.605900,-0.971371,0.686572,0.129936,-3.089697,0.686572,0.129936,2.199250,0.392625,0.534405,2.199250,0,translation_collision
5,random_sample,3,1.428305,1.432265,-1.581238,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
6,random_sample,3,0.782380,0.826827,-0.859609,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
7,random_sample,0,-0.008722,1.958265,1.396201,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
8,lateral_motion,2,nan,nan,nan,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,1.013508,0.342035,2.146291,0,lateral_segment_collision
9,random_sample,3,1.092697,-0.120074,-1.203065,0.686572,0.129936,-3.089697,0.686572,0.129936,-2.042500,0.469863,-0.294892,-2.042500,1,accepted
10,random_sample,4,1.316563,-0.022933,-2.540475,0.686572,0.129936,-2.042500,0.686572,0.129936,-0.995302,0.958697,-0.289525,-0.995302,1,accepted
11,random_sample,2,1.060778,1.654319,2.502956,0.686572,0.129936,2.146291,0.686572,0.129936,1.330076,0.805773,0.615520,1.330076,0,translation_collision
12,random_sample,0,0.108175,0.109399,0.992315,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
13,random_sample,2,-0.466669,1.765675,1.926287,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
14,random_sample,5,0.374002,-0.075582,-1.933637,0.469863,-0.294892,-2.042500,0.469863,-0.294892,-3.089697,0.469863,-0.294892,-3.089697,0,duplicate_candidate
15,random_sample,3,-0.193854,1.786161,-2.843329,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
16,random_sample,6,0.446595,0.572577,-1.172089,0.686572,0.129936,-0.995302,0.686572,0.129936,0.051896,1.185899,0.155872,0.051896,1,accepted
17,random_sample,3,0.662002,1.054956,3.031334,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
18,random_sample,0,1.125618,-0.304694,0.710533,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,0,duplicate_candidate
19,lateral_motion,2,nan,nan,nan,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,1.003569,0.335587,2.146291,0,lateral_segment_collision
20,random_sample,12,1.010404,0.629631,0.076510,1.185899,0.155872,0.051896,1.185899,0.155872,1.099093,1.413101,0.601270,1.099093,0,rotation_collision
21,random_sample,11,0.216245,0.296887,-0.441563,0.686572,0.129936,0.051896,0.686572,0.129936,1.099093,0.913356,0.574515,1.099093,0,translation_collision
22,lateral_motion,2,nan,nan,nan,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,1.026751,0.350626,2.146291,0,lateral_segment_collision
23,random_sample,11,0.572879,0.813083,0.719903,0.686572,0.129936,0.051896,0.686572,0.129936,1.099093,0.913774,0.575334,1.099093,0,translation_collision
24,random_sample,6,1.408527,1.820081,-1.386181,0.686572,0.129936,-0.995302,0.686572,0.129936,0.051896,1.185899,0.155872,0.051896,0,duplicate_candidate
25,random_sample,3,0.600029,0.154585,-2.987356,0.686572,0.129936,-3.089697,0.686572,0.129936,-3.089697,0.686572,0.129936,-3.089697,0,zero_motion
26,random_sample,3,0.179913,1.094081,2.865272,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
27,random_sample,11,-0.201850,1.374856,0.149188,0.686572,0.129936,0.051896,0.686572,0.129936,1.099093,0.913774,0.575334,1.099093,0,translation_collision
28,random_sample,0,-0.096410,-0.410198,1.106751,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
29,random_sample,6,0.209352,-0.235330,-0.910809,0.686572,0.129936,-0.995302,0.686572,0.129936,-2.042500,0.459370,-0.315462,-2.042500,0,translation_collision
30,random_sample,12,0.955686,1.582008,-0.095548,1.185899,0.155872,0.051896,1.185899,0.155872,1.099093,1.413101,0.601270,1.099093,0,rotation_collision
31,random_sample,5,0.216072,-0.251577,-1.419877,0.469863,-0.294892,-2.042500,0.469863,-0.294892,-3.089697,0.212749,-0.308247,-3.089697,0,translation_collision
32,random_sample,2,-0.445197,0.883505,2.183813,0.686572,0.129936,2.146291,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
33,random_sample,3,1.130472,1.680280,2.766110,0.686572,0.129936,-3.089697,0.686572,0.129936,2.146291,0.414448,0.549398,2.146291,0,translation_collision
34,random_sample,11,0.519489,1.740656,-0.408410,0.686572,0.129936,0.051896,0.686572,0.129936,1.099093,0.913774,0.575334,1.099093,0,translation_collision
35,random_sample,11,0.792410,1.896859,0.396450,0.686572,0.129936,0.051896,0.686572,0.129936,1.099093,0.913774,0.575334,1.099093,0,translation_collision
