iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,-0.169018,0.319242,-0.292764,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.529507,0.201753,0.058950,2.529507,1,accepted
1,random_sample,1,0.759764,-0.377502,-2.156329,0.610979,-0.228338,2.529507,0.610979,-0.228338,-2.706481,0.610979,-0.228338,-2.706481,0,duplicate_candidate
2,random_sample,0,1.462550,1.098994,-0.254942,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,1,accepted
3,random_sample,4,1.231893,1.235077,2.062640,0.535646,0.265955,1.722037,0.535646,0.265955,1.722037,0.460314,0.760247,1.722037,1,accepted
4,random_sample,5,0.057476,1.577954,-0.458586,0.460314,0.760247,1.722037,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,1,accepted
5,random_sample,3,0.839779,0.971954,-1.753456,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.529507,0.201753,0.058950,2.529507,0,duplicate_candidate
6,random_sample,4,0.068943,-0.047162,1.594396,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.069910,0.447861,2.769235,0,rotation_collision
7,random_sample,5,0.238483,0.669880,1.941396,0.460314,0.760247,1.722037,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,0,duplicate_candidate
8,random_sample,4,1.091298,0.155970,0.935735,0.535646,0.265955,1.722037,0.535646,0.265955,0.674839,0.926050,0.578341,0.674839,0,rotation_collision
9,random_sample,6,0.122774,1.514341,0.323537,0.384982,1.254540,1.722037,0.384982,1.254540,1.722037,0.329368,1.619446,1.722037,1,accepted
10,random_sample,0,0.390668,-0.472707,-0.416343,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.769235,0.304507,-0.108636,2.769235,1,accepted
11,random_sample,3,0.909896,0.155041,-1.770601,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.529507,0.213098,0.050986,2.529507,1,accepted
12,random_sample,7,-0.313604,1.113035,-3.077328,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,-0.005422,0.942154,2.769235,0,translation_collision
13,random_sample,4,-0.032009,0.077892,0.504798,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.069910,0.447861,2.769235,0,rotation_collision
14,random_sample,2,0.324584,0.335243,2.576069,0.201753,0.058950,2.529507,0.201753,0.058950,1.482309,0.228474,0.360133,1.482309,0,translation_collision
15,random_sample,3,1.104098,1.297442,-1.154436,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.529507,0.201753,0.058950,2.529507,0,duplicate_candidate
16,random_sample,7,1.462729,1.912982,-2.995643,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
17,random_sample,5,1.041858,0.936803,0.536669,0.460314,0.760247,1.722037,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,1,accepted
18,random_sample,12,0.671277,-0.452124,0.173063,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
19,random_sample,12,0.062334,1.364360,-1.418288,0.460314,0.760247,0.674839,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
20,lateral_motion,5,nan,nan,nan,0.460314,0.760247,1.722037,0.460314,0.760247,1.722037,0.777774,0.808629,1.722037,0,lateral_segment_collision
21,random_sample,7,0.531314,1.294483,-2.240457,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
22,random_sample,0,-0.396219,-0.366464,1.316217,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.769235,0.145243,-0.046431,2.769235,1,accepted
23,random_sample,12,1.044782,-0.435629,-0.303871,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
24,random_sample,3,1.481882,0.687165,-2.849379,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.529507,0.201753,0.058950,2.529507,0,duplicate_candidate
25,random_sample,7,-0.400826,1.079802,3.004198,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,-0.005422,0.942154,2.769235,0,translation_collision
26,random_sample,7,0.802143,0.764192,2.675455,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.408809,1.098196,1.722037,1,accepted
27,random_sample,3,0.002842,0.000211,-1.215150,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.782106,0.142940,-0.052441,2.782106,1,accepted
28,random_sample,3,0.469169,0.610138,-1.461897,0.610979,-0.228338,-2.706481,0.610979,-0.228338,2.529507,0.201753,0.058950,2.529507,0,duplicate_candidate
29,random_sample,14,-0.176303,0.526880,2.690403,0.145243,-0.046431,2.769235,0.145243,-0.046431,2.769235,-0.320493,0.135475,2.769235,0,translation_collision
30,random_sample,7,0.428332,1.094184,-2.716356,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.409771,1.091882,1.722037,1,accepted
