0.000000, -0.316693, 0.000000
0.074598, 0.000000, 0.000000
0.120963, 0.000000, 0.000000
0.000000, 0.000000, 1.041992
0.000000, 0.000000, 0.936923
0.000000, 0.000000, -0.769012
0.000000, 0.000000, -0.956190
0.000000, 0.000000, -0.781822
0.000000, 0.000000, 1.030696
0.000000, 0.000000, 1.047198
0.500001, 0.000000, 0.000000
0.000000, 0.000000, 1.024416
0.000000, 0.000000, -0.110002
0.000000, 0.000000, -0.869965
0.000000, 0.000000, -1.000299
0.500001, 0.000000, 0.000000
0.000000, 0.000000, -1.007038
0.497139, 0.000000, 0.000000
0.411900, 0.000000, 0.000000
0.000000, 0.000000, 0.978309
0.491110, 0.000000, 0.000000
0.000000, 0.000000, 0.922836
0.316254, 0.000000, 0.000000
