[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.784768, 0.158793, 0.800672], [0.996995, 1.360593, 1.686776]]
[[0.710170, 0.158792, 0.727706], [0.922398, 1.360593, 1.643785]]
[[0.589207, 0.158793, 0.610229], [0.801434, 1.360593, 1.579085]]
[[0.434359, -0.428616, 0.610229], [1.579075, -0.005546, 1.579085]]
[[-0.088095, -0.603837, 0.610229], [0.930771, -1.275608, 1.579085]]
[[0.356619, -0.495179, 0.610229], [1.555941, -0.269367, 1.579085]]
[[0.610202, 0.005818, 0.610229], [1.117287, 1.115877, 1.579085]]
[[0.428918, 0.434061, 0.610229], [0.006643, 1.579071, 1.579085]]
[[0.592835, -0.144661, 0.610229], [1.357717, 0.806296, 1.579085]]
[[0.171137, -0.585740, 0.610229], [1.377131, -0.772670, 1.579085]]
[[-0.328864, -0.585741, 0.671747], [0.877130, -0.772671, 1.168921]]
[[-0.671341, -0.023365, 0.671747], [-0.204424, -1.150908, 1.168921]]
[[-0.664718, -0.096923, 0.671747], [-0.076841, -1.166393, 1.168921]]
[[-0.354566, -0.570550, 0.671747], [0.841930, -0.810883, 1.168921]]
[[0.288709, -0.606540, 0.671747], [1.137150, 0.270678, 1.168921]]
[[-0.211292, -0.606540, 0.642289], [0.637149, 0.270679, 0.692262]]
[[0.399773, -0.502709, 0.642289], [0.111679, 0.683194, 0.692262]]
[[-0.097366, -0.502709, 0.512052], [-0.385460, 0.683194, 0.784432]]
[[-0.509266, -0.502709, 0.715590], [-0.797360, 0.683194, 1.050017]]
[[-0.701412, 0.141737, 0.715590], [0.121480, 1.042966, 1.050017]]
[[-1.192522, 0.141738, 1.200915], [-0.369630, 1.042967, 1.106529]]
[[-0.606750, 1.036365, 1.200915], [0.608480, 0.924206, 1.106529]]
