1.785548, 0.747014, 1.935513
1.785548, 1.063706, 2.078377
1.710950, 1.063706, 2.014652
1.589987, 1.063707, 1.912990
1.720566, -0.836171, 1.912990
0.345306, -1.881567, 1.912990
1.556626, -1.111956, 1.912990
1.806077, 0.630568, 1.912990
0.837365, 1.719985, 1.912990
1.905749, 0.166282, 1.912990
1.096879, -1.567287, 1.912990
0.596877, -1.567287, 1.677096
-1.028972, -1.324337, 1.677096
-0.877366, -1.429294, 1.677096
0.526646, -1.592261, 1.677096
1.624514, -0.416659, 1.677096
1.124513, -0.416659, 1.199223
0.953084, 0.727851, 1.199223
0.455945, 0.727850, 0.858866
0.044045, 0.727850, 0.729182
0.628387, 0.369913, 0.729182
0.137278, 0.369913, 0.394564
0.377793, 0.113811, 0.394564
