1.785548, 0.747014, 1.935513
0.808784, 1.758431, 1.935513
1.892437, 0.406070, 1.935513
1.344100, -1.392697, 1.935513
0.844099, -1.392697, 1.628530
0.670738, -1.392697, 1.545799
-0.628603, -1.412215, 1.545799
0.319210, -1.512481, 1.545799
1.359235, -0.736189, 1.545799
1.373022, 0.710143, 1.545799
0.879650, 0.710143, 1.130525
0.384750, 0.710143, 0.807673
-0.115250, 0.710143, 0.719434
-0.460466, 0.710143, 0.846364
0.106259, 0.839667, 0.846364
0.767945, 0.355799, 0.846364
0.657637, 0.532771, 0.846364
0.572626, 0.623242, 0.846364
0.491088, 0.689322, 0.846364
0.444433, 0.720285, 0.846364
0.265521, 0.803636, 0.846364
-0.020230, 0.846122, 0.846364
-0.155190, 0.832014, 0.846364
-0.359969, 0.765999, 0.846364
-0.694465, 0.483787, 0.846364
-0.789114, -0.305991, 0.846364
-0.327884, -0.780272, 0.846364
0.416376, -0.736860, 0.846364
0.838789, -0.112981, 0.846364
0.389129, -0.112981, 0.405199
