[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.684564, 0.414928, 0.800495], [0.027363, 1.443253, 1.443512]]
[[0.742371, -0.299464, 0.800495], [1.171894, 0.842847, 1.443512]]
[[0.137677, -0.788567, 0.800495], [1.334560, -0.550162, 1.443512]]
[[-0.362324, -0.788567, 0.867823], [0.834559, -0.550162, 0.999583]]
[[-0.535685, -0.788567, 0.953308], [0.661197, -0.550161, 0.860151]]
[[-0.947909, -0.101310, 0.953308], [0.007904, -0.860114, 0.860151]]
[[-0.708305, -0.638043, 0.953308], [0.510897, -0.691985, 0.860151]]
[[0.027521, -0.952910, 0.953308], [0.858139, -0.058797, 0.860151]]
[[0.803508, -0.513002, 0.953308], [0.531101, 0.676603, 0.860151]]
[[0.310136, -0.513002, 0.599462], [0.037729, 0.676603, 0.677654]]
[[-0.184764, -0.513002, 0.545260], [-0.457171, 0.676603, 0.816576]]
[[-0.684765, -0.513002, 0.855613], [-0.957172, 0.676602, 1.172164]]
[[-1.029980, -0.513002, 1.150666], [-1.302388, 0.676602, 1.467653]]
[[-1.117948, 0.272439, 1.150666], [-0.558697, 1.357152, 1.467653]]
[[-0.362739, 1.091994, 1.150666], [0.853382, 1.194045, 1.467653]]
[[-0.618735, 0.970154, 1.150666], [0.535519, 1.366464, 1.467653]]
[[-0.753998, 0.869205, 1.150666], [0.329865, 1.430103, 1.467653]]
[[-0.855778, 0.769204, 1.150666], [0.150332, 1.459933, 1.467653]]
[[-0.904768, 0.710934, 1.150666], [0.053467, 1.466678, 1.467653]]
[[-1.044827, 0.482046, 1.150666], [-0.287688, 1.439180, 1.467653]]
[[-1.146085, 0.102564, 1.150666], [-0.754961, 1.258585, 1.467653]]
[[-1.147746, -0.081912, 1.150666], [-0.946395, 1.121758, 1.467653]]
[[-1.090006, -0.368672, 1.150666], [-1.198668, 0.846876, 1.467653]]
[[-0.760131, -0.863847, 1.150666], [-1.461438, 0.134918, 1.467653]]
[[0.292207, -1.112945, 1.150666], [-0.927950, -1.137064, 1.467653]]
[[1.003691, -0.562703, 1.150666], [0.173643, -1.457344, 1.467653]]
[[1.059303, 0.449341, 1.150666], [1.258777, -0.754641, 1.467653]]
[[0.281385, 1.115730, 1.150666], [1.361584, 0.547808, 1.467653]]
[[-0.168274, 1.115730, 1.128348], [0.911924, 0.547808, 1.063814]]
