0.749877, -0.248109, 1.443274
0.749877, -0.248109, 2.394630
0.382998, 0.091598, 2.394630
0.147955, 0.309234, 2.394630
0.147955, 0.309234, 1.388077
0.147955, 0.309234, 2.378575
0.147955, 0.309234, -3.020269
0.147955, 0.309234, 2.654425
0.147955, 0.309234, 1.760156
0.147955, 0.309234, 0.858947
0.473399, 0.686452, 0.858947
0.796902, 1.061420, 0.858947
1.065750, 1.373038, 0.858947
1.065750, 1.373038, 1.540297
1.065750, 1.373038, 2.530496
0.669317, 1.650761, 2.530496
0.669317, 1.650761, 2.998305
0.204204, 1.717865, 2.998305
