iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.590219,1.086255,-0.794867,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.411833,0.000000,0.000000,0.802253,0.160380,1.443274,0,endpoint_collision
1,0,goal_directed_diffusion,0,0.044201,-0.377347,-1.366936,0.749877,-0.248109,1.443274,0.749877,-0.248109,2.490471,rotation,0.000000,0.000000,0.951356,0.749877,-0.248109,2.394630,1,accepted
1,1,goal_directed_diffusion,0,0.044201,-0.377347,-1.366936,0.749877,-0.248109,2.394630,0.749877,-0.248109,-2.960459,rotation,0.000000,0.000000,1.047198,0.749877,-0.248109,-2.841357,1,accepted
1,2,goal_directed_diffusion,0,0.044201,-0.377347,-1.366936,0.749877,-0.248109,-2.841357,0.272244,-0.395982,-2.841357,translation,0.041501,0.000000,0.000000,0.710233,-0.260383,-2.841357,1,accepted
1,3,goal_directed_diffusion,0,0.044201,-0.377347,-1.366936,0.710233,-0.260383,-2.841357,0.232599,-0.408255,-2.841357,translation,0.110362,0.000000,0.000000,0.604808,-0.293022,-2.841357,1,accepted
1,4,goal_directed_diffusion,0,0.044201,-0.377347,-1.366936,0.604808,-0.293022,-2.841357,0.127174,-0.440894,-2.841357,translation,0.115793,0.000000,0.000000,0.494195,-0.327267,-2.841357,0,endpoint_collision
2,0,goal_directed_diffusion,4,0.150093,-0.242745,2.893806,0.604808,-0.293022,-2.841357,0.167787,-0.428321,-2.841357,translation,0.041946,0.000000,0.000000,0.564738,-0.305427,-2.841357,0,endpoint_collision
3,0,goal_directed_diffusion,4,0.013815,-0.291763,-2.072601,0.604808,-0.293022,-2.841357,0.127174,-0.440894,-2.841357,translation,0.042185,0.000000,0.000000,0.564509,-0.305498,-2.841357,0,endpoint_collision
4,0,goal_directed_diffusion,1,0.932750,0.594571,2.640721,0.749877,-0.248109,2.394630,0.749877,-0.248109,1.357097,rotation,0.000000,0.000000,-1.014381,0.749877,-0.248109,1.380249,1,accepted
4,1,goal_directed_diffusion,1,0.932750,0.594571,2.640721,0.749877,-0.248109,1.380249,0.844575,0.242841,1.380249,translation,0.408528,0.000000,0.000000,0.827251,0.153025,1.380249,0,endpoint_collision
5,0,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.749877,-0.248109,1.380249,0.749877,-0.248109,0.378956,rotation,0.000000,0.000000,-0.947490,0.749877,-0.248109,0.432759,1,accepted
5,1,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.749877,-0.248109,0.432759,1.050645,-0.109165,0.432759,translation,0.072801,0.000000,0.000000,0.815967,-0.217578,0.432759,1,accepted
5,2,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.815967,-0.217578,0.432759,1.050767,-0.109108,0.432759,translation,0.007104,0.000000,0.000000,0.822415,-0.214599,0.432759,1,accepted
5,3,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.822415,-0.214599,0.432759,1.050783,-0.109101,0.432759,translation,0.043959,0.000000,0.000000,0.862322,-0.196163,0.432759,1,accepted
5,4,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.862322,-0.196163,0.432759,1.050905,-0.109045,0.432759,translation,0.058960,0.000000,0.000000,0.915847,-0.171437,0.432759,1,accepted
5,5,goal_directed_diffusion,5,1.057682,-0.125540,0.679525,0.915847,-0.171437,0.432759,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
6,0,goal_directed_diffusion,10,1.452691,0.720670,0.551382,0.915847,-0.171437,0.432759,1.369753,0.038251,0.432759,translation,0.083562,0.000000,0.000000,0.991705,-0.136393,0.432759,1,accepted
6,1,goal_directed_diffusion,10,1.452691,0.720670,0.551382,0.991705,-0.136393,0.432759,1.445612,0.073296,0.432759,translation,0.025557,0.000000,0.000000,1.014907,-0.125675,0.432759,1,accepted
6,2,goal_directed_diffusion,10,1.452691,0.720670,0.551382,1.014907,-0.125675,0.432759,1.468813,0.084014,0.432759,translation,0.021049,0.000000,0.000000,1.034015,-0.116847,0.432759,1,accepted
6,3,goal_directed_diffusion,10,1.452691,0.720670,0.551382,1.034015,-0.116847,0.432759,1.487921,0.092841,0.432759,translation,0.001031,0.000000,0.000000,1.034951,-0.116415,0.432759,0,positional_no_progress
7,0,goal_directed_diffusion,6,0.358275,0.440958,0.327975,0.749877,-0.248109,0.432759,0.749877,-0.248109,1.479956,rotation,0.000000,0.000000,0.950397,0.749877,-0.248109,1.383156,1,accepted
7,1,goal_directed_diffusion,6,0.358275,0.440958,0.327975,0.749877,-0.248109,1.383156,0.843148,0.243115,1.383156,translation,0.310723,0.000000,0.000000,0.807840,0.057160,1.383156,0,endpoint_collision
8,0,goal_directed_diffusion,4,-0.478229,1.814230,-1.862906,0.604808,-0.293022,-2.841357,0.604808,-0.293022,2.394630,rotation,0.000000,0.000000,-1.019903,0.604808,-0.293022,2.421925,1,accepted
8,1,goal_directed_diffusion,4,-0.478229,1.814230,-1.862906,0.604808,-0.293022,2.421925,0.228795,0.036546,2.421925,translation,0.499109,0.000000,0.000000,0.229465,0.035958,2.421925,1,accepted
8,2,goal_directed_diffusion,4,-0.478229,1.814230,-1.862906,0.229465,0.035958,2.421925,-0.146547,0.365526,2.421925,translation,0.209946,0.000000,0.000000,0.071581,0.174341,2.421925,1,accepted
8,3,goal_directed_diffusion,4,-0.478229,1.814230,-1.862906,0.071581,0.174341,2.421925,-0.304431,0.503909,2.421925,translation,0.061184,0.000000,0.000000,0.025569,0.214670,2.421925,1,accepted
8,4,goal_directed_diffusion,4,-0.478229,1.814230,-1.862906,0.025569,0.214670,2.421925,-0.350443,0.544237,2.421925,translation,0.102470,0.000000,0.000000,-0.051491,0.282211,2.421925,0,endpoint_collision
9,0,goal_directed_diffusion,1,1.449506,0.714887,2.543456,0.749877,-0.248109,2.394630,0.749877,-0.248109,1.347432,rotation,0.000000,0.000000,-0.943411,0.749877,-0.248109,1.451219,1,accepted
9,1,goal_directed_diffusion,1,1.449506,0.714887,2.543456,0.749877,-0.248109,1.451219,0.809523,0.248321,1.451219,translation,0.447502,0.000000,0.000000,0.803261,0.196198,1.451219,0,endpoint_collision
10,0,goal_directed_diffusion,2,0.677714,1.663418,-2.606207,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-1.047198,0.749877,-0.248109,2.394630,1,accepted
10,1,goal_directed_diffusion,2,0.677714,1.663418,-2.606207,0.749877,-0.248109,2.394630,0.749877,-0.248109,1.608530,rotation,0.000000,0.000000,-0.969336,0.749877,-0.248109,1.425294,1,accepted
10,2,goal_directed_diffusion,2,0.677714,1.663418,-2.606207,0.749877,-0.248109,1.425294,0.822372,0.246608,1.425294,translation,0.396269,0.000000,0.000000,0.807332,0.143973,1.425294,0,endpoint_collision
11,0,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-0.967355,0.749877,-0.248109,2.474473,1,accepted
11,1,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.749877,-0.248109,2.474473,0.749877,-0.248109,1.427276,rotation,0.000000,0.000000,-1.047198,0.749877,-0.248109,1.427275,1,accepted
11,2,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.749877,-0.248109,1.427275,0.749877,-0.248109,0.538147,rotation,0.000000,0.000000,-0.878879,0.749877,-0.248109,0.548396,1,accepted
11,3,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.749877,-0.248109,0.548396,1.176558,0.012550,0.548396,translation,0.057694,0.000000,0.000000,0.799111,-0.218032,0.548396,1,accepted
11,4,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.799111,-0.218032,0.548396,1.225792,0.042627,0.548396,translation,0.013939,0.000000,0.000000,0.811005,-0.210766,0.548396,1,accepted
11,5,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.811005,-0.210766,0.548396,1.237686,0.049894,0.548396,translation,0.050507,0.000000,0.000000,0.854106,-0.184436,0.548396,1,accepted
11,6,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.854106,-0.184436,0.548396,1.280787,0.076224,0.548396,translation,0.033824,0.000000,0.000000,0.882970,-0.166803,0.548396,1,accepted
11,7,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.882970,-0.166803,0.548396,1.309651,0.093857,0.548396,translation,0.089397,0.000000,0.000000,0.959258,-0.120198,0.548396,1,accepted
11,8,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.959258,-0.120198,0.548396,1.385939,0.140461,0.548396,translation,0.042012,0.000000,0.000000,0.995110,-0.098296,0.548396,1,accepted
11,9,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,0.995110,-0.098296,0.548396,1.393350,0.144989,0.548396,translation,0.074084,0.000000,0.000000,1.058331,-0.059675,0.548396,1,accepted
11,10,goal_directed_diffusion,2,1.397324,0.138361,-2.405801,1.058331,-0.059675,0.548396,1.393360,0.144995,0.548396,translation,0.065171,0.000000,0.000000,1.113946,-0.025699,0.548396,0,endpoint_collision
12,0,goal_directed_diffusion,7,0.886346,-0.406529,-0.940542,0.815967,-0.217578,0.432759,0.815967,-0.217578,-0.614439,rotation,0.000000,0.000000,-0.280117,0.815967,-0.217578,0.152642,1,accepted
12,1,goal_directed_diffusion,7,0.886346,-0.406529,-0.940542,0.815967,-0.217578,0.152642,0.815967,-0.217578,-0.894555,rotation,0.000000,0.000000,0.071569,0.815967,-0.217578,0.224212,0,angular_no_progress
13,0,goal_directed_diffusion,28,-0.125655,1.896145,-0.314691,0.815967,-0.217578,0.152642,0.815967,-0.217578,1.199840,rotation,0.000000,0.000000,0.891664,0.815967,-0.217578,1.044306,1,accepted
13,1,goal_directed_diffusion,28,-0.125655,1.896145,-0.314691,0.815967,-0.217578,1.044306,0.815967,-0.217578,1.989885,rotation,0.000000,0.000000,0.907277,0.815967,-0.217578,1.951583,1,accepted
13,2,goal_directed_diffusion,28,-0.125655,1.896145,-0.314691,0.815967,-0.217578,1.951583,0.630141,0.246608,1.951583,translation,0.500001,0.000000,0.000000,0.630141,0.246609,1.951583,0,endpoint_collision
14,0,goal_directed_diffusion,4,0.393452,-0.405824,-3.077022,0.604808,-0.293022,-2.841357,0.375951,-0.363874,-2.841357,translation,0.006549,0.000000,0.000000,0.598551,-0.294959,-2.841357,1,accepted
14,1,goal_directed_diffusion,4,0.393452,-0.405824,-3.077022,0.598551,-0.294959,-2.841357,0.375835,-0.363910,-2.841357,translation,0.048743,0.000000,0.000000,0.551989,-0.309374,-2.841357,0,endpoint_collision
