[[0.635894, -0.471324, 0.791522], [1.173886, 0.641133, 1.337557]]
[[0.145781, -0.471324, 0.493354], [0.683773, 0.641133, 0.937335]]
[[-0.350271, -0.471323, 0.587227], [0.187721, 0.641133, 0.668050]]
[[0.223787, -0.542913, 0.587227], [-0.453044, 0.490960, 0.668050]]
[[-0.301439, -0.503955, 0.587227], [0.122739, 0.656678, 0.668050]]
[[-0.801146, -0.503955, 0.946470], [-0.376968, 0.656678, 0.757186]]
[[-0.844468, 0.427410, 0.946470], [0.368925, 0.661230, 0.757186]]
[[-0.859045, -0.397301, 0.946470], [-0.289844, 0.699515, 0.757186]]
[[-0.097542, -0.941430, 0.946470], [-0.749390, 0.108374, 0.757186]]
