0.749877, -0.248109, 1.443274
0.749877, -0.248109, 2.469086
0.362520, 0.060360, 2.469086
0.362520, 0.060360, 3.035305
0.362520, 0.060360, -2.480548
0.362520, 0.060360, -2.708354
0.362520, 0.060360, 2.678104
0.362520, 0.060360, 1.651109
0.326603, 0.506604, 1.651109
0.326603, 0.506604, 0.675996
0.326603, 0.506604, -0.157979
0.326603, 0.506604, -0.462285
0.326603, 0.506604, 0.131031
0.326603, 0.506604, 0.911381
0.629418, 0.897247, 0.911381
0.929874, 1.284849, 0.911381
1.186003, 1.615266, 0.911381
1.186003, 1.615266, 1.731361
1.186003, 1.615266, 2.677786
1.186003, 1.615266, -3.131282
0.808043, 1.611369, -3.131282
0.404743, 1.607211, -3.131282
