iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.899434,-0.387006,-1.203164,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0,duplicate_candidate
1,random_sample,1,0.053354,1.840839,-1.458063,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
2,random_sample,2,-0.459785,1.803416,1.977377,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
3,random_sample,1,0.876583,-0.228757,2.380979,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0,zero_motion
4,random_sample,2,-0.221251,0.667063,1.830581,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
5,random_sample,0,-0.154283,1.803045,-0.564839,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
6,random_sample,1,1.172878,-0.252229,-2.068528,0.958697,-0.289525,2.333218,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,0,duplicate_candidate
7,random_sample,0,0.686680,-0.180192,-0.400648,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.756214,-0.077517,2.333218,1,accepted
8,random_sample,0,-0.153758,1.361863,0.660417,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.163617,0.679346,0.125159,2.163617,1,accepted
9,random_sample,2,0.862162,1.682627,-1.425650,0.613360,0.072057,2.333218,0.613360,0.072057,1.417527,0.689695,0.566196,1.417527,1,accepted
10,random_sample,0,1.088834,-0.280475,1.231062,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,0,duplicate_candidate
11,random_sample,8,-0.107385,0.937186,-1.396965,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
12,random_sample,8,-0.416602,-0.327469,0.520521,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
13,random_sample,5,1.480461,1.982367,2.141116,0.679346,0.125159,2.163617,0.679346,0.125159,1.163556,0.877384,0.584267,1.163556,0,translation_collision
14,random_sample,8,-0.315890,-0.471118,0.536110,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
15,random_sample,2,-0.221048,-0.446102,3.006203,0.613360,0.072057,2.333218,0.613360,0.072057,-2.902769,0.127551,-0.046222,-2.902769,1,accepted
16,random_sample,7,1.032609,0.958902,1.648677,0.689695,0.566196,1.417527,0.689695,0.566196,1.417527,0.766029,1.060335,1.417527,1,accepted
17,random_sample,10,0.413223,-0.411260,-2.208077,0.127551,-0.046222,-2.902769,0.127551,-0.046222,-1.855572,-0.002674,-0.491085,-1.855572,0,translation_collision
18,random_sample,11,-0.253388,1.611258,1.468614,0.766029,1.060335,1.417527,0.766029,1.060335,2.464725,0.376260,1.373512,2.464725,0,rotation_collision
19,random_sample,0,0.338755,-0.471492,0.975747,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
20,random_sample,6,-0.339169,0.095346,1.103545,0.613360,0.072057,1.417527,0.613360,0.072057,2.464725,0.223590,0.385235,2.464725,0,translation_collision
21,lateral_motion,6,nan,nan,nan,0.613360,0.072057,1.417527,0.613360,0.072057,1.417527,0.238703,0.129935,1.417527,0,lateral_segment_collision
