iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.910880,0.862774,0.845101,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,translation,0.328066,0.000000,0.000000,1.050865,0.025328,1.286021,1,accepted
0,1,goal_directed_diffusion,0,0.910880,0.862774,0.845101,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.264925,0.000000,0.000000,1.125293,0.279583,1.286021,0,endpoint_collision
1,0,goal_directed_diffusion,0,0.246986,0.073156,-1.431934,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,rotation,0.000000,0.000000,1.019578,0.958697,-0.289525,2.305599,1,accepted
1,1,goal_directed_diffusion,0,0.246986,0.073156,-1.431934,0.958697,-0.289525,2.305599,0.623477,0.081456,2.305599,translation,0.494427,0.000000,0.000000,0.627213,0.077321,2.305599,1,accepted
1,2,goal_directed_diffusion,0,0.246986,0.073156,-1.431934,0.627213,0.077321,2.305599,0.627213,0.077321,-3.130638,rotation,0.000000,0.000000,0.491499,0.627213,0.077321,2.797098,1,accepted
1,3,goal_directed_diffusion,0,0.246986,0.073156,-1.431934,0.627213,0.077321,2.797098,0.269304,0.205740,2.797098,translation,0.295145,0.000000,0.000000,0.349409,0.176998,2.797098,1,accepted
1,4,goal_directed_diffusion,0,0.246986,0.073156,-1.431934,0.349409,0.176998,2.797098,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,0,-0.401877,0.206114,0.765403,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,rotation,0.000000,0.000000,0.978647,0.958697,-0.289525,2.264668,1,accepted
2,1,goal_directed_diffusion,0,-0.401877,0.206114,0.765403,0.958697,-0.289525,2.264668,0.638938,0.094863,2.264668,translation,0.495823,0.000000,0.000000,0.641609,0.091652,2.264668,1,accepted
2,2,goal_directed_diffusion,0,-0.401877,0.206114,0.765403,0.641609,0.091652,2.264668,0.321850,0.476039,2.264668,translation,0.466220,0.000000,0.000000,0.343453,0.450070,2.264668,0,endpoint_collision
3,0,goal_directed_diffusion,5,0.150093,-0.242745,2.893806,0.349409,0.176998,2.797098,0.349409,0.176998,-2.438890,rotation,0.000000,0.000000,0.879928,0.349409,0.176998,-2.606160,1,accepted
3,1,goal_directed_diffusion,5,0.150093,-0.242745,2.893806,0.349409,0.176998,-2.606160,-0.050223,-0.060079,-2.606160,translation,0.017966,0.000000,0.000000,0.333958,0.167832,-2.606160,1,accepted
3,2,goal_directed_diffusion,5,0.150093,-0.242745,2.893806,0.333958,0.167832,-2.606160,-0.052948,-0.061696,-2.606160,translation,0.054020,0.000000,0.000000,0.287498,0.140270,-2.606160,1,accepted
3,3,goal_directed_diffusion,5,0.150093,-0.242745,2.893806,0.287498,0.140270,-2.606160,-0.062469,-0.067344,-2.606160,translation,-0.029463,0.000000,0.000000,0.312837,0.155302,-2.606160,0,positional_no_progress
4,0,goal_directed_diffusion,8,1.070819,0.142268,-2.618236,0.349409,0.176998,-2.606160,0.349409,0.176998,-1.558962,rotation,0.000000,0.000000,0.716066,0.349409,0.176998,-1.890094,1,accepted
4,1,goal_directed_diffusion,8,1.070819,0.142268,-2.618236,0.349409,0.176998,-1.890094,0.349409,0.176998,-0.842896,rotation,0.000000,0.000000,0.439232,0.349409,0.176998,-1.450861,1,accepted
4,2,goal_directed_diffusion,8,1.070819,0.142268,-2.618236,0.349409,0.176998,-1.450861,0.349409,0.176998,-0.403664,rotation,0.000000,0.000000,0.698405,0.349409,0.176998,-0.752457,1,accepted
4,3,goal_directed_diffusion,8,1.070819,0.142268,-2.618236,0.349409,0.176998,-0.752457,0.714415,-0.164719,-0.752457,translation,-0.232110,0.000000,0.000000,0.179966,0.335630,-0.752457,0,endpoint_collision
5,0,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,rotation,0.000000,0.000000,0.916183,0.958697,-0.289525,2.202204,1,accepted
5,1,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.958697,-0.289525,2.202204,0.663556,0.114073,2.202204,translation,0.483817,0.000000,0.000000,0.673109,0.101011,2.202204,1,accepted
5,2,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.673109,0.101011,2.202204,0.673109,0.101011,3.048994,rotation,0.000000,0.000000,0.872289,0.673109,0.101011,3.074493,1,accepted
5,3,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.673109,0.101011,3.074493,0.174234,0.134535,3.074493,translation,0.046701,0.000000,0.000000,0.626513,0.104142,3.074493,1,accepted
5,4,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.626513,0.104142,3.074493,0.127638,0.137667,3.074493,translation,0.064588,0.000000,0.000000,0.562070,0.108473,3.074493,1,accepted
5,5,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.562070,0.108473,3.074493,0.063196,0.141997,3.074493,translation,0.224592,0.000000,0.000000,0.337984,0.123531,3.074493,1,accepted
5,6,goal_directed_diffusion,0,-0.159729,0.178352,1.359523,0.337984,0.123531,3.074493,-0.160891,0.157056,3.074493,translation,0.086666,0.000000,0.000000,0.251513,0.129342,3.074493,0,endpoint_collision
6,0,goal_directed_diffusion,1,0.375657,1.800709,1.164094,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.218764,0.000000,0.000000,1.112325,0.235280,1.286021,0,endpoint_collision
7,0,goal_directed_diffusion,1,1.057682,-0.125540,0.679525,1.050865,0.025328,1.286021,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
8,0,goal_directed_diffusion,13,1.455803,1.940864,-0.073715,0.349409,0.176998,-0.752457,0.349409,0.176998,0.294741,rotation,0.000000,0.000000,0.462931,0.349409,0.176998,-0.289526,1,accepted
8,1,goal_directed_diffusion,13,1.455803,1.940864,-0.073715,0.349409,0.176998,-0.289526,0.349409,0.176998,0.757672,rotation,0.000000,0.000000,0.862552,0.349409,0.176998,0.573027,1,accepted
8,2,goal_directed_diffusion,13,1.455803,1.940864,-0.073715,0.349409,0.176998,0.573027,0.769541,0.448087,0.573027,translation,0.472520,0.000000,0.000000,0.746450,0.433188,0.573027,1,accepted
8,3,goal_directed_diffusion,13,1.455803,1.940864,-0.073715,0.746450,0.433188,0.573027,1.166582,0.704277,0.573027,translation,0.213096,0.000000,0.000000,0.925507,0.548724,0.573027,0,endpoint_collision
9,0,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.349409,0.176998,-0.289526,0.349409,0.176998,0.757672,rotation,0.000000,0.000000,0.474048,0.349409,0.176998,0.184523,1,accepted
9,1,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.349409,0.176998,0.184523,0.349409,0.176998,1.231721,rotation,0.000000,0.000000,0.993802,0.349409,0.176998,1.178325,1,accepted
9,2,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.349409,0.176998,1.178325,0.540646,0.638981,1.178325,translation,0.499689,0.000000,0.000000,0.540527,0.638694,1.178325,1,accepted
9,3,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.540527,0.638694,1.178325,0.731763,1.100677,1.178325,translation,0.493800,0.000000,0.000000,0.729392,1.094949,1.178325,1,accepted
9,4,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.729392,1.094949,1.178325,0.920629,1.556932,1.178325,translation,0.477112,0.000000,0.000000,0.911875,1.535784,1.178325,1,accepted
9,5,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.911875,1.535784,1.178325,0.911875,1.535784,2.225522,rotation,0.000000,0.000000,0.836840,0.911875,1.535784,2.015164,1,accepted
9,6,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.911875,1.535784,2.015164,0.911875,1.535784,2.811018,rotation,0.000000,0.000000,1.035021,0.911875,1.535784,3.050185,1,accepted
9,7,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.911875,1.535784,3.050185,0.663023,1.558595,3.050185,translation,0.248800,0.000000,0.000000,0.664113,1.558495,3.050185,1,accepted
9,8,goal_directed_diffusion,20,0.675510,1.616897,-0.445241,0.664113,1.558495,3.050185,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
10,0,goal_directed_diffusion,19,0.252767,0.880497,2.979782,0.337984,0.123531,3.074493,0.337984,0.123531,2.027296,rotation,0.000000,0.000000,-0.983186,0.337984,0.123531,2.091308,1,accepted
10,1,goal_directed_diffusion,19,0.252767,0.880497,2.979782,0.337984,0.123531,2.091308,0.089322,0.557314,2.091308,translation,0.467366,0.000000,0.000000,0.105552,0.529002,2.091308,0,endpoint_collision
11,0,goal_directed_diffusion,11,-0.478229,1.814230,-1.862906,0.349409,0.176998,-1.890094,0.349409,0.176998,-2.937291,rotation,0.000000,0.000000,0.445168,0.349409,0.176998,-1.444926,0,angular_no_progress
12,0,goal_directed_diffusion,20,0.065972,1.936883,-0.088249,0.349409,0.176998,-0.289526,0.349409,0.176998,0.757672,rotation,0.000000,0.000000,0.728872,0.349409,0.176998,0.439347,1,accepted
12,1,goal_directed_diffusion,20,0.065972,1.936883,-0.088249,0.349409,0.176998,0.439347,0.349409,0.176998,1.486544,rotation,0.000000,0.000000,0.830797,0.349409,0.176998,1.270144,1,accepted
12,2,goal_directed_diffusion,20,0.065972,1.936883,-0.088249,0.349409,0.176998,1.270144,0.497481,0.654570,1.270144,translation,0.499472,0.000000,0.000000,0.497324,0.654066,1.270144,0,endpoint_collision
13,0,goal_directed_diffusion,22,1.309607,0.249499,0.558304,0.746450,0.433188,0.573027,0.746450,0.433188,-0.315295,rotation,0.000000,0.000000,-0.583498,0.746450,0.433188,-0.010472,1,accepted
13,1,goal_directed_diffusion,22,1.309607,0.249499,0.558304,0.746450,0.433188,-0.010472,1.246423,0.427952,-0.010472,translation,-0.049233,0.000000,0.000000,0.697220,0.433703,-0.010472,0,positional_no_progress
14,0,goal_directed_diffusion,14,1.230734,-0.286977,2.172500,0.958697,-0.289525,2.202204,0.958697,-0.289525,1.155006,rotation,0.000000,0.000000,-1.041227,0.958697,-0.289525,1.160977,1,accepted
14,1,goal_directed_diffusion,14,1.230734,-0.286977,2.172500,0.958697,-0.289525,1.160977,0.958697,-0.289525,0.113780,rotation,0.000000,0.000000,-0.900050,0.958697,-0.289525,0.260927,1,accepted
14,2,goal_directed_diffusion,14,1.230734,-0.286977,2.172500,0.958697,-0.289525,0.260927,1.221538,-0.219343,0.260927,translation,-0.018409,0.000000,0.000000,0.940912,-0.294274,0.260927,0,positional_no_progress
15,0,goal_directed_diffusion,8,1.397324,0.138361,-2.405801,0.349409,0.176998,-2.606160,0.349409,0.176998,-1.558962,rotation,0.000000,0.000000,0.813854,0.349409,0.176998,-1.792306,1,accepted
15,1,goal_directed_diffusion,8,1.397324,0.138361,-2.405801,0.349409,0.176998,-1.792306,0.349409,0.176998,-0.745108,rotation,0.000000,0.000000,-0.001239,0.349409,0.176998,-1.793545,0,angular_no_progress
16,0,goal_directed_diffusion,30,0.830074,1.232932,-2.906673,0.664113,1.558495,3.050185,0.664113,1.558495,-2.185803,rotation,0.000000,0.000000,0.591780,0.664113,1.558495,-2.641221,1,accepted
16,1,goal_directed_diffusion,30,0.830074,1.232932,-2.906673,0.664113,1.558495,-2.641221,0.664113,1.558495,-1.594023,rotation,0.000000,0.000000,-0.157725,0.664113,1.558495,-2.798946,0,angular_no_progress
17,0,goal_directed_diffusion,11,0.200616,0.680034,-1.965554,0.349409,0.176998,-1.890094,0.349409,0.176998,-2.937291,rotation,0.000000,0.000000,0.329220,0.349409,0.176998,-1.560874,0,angular_no_progress
18,0,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-1.890094,0.349409,0.176998,-0.842896,rotation,0.000000,0.000000,0.233765,0.349409,0.176998,-1.656329,1,accepted
18,1,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-1.656329,0.349409,0.176998,-0.609131,rotation,0.000000,0.000000,0.189047,0.349409,0.176998,-1.467281,1,accepted
18,2,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-1.467281,0.349409,0.176998,-0.420084,rotation,0.000000,0.000000,0.267915,0.349409,0.176998,-1.199367,1,accepted
18,3,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-1.199367,0.349409,0.176998,-0.152169,rotation,0.000000,0.000000,0.278369,0.349409,0.176998,-0.920998,1,accepted
18,4,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-0.920998,0.349409,0.176998,0.126200,rotation,0.000000,0.000000,0.408618,0.349409,0.176998,-0.512380,1,accepted
18,5,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-0.512380,0.349409,0.176998,0.397180,rotation,0.000000,0.000000,0.388455,0.349409,0.176998,-0.123925,1,accepted
18,6,goal_directed_diffusion,11,1.416916,0.624788,-2.114178,0.349409,0.176998,-0.123925,0.845575,0.115194,-0.123925,translation,-0.064377,0.000000,0.000000,0.285525,0.184956,-0.123925,0,endpoint_collision
19,0,goal_directed_diffusion,19,0.393452,-0.405824,-3.077022,0.337984,0.123531,3.074493,0.337984,0.123531,-2.161494,rotation,0.000000,0.000000,0.980644,0.337984,0.123531,-2.228048,1,accepted
19,1,goal_directed_diffusion,19,0.393452,-0.405824,-3.077022,0.337984,0.123531,-2.228048,0.032512,-0.272306,-2.228048,translation,-0.012501,0.000000,0.000000,0.345621,0.133428,-2.228048,0,positional_no_progress
20,0,goal_directed_diffusion,22,1.251727,0.535135,0.392546,0.746450,0.433188,0.573027,1.166582,0.704277,0.573027,translation,0.324209,0.000000,0.000000,1.018871,0.608966,0.573027,0,endpoint_collision
