[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.339983, -0.724710, 0.800495], [1.432210, -0.180279, 1.443512]]
[[-0.160018, -0.724710, 0.742166], [0.932209, -0.180280, 0.949482]]
[[0.509240, -0.539893, 0.742166], [0.673346, 0.669418, 0.949482]]
[[0.016209, -0.539893, 0.540136], [0.180315, 0.669418, 0.693278]]
[[0.449627, -0.299304, 0.540136], [-0.441485, 0.534533, 0.693278]]
[[0.527635, 0.115536, 0.540136], [-0.691194, 0.053719, 0.693278]]
[[0.479725, -0.248215, 0.540136], [-0.497417, 0.482919, 0.693278]]
[[0.098495, -0.531080, 0.540136], [0.075936, 0.689107, 0.693278]]
[[-0.401505, -0.531080, 0.665772], [-0.424065, 0.689106, 0.809135]]
[[-0.661605, 0.074373, 0.665772], [0.376325, 0.716295, 0.809135]]
