iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.774764,0.341816,0.120192,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,translation,0.328066,0.000000,0.000000,1.050865,0.025328,1.286021,1,accepted
0,1,goal_directed_diffusion,0,0.774764,0.341816,0.120192,1.050865,0.025328,1.286021,1.050865,0.025328,2.288146,rotation,0.000000,0.000000,0.924187,1.050865,0.025328,2.210207,1,accepted
0,2,goal_directed_diffusion,0,0.774764,0.341816,0.120192,1.050865,0.025328,2.210207,0.800244,0.362352,2.210207,translation,0.449263,0.000000,0.000000,0.782779,0.385838,2.210207,1,accepted
0,3,goal_directed_diffusion,0,0.774764,0.341816,0.120192,0.782779,0.385838,2.210207,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
1,0,goal_directed_diffusion,3,0.635432,1.118089,-1.763158,0.782779,0.385838,2.210207,0.484417,0.787061,2.210207,translation,0.456700,0.000000,0.000000,0.510256,0.752315,2.210207,0,endpoint_collision
2,0,goal_directed_diffusion,1,0.165561,1.903460,0.785861,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.432866,0.000000,0.000000,1.172475,0.440760,1.286021,0,endpoint_collision
3,0,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.782779,0.385838,2.210207,0.782779,0.385838,-3.025780,rotation,0.000000,0.000000,0.714378,0.782779,0.385838,2.924586,1,accepted
3,1,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.782779,0.385838,2.924586,0.782779,0.385838,-2.464170,rotation,0.000000,0.000000,0.914484,0.782779,0.385838,-2.444116,1,accepted
3,2,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.782779,0.385838,-2.444116,0.399546,0.064695,-2.444116,translation,0.004173,0.000000,0.000000,0.779580,0.383157,-2.444116,1,accepted
3,3,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.779580,0.383157,-2.444116,0.396348,0.062014,-2.444116,translation,0.043297,0.000000,0.000000,0.746395,0.355348,-2.444116,1,accepted
3,4,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.746395,0.355348,-2.444116,0.363162,0.034205,-2.444116,translation,0.054787,0.000000,0.000000,0.704402,0.320159,-2.444116,1,accepted
3,5,goal_directed_diffusion,3,0.264291,-0.031238,2.757516,0.704402,0.320159,-2.444116,0.321170,-0.000984,-2.444116,translation,-0.001596,0.000000,0.000000,0.705626,0.321184,-2.444116,0,positional_no_progress
4,0,goal_directed_diffusion,1,-0.075841,1.315768,0.597223,1.050865,0.025328,1.286021,1.050865,0.025328,2.288559,rotation,0.000000,0.000000,0.989092,1.050865,0.025328,2.275112,1,accepted
4,1,goal_directed_diffusion,1,-0.075841,1.315768,0.597223,1.050865,0.025328,2.275112,0.727108,0.406355,2.275112,translation,0.465755,0.000000,0.000000,0.749282,0.380258,2.275112,1,accepted
4,2,goal_directed_diffusion,1,-0.075841,1.315768,0.597223,0.749282,0.380258,2.275112,0.425526,0.761285,2.275112,translation,0.479188,0.000000,0.000000,0.439002,0.745425,2.275112,0,endpoint_collision
5,0,goal_directed_diffusion,1,0.797418,1.335218,1.495659,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.377069,0.000000,0.000000,1.156799,0.387210,1.286021,0,endpoint_collision
6,0,goal_directed_diffusion,5,0.630995,1.196112,-1.914130,0.782779,0.385838,-2.444116,0.782779,0.385838,2.791872,rotation,0.000000,0.000000,0.913731,0.782779,0.385838,-1.530385,0,angular_no_progress
7,0,goal_directed_diffusion,5,-0.258466,1.783421,-2.877308,0.782779,0.385838,-2.444116,0.782779,0.385838,2.791872,rotation,0.000000,0.000000,0.510154,0.782779,0.385838,-1.933962,0,angular_no_progress
8,0,goal_directed_diffusion,3,0.000189,0.902978,1.963180,0.782779,0.385838,2.210207,0.484417,0.787061,2.210207,translation,0.488757,0.000000,0.000000,0.491126,0.778039,2.210207,0,endpoint_collision
9,0,lateral_diffusion,8,0.538719,0.517875,-2.444116,0.704402,0.320159,-2.444116,0.538719,0.517875,-2.444116,sideways,0.000000,0.076584,0.000000,0.753591,0.261460,-2.444116,0,positional_no_progress
10,0,goal_directed_diffusion,5,1.486437,1.677937,-2.015535,0.782779,0.385838,-2.444116,0.782779,0.385838,2.791872,rotation,0.000000,0.000000,0.555093,0.782779,0.385838,-1.889023,0,angular_no_progress
11,0,goal_directed_diffusion,8,-0.382641,-0.204775,-2.219764,0.704402,0.320159,-2.444116,0.321170,-0.000984,-2.444116,translation,-0.037029,0.000000,0.000000,0.732784,0.343942,-2.444116,0,positional_no_progress
12,0,goal_directed_diffusion,4,1.188794,1.354412,3.026778,0.782779,0.385838,2.924586,0.782779,0.385838,1.877388,rotation,0.000000,0.000000,-1.005877,0.782779,0.385838,1.918709,1,accepted
12,1,goal_directed_diffusion,4,1.188794,1.354412,3.026778,0.782779,0.385838,1.918709,0.612311,0.855881,1.918709,translation,0.500001,0.000000,0.000000,0.612310,0.855882,1.918709,0,endpoint_collision
