iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,rotation,0.000000,0.000000,1.047198,0.958697,-0.289525,2.333219,1,accepted
0,1,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.958697,-0.289525,2.333219,0.613359,0.072057,2.333219,translation,0.499520,0.000000,0.000000,0.613691,0.071710,2.333219,1,accepted
0,2,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.613691,0.071710,2.333219,0.613691,0.071710,-2.902769,rotation,0.000000,0.000000,1.037467,0.613691,0.071710,-2.912500,1,accepted
0,3,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.613691,0.071710,-2.912500,0.126754,-0.041837,-2.912500,translation,0.059430,0.000000,0.000000,0.555814,0.058214,-2.912500,1,accepted
0,4,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.555814,0.058214,-2.912500,0.068877,-0.055333,-2.912500,translation,0.165005,0.000000,0.000000,0.395120,0.020742,-2.912500,1,accepted
0,5,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.395120,0.020742,-2.912500,-0.091817,-0.092805,-2.912500,translation,0.121572,0.000000,0.000000,0.276724,-0.006866,-2.912500,1,accepted
0,6,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.276724,-0.006866,-2.912500,-0.157673,-0.108161,-2.912500,translation,0.075209,0.000000,0.000000,0.203480,-0.023945,-2.912500,1,accepted
0,7,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.203480,-0.023945,-2.912500,-0.159862,-0.108672,-2.912500,translation,0.054614,0.000000,0.000000,0.150293,-0.036348,-2.912500,1,accepted
0,8,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.150293,-0.036348,-2.912500,-0.162086,-0.109191,-2.912500,translation,0.076783,0.000000,0.000000,0.075516,-0.053785,-2.912500,1,accepted
0,9,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.075516,-0.053785,-2.912500,-0.166836,-0.110298,-2.912500,translation,0.056178,0.000000,0.000000,0.020805,-0.066543,-2.912500,1,accepted
0,10,goal_directed_diffusion,0,-0.124369,-0.202021,2.114933,0.020805,-0.066543,-2.912500,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
1,0,goal_directed_diffusion,0,1.173241,-0.458174,0.129227,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,rotation,0.000000,0.000000,-0.967744,0.958697,-0.289525,0.318277,1,accepted
1,1,goal_directed_diffusion,0,1.173241,-0.458174,0.129227,0.958697,-0.289525,0.318277,0.958697,-0.289525,-0.666196,rotation,0.000000,0.000000,-0.364389,0.958697,-0.289525,-0.046113,1,accepted
1,2,goal_directed_diffusion,0,1.173241,-0.458174,0.129227,0.958697,-0.289525,-0.046113,1.231302,-0.302105,-0.046113,translation,-0.109126,0.000000,0.000000,0.849687,-0.284495,-0.046113,0,positional_no_progress
2,0,goal_directed_diffusion,6,-0.024969,1.426025,2.940852,0.276724,-0.006866,-2.912500,0.276724,-0.006866,2.323488,rotation,0.000000,0.000000,-0.976138,0.276724,-0.006866,2.394547,1,accepted
2,1,goal_directed_diffusion,6,-0.024969,1.426025,2.940852,0.276724,-0.006866,2.394547,-0.090126,0.332871,2.394547,translation,0.277154,0.000000,0.000000,0.073376,0.181453,2.394547,0,endpoint_collision
3,0,goal_directed_diffusion,2,1.332916,1.390778,2.402065,0.613691,0.071710,2.333219,0.613691,0.071710,1.286021,rotation,0.000000,0.000000,-0.901524,0.613691,0.071710,1.431695,1,accepted
3,1,goal_directed_diffusion,2,1.332916,1.390778,2.402065,0.613691,0.071710,1.431695,0.683017,0.566881,1.431695,translation,0.499479,0.000000,0.000000,0.682945,0.566365,1.431695,1,accepted
3,2,goal_directed_diffusion,2,1.332916,1.390778,2.402065,0.682945,0.566365,1.431695,0.752271,1.061535,1.431695,translation,0.500001,0.000000,0.000000,0.752272,1.061536,1.431695,1,accepted
3,3,goal_directed_diffusion,2,1.332916,1.390778,2.402065,0.752272,1.061536,1.431695,0.752272,1.061536,0.515823,rotation,0.000000,0.000000,-0.758497,0.752272,1.061536,0.673198,1,accepted
3,4,goal_directed_diffusion,2,1.332916,1.390778,2.402065,0.752272,1.061536,0.673198,1.143187,1.373281,0.673198,translation,0.349372,0.000000,0.000000,1.025421,1.279366,0.673198,1,accepted
3,5,goal_directed_diffusion,2,1.332916,1.390778,2.402065,1.025421,1.279366,0.673198,1.281124,1.483282,0.673198,translation,0.077969,0.000000,0.000000,1.086380,1.327979,0.673198,1,accepted
3,6,goal_directed_diffusion,2,1.332916,1.390778,2.402065,1.086380,1.327979,0.673198,1.285285,1.486600,0.673198,translation,0.061024,0.000000,0.000000,1.134091,1.366027,0.673198,1,accepted
3,7,goal_directed_diffusion,2,1.332916,1.390778,2.402065,1.134091,1.366027,0.673198,1.290738,1.490949,0.673198,translation,0.077197,0.000000,0.000000,1.194446,1.414159,0.673198,1,accepted
3,8,goal_directed_diffusion,2,1.332916,1.390778,2.402065,1.194446,1.414159,0.673198,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
4,0,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.958697,-0.289525,0.318277,0.958697,-0.289525,1.365474,rotation,0.000000,0.000000,0.986740,0.958697,-0.289525,1.305016,1,accepted
4,1,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.958697,-0.289525,1.305016,0.958697,-0.289525,2.352214,rotation,0.000000,0.000000,1.020983,0.958697,-0.289525,2.325999,1,accepted
4,2,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.958697,-0.289525,2.325999,0.615979,0.074541,2.325999,translation,0.500001,0.000000,0.000000,0.615978,0.074541,2.325999,1,accepted
4,3,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.615978,0.074541,2.325999,0.615978,0.074541,-3.039901,rotation,0.000000,0.000000,1.036281,0.615978,0.074541,-2.920905,1,accepted
4,4,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.615978,0.074541,-2.920905,0.272449,-0.002526,-2.920905,translation,0.099770,0.000000,0.000000,0.518628,0.052702,-2.920905,1,accepted
4,5,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.518628,0.052702,-2.920905,0.271490,-0.002741,-2.920905,translation,0.072779,0.000000,0.000000,0.447614,0.036770,-2.920905,1,accepted
4,6,goal_directed_diffusion,11,0.265729,0.038801,0.562737,0.447614,0.036770,-2.920905,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
5,0,goal_directed_diffusion,19,1.032113,1.436390,-0.500562,1.086380,1.327979,0.673198,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
6,0,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.958697,-0.289525,-0.046113,0.958697,-0.289525,1.001085,rotation,0.000000,0.000000,0.551336,0.958697,-0.289525,0.505223,1,accepted
6,1,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.958697,-0.289525,0.505223,0.958697,-0.289525,1.552421,rotation,0.000000,0.000000,1.047198,0.958697,-0.289525,1.552422,1,accepted
6,2,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.958697,-0.289525,1.552422,0.967884,0.210390,1.552422,translation,0.423380,0.000000,0.000000,0.966476,0.133783,1.552422,1,accepted
6,3,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.966476,0.133783,1.552422,0.966476,0.133783,2.599619,rotation,0.000000,0.000000,0.911391,0.966476,0.133783,2.463813,1,accepted
6,4,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.966476,0.133783,2.463813,0.576993,0.447315,2.463813,translation,0.483011,0.000000,0.000000,0.590227,0.436662,2.463813,1,accepted
6,5,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.590227,0.436662,2.463813,0.590227,0.436662,-2.799593,rotation,0.000000,0.000000,0.792450,0.590227,0.436662,-3.026923,1,accepted
6,6,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.590227,0.436662,-3.026923,0.373519,0.411703,-3.026923,translation,0.005718,0.000000,0.000000,0.584547,0.436008,-3.026923,1,accepted
6,7,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.584547,0.436008,-3.026923,0.373369,0.411685,-3.026923,translation,0.055394,0.000000,0.000000,0.529516,0.429670,-3.026923,1,accepted
6,8,goal_directed_diffusion,12,0.384720,0.363504,-0.268859,0.529516,0.429670,-3.026923,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
7,0,goal_directed_diffusion,21,1.428305,1.432265,-1.581238,1.194446,1.414159,0.673198,1.377831,1.560403,0.673198,translation,-0.010086,0.000000,0.000000,1.186560,1.407870,0.673198,0,positional_no_progress
8,0,goal_directed_diffusion,17,0.576677,1.102975,0.193088,0.752272,1.061536,0.673198,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
9,0,goal_directed_diffusion,34,0.226378,0.835992,-1.598198,0.529516,0.429670,-3.026923,0.529516,0.429670,2.211768,rotation,0.000000,0.000000,-0.824624,0.529516,0.429670,2.431639,1,accepted
9,1,goal_directed_diffusion,34,0.226378,0.835992,-1.598198,0.529516,0.429670,2.431639,0.150320,0.755569,2.431639,translation,0.383648,0.000000,0.000000,0.238561,0.679731,2.431639,0,endpoint_collision
10,0,goal_directed_diffusion,21,1.466612,1.305531,-0.849296,1.194446,1.414159,0.673198,1.194446,1.414159,-0.373999,rotation,0.000000,0.000000,-0.537009,1.194446,1.414159,0.136189,1,accepted
10,1,goal_directed_diffusion,21,1.466612,1.305531,-0.849296,1.194446,1.414159,0.136189,1.484776,1.453945,0.136189,translation,-0.002252,0.000000,0.000000,1.192215,1.413853,0.136189,0,positional_no_progress
11,0,goal_directed_diffusion,36,1.139816,0.897082,-0.744177,1.194446,1.414159,0.136189,1.194446,1.414159,-0.911008,rotation,0.000000,0.000000,-0.823166,1.194446,1.414159,-0.686977,1,accepted
11,1,goal_directed_diffusion,36,1.139816,0.897082,-0.744177,1.194446,1.414159,-0.686977,1.194446,1.414159,-1.676058,rotation,0.000000,0.000000,-0.571917,1.194446,1.414159,-1.258893,1,accepted
11,2,goal_directed_diffusion,36,1.139816,0.897082,-0.744177,1.194446,1.414159,-1.258893,1.347882,0.938283,-1.258893,translation,-0.241016,0.000000,0.000000,1.120485,1.643546,-1.258893,0,positional_no_progress
12,0,goal_directed_diffusion,38,0.180950,1.490871,-2.186734,1.194446,1.414159,-1.258893,1.194446,1.414159,-2.306091,rotation,0.000000,0.000000,-0.964294,1.194446,1.414159,-2.223187,1,accepted
12,1,goal_directed_diffusion,38,0.180950,1.490871,-2.186734,1.194446,1.414159,-2.223187,1.194446,1.414159,3.066046,rotation,0.000000,0.000000,0.995745,1.194446,1.414159,-1.227442,0,angular_no_progress
13,0,goal_directed_diffusion,31,0.117053,1.282015,2.565310,0.590227,0.436662,2.463813,0.200744,0.750195,2.463813,translation,0.275673,0.000000,0.000000,0.375487,0.609527,2.463813,0,endpoint_collision
14,0,goal_directed_diffusion,10,-0.118347,-0.260823,-2.363721,0.020805,-0.066543,-2.912500,-0.211924,-0.120812,-2.912500,translation,0.049402,0.000000,0.000000,-0.027307,-0.077762,-2.912500,1,accepted
14,1,goal_directed_diffusion,10,-0.118347,-0.260823,-2.363721,-0.027307,-0.077762,-2.912500,-0.027307,-0.077762,-2.032298,rotation,0.000000,0.000000,-0.247838,-0.027307,-0.077762,3.122847,0,angular_no_progress
15,0,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.590227,0.436662,2.463813,0.590227,0.436662,1.416615,rotation,0.000000,0.000000,-0.980033,0.590227,0.436662,1.483779,1,accepted
15,1,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.590227,0.436662,1.483779,0.633681,0.934770,1.483779,translation,0.500001,0.000000,0.000000,0.633681,0.934771,1.483779,1,accepted
15,2,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.633681,0.934771,1.483779,0.677134,1.432879,1.483779,translation,0.499715,0.000000,0.000000,0.677109,1.432596,1.483779,1,accepted
15,3,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.677109,1.432596,1.483779,0.677109,1.432596,0.524013,rotation,0.000000,0.000000,-0.840502,0.677109,1.432596,0.643277,1,accepted
15,4,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.677109,1.432596,0.643277,1.031672,1.698393,0.643277,translation,0.333705,0.000000,0.000000,0.944119,1.632759,0.643277,1,accepted
15,5,goal_directed_diffusion,31,1.060778,1.654319,2.502956,0.944119,1.632759,0.643277,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
16,0,goal_directed_diffusion,40,-0.098556,0.260218,-1.610007,-0.027307,-0.077762,-2.912500,-0.027307,-0.077762,2.323488,rotation,0.000000,0.000000,-0.837584,-0.027307,-0.077762,2.533101,1,accepted
16,1,goal_directed_diffusion,40,-0.098556,0.260218,-1.610007,-0.027307,-0.077762,2.533101,-0.310718,0.119684,2.533101,translation,0.033056,0.000000,0.000000,-0.054430,-0.058866,2.533101,1,accepted
16,2,goal_directed_diffusion,40,-0.098556,0.260218,-1.610007,-0.054430,-0.058866,2.533101,-0.054430,-0.058866,1.708214,rotation,0.000000,0.000000,-1.012730,-0.054430,-0.058866,1.520371,1,accepted
16,3,goal_directed_diffusion,40,-0.098556,0.260218,-1.610007,-0.054430,-0.058866,1.520371,-0.038193,0.262845,1.520371,translation,0.356669,0.000000,0.000000,-0.036452,0.297350,1.520371,0,endpoint_collision
17,0,goal_directed_diffusion,24,0.815864,0.170599,-3.036881,0.615978,0.074541,-2.920905,0.615978,0.074541,2.315083,rotation,0.000000,0.000000,-1.047198,0.615978,0.074541,2.315082,1,accepted
17,1,goal_directed_diffusion,24,0.815864,0.170599,-3.036881,0.615978,0.074541,2.315082,0.615978,0.074541,1.267884,rotation,0.000000,0.000000,-0.969132,0.615978,0.074541,1.345950,1,accepted
17,2,goal_directed_diffusion,24,0.815864,0.170599,-3.036881,0.615978,0.074541,1.345950,0.615978,0.074541,0.447977,rotation,0.000000,0.000000,-1.005040,0.615978,0.074541,0.340910,1,accepted
17,3,goal_directed_diffusion,24,0.815864,0.170599,-3.036881,0.615978,0.074541,0.340910,0.824984,0.148689,0.340910,translation,0.079493,0.000000,0.000000,0.690896,0.101120,0.340910,1,accepted
17,4,goal_directed_diffusion,24,0.815864,0.170599,-3.036881,0.690896,0.101120,0.340910,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
18,0,goal_directed_diffusion,21,1.312540,1.516445,0.991835,1.194446,1.414159,0.673198,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
19,0,goal_directed_diffusion,5,0.374002,-0.075582,-1.933637,0.395120,0.020742,-2.912500,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
20,0,goal_directed_diffusion,30,0.865279,-0.117317,2.604156,0.966476,0.133783,2.463813,0.966476,0.133783,-2.772175,rotation,0.000000,0.000000,0.880720,0.966476,0.133783,-2.938653,1,accepted
20,1,goal_directed_diffusion,30,0.865279,-0.117317,2.604156,0.966476,0.133783,-2.938653,0.966476,0.133783,-1.953898,rotation,0.000000,0.000000,0.783733,0.966476,0.133783,-2.154919,1,accepted
20,2,goal_directed_diffusion,30,0.865279,-0.117317,2.604156,0.966476,0.133783,-2.154919,0.817180,-0.092055,-2.154919,translation,-0.321440,0.000000,0.000000,1.143740,0.401926,-2.154919,0,endpoint_collision
21,0,goal_directed_diffusion,36,-0.405060,1.932453,-0.167778,1.194446,1.414159,0.136189,1.194446,1.414159,1.183387,rotation,0.000000,0.000000,-0.655513,1.194446,1.414159,-0.519324,0,angular_no_progress
22,0,goal_directed_diffusion,54,0.358061,0.283640,-1.447359,0.966476,0.133783,-2.154919,0.966476,0.133783,3.081068,rotation,0.000000,0.000000,0.512760,0.966476,0.133783,-1.642159,0,angular_no_progress
23,0,goal_directed_diffusion,32,0.662002,1.054956,3.031334,0.590227,0.436662,-3.026923,0.590227,0.436662,2.209065,rotation,0.000000,0.000000,-0.746164,0.590227,0.436662,2.510099,1,accepted
23,1,goal_directed_diffusion,32,0.662002,1.054956,3.031334,0.590227,0.436662,2.510099,0.590227,0.436662,1.462902,rotation,0.000000,0.000000,-0.947103,0.590227,0.436662,1.562996,1,accepted
23,2,goal_directed_diffusion,32,0.662002,1.054956,3.031334,0.590227,0.436662,1.562996,0.594127,0.936647,1.562996,translation,0.495992,0.000000,0.000000,0.594096,0.932639,1.562996,0,endpoint_collision
24,0,goal_directed_diffusion,39,0.478566,1.532023,-2.650734,1.194446,1.414159,-2.223187,1.194446,1.414159,3.012801,rotation,0.000000,0.000000,1.043753,1.194446,1.414159,-1.179434,0,angular_no_progress
25,0,goal_directed_diffusion,55,0.726170,0.982996,2.763659,0.590227,0.436662,2.510099,0.590227,0.436662,1.462902,rotation,0.000000,0.000000,-0.998095,0.590227,0.436662,1.512004,1,accepted
25,1,goal_directed_diffusion,55,0.726170,0.982996,2.763659,0.590227,0.436662,1.512004,0.619606,0.935798,1.512004,translation,0.500001,0.000000,0.000000,0.619606,0.935799,1.512004,1,accepted
25,2,goal_directed_diffusion,55,0.726170,0.982996,2.763659,0.619606,0.935799,1.512004,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
26,0,goal_directed_diffusion,38,0.522886,1.484801,-1.608889,1.194446,1.414159,-1.258893,1.194446,1.414159,-2.306091,rotation,0.000000,0.000000,-0.540561,1.194446,1.414159,-1.799454,1,accepted
26,1,goal_directed_diffusion,38,0.522886,1.484801,-1.608889,1.194446,1.414159,-1.799454,1.194446,1.414159,-2.846652,rotation,0.000000,0.000000,-1.006357,1.194446,1.414159,-2.805811,1,accepted
26,2,goal_directed_diffusion,38,0.522886,1.484801,-1.608889,1.194446,1.414159,-2.805811,0.722370,1.249405,-2.805811,translation,0.293421,0.000000,0.000000,0.917412,1.317474,-2.805811,1,accepted
26,3,goal_directed_diffusion,38,0.522886,1.484801,-1.608889,0.917412,1.317474,-2.805811,0.512802,1.176266,-2.805811,translation,0.168532,0.000000,0.000000,0.758292,1.261942,-2.805811,1,accepted
26,4,goal_directed_diffusion,38,0.522886,1.484801,-1.608889,0.758292,1.261942,-2.805811,0.758292,1.261942,2.430177,rotation,0.000000,0.000000,1.047198,0.758292,1.261942,-1.758613,0,angular_no_progress
27,0,goal_directed_diffusion,36,1.010404,0.629631,0.076510,1.194446,1.414159,0.136189,1.194446,1.414159,-0.911008,rotation,0.000000,0.000000,-0.932830,1.194446,1.414159,-0.796641,1,accepted
27,1,goal_directed_diffusion,36,1.010404,0.629631,0.076510,1.194446,1.414159,-0.796641,1.194446,1.414159,-1.801219,rotation,0.000000,0.000000,-0.788943,1.194446,1.414159,-1.585583,1,accepted
27,2,goal_directed_diffusion,36,1.010404,0.629631,0.076510,1.194446,1.414159,-1.585583,1.187053,0.914213,-1.585583,translation,-0.165724,0.000000,0.000000,1.196897,1.579865,-1.585583,0,positional_no_progress
28,0,goal_directed_diffusion,38,1.043735,0.395306,-1.138796,1.194446,1.414159,-1.258893,1.347882,0.938283,-1.258893,translation,-0.261048,0.000000,0.000000,1.114338,1.662611,-1.258893,0,positional_no_progress
29,0,goal_directed_diffusion,44,0.359446,1.487808,-0.072118,0.677109,1.432596,0.643277,0.677109,1.432596,1.690475,rotation,0.000000,0.000000,0.806823,0.677109,1.432596,1.450100,1,accepted
29,1,goal_directed_diffusion,44,0.359446,1.487808,-0.072118,0.677109,1.432596,1.450100,0.677109,1.432596,2.497298,rotation,0.000000,0.000000,0.990178,0.677109,1.432596,2.440279,1,accepted
29,2,goal_directed_diffusion,44,0.359446,1.487808,-0.072118,0.677109,1.432596,2.440279,0.430778,1.640632,2.440279,translation,0.382414,0.000000,0.000000,0.384947,1.679338,2.440279,1,accepted
29,3,goal_directed_diffusion,44,0.359446,1.487808,-0.072118,0.384947,1.679338,2.440279,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
30,0,goal_directed_diffusion,17,0.743950,0.694407,0.889668,0.752272,1.061536,0.673198,0.752272,1.061536,-0.373999,rotation,0.000000,0.000000,-0.798736,0.752272,1.061536,-0.125538,1,accepted
30,1,goal_directed_diffusion,17,0.743950,0.694407,0.889668,0.752272,1.061536,-0.125538,0.752272,1.061536,-1.172735,rotation,0.000000,0.000000,-0.072545,0.752272,1.061536,-0.198082,1,accepted
30,2,goal_directed_diffusion,17,0.743950,0.694407,0.889668,0.752272,1.061536,-0.198082,0.752272,1.061536,-1.245280,rotation,0.000000,0.000000,-0.415690,0.752272,1.061536,-0.613772,1,accepted
30,3,goal_directed_diffusion,17,0.743950,0.694407,0.889668,0.752272,1.061536,-0.613772,0.752272,1.061536,-1.593458,rotation,0.000000,0.000000,0.331722,0.752272,1.061536,-0.282051,0,angular_no_progress
31,0,goal_directed_diffusion,17,0.572879,0.813083,0.719903,0.752272,1.061536,0.673198,0.752272,1.061536,-0.373999,rotation,0.000000,0.000000,-0.592730,0.752272,1.061536,0.080469,1,accepted
31,1,goal_directed_diffusion,17,0.572879,0.813083,0.719903,0.752272,1.061536,0.080469,0.752272,1.061536,-0.966729,rotation,0.000000,0.000000,-0.098538,0.752272,1.061536,-0.018070,0,endpoint_collision
32,0,goal_directed_diffusion,67,-0.480526,1.885659,2.689406,0.384947,1.679338,2.440279,0.002949,2.001949,2.440279,translation,0.468384,0.000000,0.000000,0.027104,1.981550,2.440279,0,endpoint_collision
