0.958697, -0.289525, 1.286021
1.050865, 0.025328, 1.286021
1.050865, 0.025328, 2.135596
0.791585, 0.434508, 2.135596
0.791585, 0.434508, 2.973638
0.791585, 0.434508, -2.834608
0.791585, 0.434508, -2.176505
0.791585, 0.434508, -1.402968
0.791585, 0.434508, -1.098288
0.791585, 0.434508, -1.041479
0.791585, 0.434508, -0.576570
0.791585, 0.434508, 0.135060
0.791585, 0.434508, 1.028518
0.791585, 0.434508, 1.718729
0.741715, 0.769157, 1.718729
0.668018, 1.263697, 1.718729
0.595966, 1.747193, 1.718729
0.595966, 1.747193, 1.059690
0.595966, 1.747193, 0.271158
0.700343, 1.776682, 0.275347
0.768816, 1.796027, 0.275347
