iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,-0.261617,1.591505,2.115051,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,1,accepted
1,random_sample,1,0.541134,0.093788,1.699035,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.535646,0.265955,2.769235,0,rotation_collision
2,random_sample,1,1.332916,1.390778,2.402065,0.535646,0.265955,1.722037,0.535646,0.265955,1.722037,0.460314,0.760247,1.722037,1,accepted
3,random_sample,2,-0.068959,0.973906,1.671683,0.460314,0.760247,1.722037,0.460314,0.760247,2.757916,-0.003333,0.947414,2.757916,0,translation_collision
4,random_sample,2,0.340666,0.605900,-0.971371,0.460314,0.760247,1.722037,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,0,duplicate_candidate
5,random_sample,3,1.428305,1.432265,-1.581238,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,1,accepted
6,random_sample,2,0.782380,0.826827,-0.859609,0.460314,0.760247,1.722037,0.460314,0.760247,0.674839,0.717103,0.965720,0.674839,1,accepted
7,random_sample,4,-0.008722,1.958265,1.396201,0.384982,1.254540,1.722037,0.384982,1.254540,1.722037,0.309649,1.748832,1.722037,1,accepted
8,lateral_motion,2,nan,nan,nan,0.460314,0.760247,1.722037,0.460314,0.760247,1.722037,0.845574,0.818963,1.722037,0,lateral_segment_collision
9,random_sample,5,1.092697,-0.120074,-1.203065,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
10,random_sample,3,1.316563,-0.022933,-2.540475,0.460314,0.760247,2.769235,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
11,random_sample,3,1.060778,1.654319,2.502956,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
12,random_sample,5,0.108175,0.109399,0.992315,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
13,random_sample,7,-0.466669,1.765675,1.926287,0.309649,1.748832,1.722037,0.309649,1.748832,2.769235,-0.156087,1.930739,2.769235,0,translation_collision
14,random_sample,3,0.374002,-0.075582,-1.933637,0.460314,0.760247,2.769235,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
15,random_sample,3,-0.193854,1.786161,-2.843329,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,-0.005422,0.942154,2.769235,0,translation_collision
16,random_sample,5,0.446595,0.572577,-1.172089,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0,duplicate_candidate
17,random_sample,3,0.662002,1.054956,3.031334,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.406509,1.113286,1.722037,1,accepted
18,random_sample,5,1.125618,-0.304694,0.710533,0.460314,0.760247,0.674839,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
19,lateral_motion,6,nan,nan,nan,0.717103,0.965720,0.674839,0.717103,0.965720,0.674839,0.953180,0.670683,0.674839,0,lateral_segment_collision
20,random_sample,8,1.010404,0.629631,0.076510,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
21,random_sample,8,0.216245,0.296887,-0.441563,0.460314,0.760247,-0.372358,0.460314,0.760247,-1.419556,0.535646,0.265955,-1.419556,1,accepted
22,lateral_motion,0,nan,nan,nan,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,1.011844,-0.167244,1.722037,1,accepted
23,random_sample,5,0.572879,0.813083,0.719903,0.460314,0.760247,0.674839,0.460314,0.760247,0.674839,0.460314,0.760247,0.674839,0,zero_motion
24,random_sample,10,1.408527,1.820081,-1.386181,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
25,random_sample,3,0.600029,0.154585,-2.987356,0.460314,0.760247,2.769235,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
26,random_sample,3,0.179913,1.094081,2.865272,0.460314,0.760247,2.769235,0.460314,0.760247,2.769235,0.054221,0.918859,2.769235,0,translation_collision
27,random_sample,8,-0.201850,1.374856,0.149188,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,1,accepted
28,random_sample,0,-0.096410,-0.410198,1.106751,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.769235,0.145243,-0.046431,2.769235,1,accepted
29,random_sample,11,0.209352,-0.235330,-0.910809,0.535646,0.265955,-1.419556,0.535646,0.265955,-1.419556,0.610979,-0.228338,-1.419556,1,accepted
30,random_sample,8,0.955686,1.582008,-0.095548,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,0,duplicate_candidate
31,random_sample,16,0.216072,-0.251577,-1.419877,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-2.466753,0.302100,-0.475491,-2.466753,0,translation_collision
32,random_sample,9,-0.445197,0.883505,2.183813,0.406509,1.113286,1.722037,0.406509,1.113286,2.769235,-0.059227,1.295193,2.769235,0,translation_collision
33,random_sample,3,1.130472,1.680280,2.766110,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
34,random_sample,8,0.519489,1.740656,-0.408410,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,0,duplicate_candidate
35,random_sample,13,0.792410,1.896859,0.396450,0.850718,1.072633,0.674839,0.850718,1.072633,1.641422,0.815434,1.571387,1.641422,1,accepted
36,random_sample,8,1.489329,0.098105,-0.578576,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
37,random_sample,10,0.190220,1.407392,-1.931839,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
38,random_sample,10,0.691520,1.193328,-1.022677,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.917605,0.581639,-0.372358,0,translation_collision
39,random_sample,10,1.053401,1.028139,-1.469661,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
40,random_sample,16,-0.170685,-0.215848,-0.744446,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-2.466753,0.220575,-0.540724,-2.466753,0,translation_collision
41,random_sample,11,1.471546,0.304395,-2.292819,0.535646,0.265955,-1.419556,0.535646,0.265955,-0.372358,1.001383,0.084048,-0.372358,0,rotation_collision
42,random_sample,10,-0.063960,0.925215,-2.171864,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
43,random_sample,4,0.557659,1.293585,1.333446,0.384982,1.254540,1.722037,0.384982,1.254540,0.674839,0.384982,1.254540,0.674839,0,duplicate_candidate
44,random_sample,12,1.413352,-0.199647,2.342588,1.011844,-0.167244,1.722037,1.011844,-0.167244,0.674839,1.326364,0.084423,0.674839,0,translation_collision
45,random_sample,16,1.266196,-0.336568,-0.787037,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-0.372358,1.076715,-0.410244,-0.372358,0,translation_collision
46,random_sample,8,0.985408,1.279938,-0.423144,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,0,duplicate_candidate
47,random_sample,10,0.146461,1.246877,-1.108945,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
48,random_sample,8,1.124823,1.262559,-0.202432,0.460314,0.760247,-0.372358,0.460314,0.760247,0.647276,0.859179,1.061755,0.647276,1,accepted
49,random_sample,10,-0.446437,1.007171,-1.296210,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
50,random_sample,10,-0.154091,0.620097,-2.456558,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
51,random_sample,10,-0.169054,1.553128,-1.726128,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
52,random_sample,8,1.382785,-0.254718,-0.477931,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
53,random_sample,10,-0.173029,1.496686,-1.235596,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
54,random_sample,8,0.521299,1.340008,-0.467510,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,0,duplicate_candidate
55,random_sample,10,0.369508,1.372748,-1.119863,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
56,random_sample,3,0.408246,1.473875,-2.856651,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
57,random_sample,1,0.284837,0.347629,1.418155,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.289950,0.361919,2.769235,0,rotation_collision
58,random_sample,10,1.074181,1.586832,-1.462995,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
59,random_sample,3,0.811968,0.731088,-2.672162,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.407150,1.109080,1.722037,1,accepted
60,random_sample,8,0.681096,0.746618,-0.490925,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0,zero_motion
61,random_sample,19,0.094643,1.313039,1.006708,0.384982,1.254540,0.674839,0.384982,1.254540,1.722037,0.340359,1.547333,1.722037,1,accepted
62,random_sample,0,0.422438,-0.285460,0.891275,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.769235,0.610979,-0.228338,2.769235,0,duplicate_candidate
63,random_sample,10,1.169831,1.909048,-2.242226,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
64,random_sample,12,1.006338,-0.028779,1.696103,1.011844,-0.167244,1.722037,1.011844,-0.167244,1.722037,1.011844,-0.167244,1.722037,0,zero_motion
65,random_sample,2,0.555080,0.739124,1.325505,0.460314,0.760247,1.722037,0.460314,0.760247,0.674839,0.460314,0.760247,0.674839,0,duplicate_candidate
66,random_sample,10,0.160765,1.945295,-1.462764,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
67,random_sample,20,0.441106,0.354765,0.526173,0.460314,0.760247,0.647276,0.460314,0.760247,-0.399922,0.834219,0.602197,-0.399922,0,translation_collision
68,random_sample,12,1.181106,-0.485975,1.980050,1.011844,-0.167244,1.722037,1.011844,-0.167244,0.674839,1.293627,0.058228,0.674839,0,translation_collision
69,random_sample,3,0.961651,0.688393,2.801329,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,0,duplicate_candidate
70,random_sample,3,0.622347,0.969240,-2.588563,0.460314,0.760247,2.769235,0.460314,0.760247,1.722037,0.420471,1.021676,1.722037,1,accepted
71,random_sample,1,0.602630,0.077890,1.163188,0.535646,0.265955,1.722037,0.535646,0.265955,0.674839,0.535646,0.265955,0.674839,0,rotation_collision
72,random_sample,8,0.339289,0.637676,-0.313707,0.460314,0.760247,-0.372358,0.460314,0.760247,-1.419556,0.460314,0.760247,-1.419556,0,duplicate_candidate
73,random_sample,16,1.401440,-0.097418,-1.496559,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-0.372358,1.076715,-0.410244,-0.372358,0,translation_collision
74,random_sample,10,-0.221699,0.822523,-1.461036,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
75,random_sample,18,1.241831,1.628030,1.073200,0.815434,1.571387,1.641422,0.815434,1.571387,0.594224,1.171843,1.812209,0.594224,0,translation_collision
76,random_sample,17,1.213644,0.714849,2.194988,0.850718,1.072633,1.641422,0.850718,1.072633,0.594224,1.265009,1.352566,0.594224,1,accepted
77,random_sample,18,1.422594,1.487971,1.757354,0.815434,1.571387,1.641422,0.815434,1.571387,0.594224,1.229726,1.851320,0.594224,0,translation_collision
78,random_sample,7,0.265769,1.669272,2.629884,0.309649,1.748832,1.722037,0.309649,1.748832,2.769235,0.309649,1.748832,2.769235,0,duplicate_candidate
79,random_sample,10,-0.302270,1.009215,-1.641897,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
80,random_sample,8,-0.382487,1.221890,-0.215552,0.460314,0.760247,-0.372358,0.460314,0.760247,0.674839,0.850718,1.072633,0.674839,0,duplicate_candidate
81,random_sample,10,1.199577,1.318773,-1.315833,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
82,random_sample,20,0.013037,0.895119,0.619792,0.460314,0.760247,0.647276,0.460314,0.760247,1.694473,0.402683,1.223849,1.694473,1,accepted
83,random_sample,1,0.318519,0.173620,2.129385,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.535646,0.265955,2.769235,0,rotation_collision
84,lateral_motion,23,nan,nan,nan,0.340359,1.547333,1.722037,0.340359,1.547333,1.722037,0.757602,1.610922,1.722037,1,accepted
85,lateral_motion,19,nan,nan,nan,0.384982,1.254540,0.674839,0.384982,1.254540,0.674839,0.129853,1.573386,0.674839,1,accepted
86,random_sample,0,0.502258,-0.105715,1.888210,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0,zero_motion
87,random_sample,16,1.022800,-0.401995,-2.397018,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-0.399056,1.022800,-0.401995,-0.399056,0,translation_collision
88,random_sample,17,0.955916,0.960492,2.071145,0.850718,1.072633,1.641422,0.850718,1.072633,0.594224,0.850718,1.072633,0.594224,0,duplicate_candidate
89,random_sample,20,0.123411,-0.199471,0.419000,0.460314,0.760247,0.647276,0.460314,0.760247,-0.399922,0.920860,0.565574,-0.399922,0,translation_collision
90,lateral_motion,7,nan,nan,nan,0.309649,1.748832,1.722037,0.309649,1.748832,1.722037,0.021643,1.704939,1.722037,1,accepted
91,random_sample,10,0.369554,0.836399,-0.919860,0.460314,0.760247,-1.419556,0.460314,0.760247,-2.466753,0.460314,0.760247,-2.466753,0,duplicate_candidate
92,random_sample,15,-0.054390,0.018321,2.556312,0.145243,-0.046431,2.769235,0.145243,-0.046431,2.769235,0.145243,-0.046431,2.769235,0,zero_motion
93,random_sample,20,1.181496,-0.134988,0.455888,0.460314,0.760247,0.647276,0.460314,0.760247,-0.399922,0.920860,0.565574,-0.399922,0,translation_collision
94,random_sample,15,0.107438,0.432687,2.776355,0.145243,-0.046431,2.769235,0.145243,-0.046431,1.722037,0.072832,0.428690,1.722037,0,translation_collision
95,random_sample,14,0.324553,-0.349066,2.420759,0.610979,-0.228338,2.769235,0.610979,-0.228338,2.769235,0.321450,-0.115254,2.769235,1,accepted
96,random_sample,17,0.789140,1.287272,1.369616,0.850718,1.072633,1.641422,0.850718,1.072633,1.641422,0.850718,1.072633,1.641422,0,zero_motion
97,random_sample,25,1.170241,0.211668,0.153937,0.850718,1.072633,0.594224,0.850718,1.072633,-0.452973,1.300293,0.853813,-0.452973,0,translation_collision
98,random_sample,20,0.399992,0.050394,0.633960,0.460314,0.760247,0.647276,0.460314,0.760247,-0.399922,0.920860,0.565574,-0.399922,0,translation_collision
99,random_sample,33,1.009434,1.886244,-2.670745,0.460314,0.760247,-2.466753,0.460314,0.760247,2.769235,-0.005422,0.942154,2.769235,0,translation_collision
100,random_sample,32,-0.176348,1.954469,1.154602,0.021643,1.704939,1.722037,0.021643,1.704939,1.722037,-0.026349,2.019839,1.722037,0,translation_collision
101,random_sample,11,-0.244416,0.140793,-0.977342,0.535646,0.265955,-1.419556,0.535646,0.265955,-2.466753,0.145243,-0.046431,-2.466753,0,rotation_collision
102,random_sample,8,0.758784,0.215804,-0.021174,0.460314,0.760247,-0.372358,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
103,random_sample,33,0.193390,0.454765,-1.998662,0.460314,0.760247,-2.466753,0.460314,0.760247,-2.466753,0.143564,0.506796,-2.466753,0,translation_collision
104,random_sample,27,-0.306371,1.749711,2.811983,0.309649,1.748832,2.769235,0.309649,1.748832,2.769235,-0.156087,1.930739,2.769235,0,translation_collision
105,random_sample,8,-0.130897,0.680102,-0.343601,0.460314,0.760247,-0.372358,0.460314,0.760247,-1.419556,0.535646,0.265955,-1.419556,0,duplicate_candidate
106,random_sample,8,0.884396,-0.384470,0.121393,0.460314,0.760247,-0.372358,0.460314,0.760247,-1.216004,0.634012,0.291388,-1.216004,0,translation_collision
107,random_sample,8,-0.498581,0.985645,-0.474775,0.460314,0.760247,-0.372358,0.460314,0.760247,-1.419556,0.535646,0.265955,-1.419556,0,duplicate_candidate
108,random_sample,16,0.652091,-0.229505,-2.104177,0.610979,-0.228338,-1.419556,0.610979,-0.228338,-0.372358,0.610979,-0.228338,-0.372358,0,duplicate_candidate
109,random_sample,33,0.229030,0.773902,-2.291173,0.460314,0.760247,-2.466753,0.460314,0.760247,-2.466753,0.460314,0.760247,-2.466753,0,zero_motion
110,random_sample,33,1.091765,1.079946,-2.918064,0.460314,0.760247,-2.466753,0.460314,0.760247,-1.419556,0.535646,0.265955,-1.419556,0,duplicate_candidate
111,random_sample,33,-0.472231,0.043697,-2.300633,0.460314,0.760247,-2.466753,0.460314,0.760247,-2.466753,0.069910,0.447861,-2.466753,0,translation_collision
