[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.695416, 0.007372, 0.695455], [0.424301, 1.232665, 1.303646]]
[[0.475670, -0.507342, 0.695455], [1.195040, 0.520936, 1.303646]]
[[0.095118, -0.688920, 0.695455], [1.276373, -0.265266, 1.303646]]
[[-0.479942, -0.503303, 0.695455], [0.586962, -1.164031, 1.303646]]
[[-0.006247, -0.695427, 0.695455], [1.224120, -0.448358, 1.303646]]
[[0.566047, -0.404040, 0.695455], [1.069455, 0.745493, 1.303646]]
[[0.069484, -0.404041, 0.409972], [0.572891, 0.745493, 0.940193]]
[[-0.402696, -0.404040, 0.570449], [0.100712, 0.745494, 0.752266]]
[[-0.902696, -0.404039, 0.988994], [-0.399289, 0.745494, 0.845691]]
[[-0.291748, -0.944982, 0.988994], [-0.823694, 0.191626, 0.845691]]
