iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,1.011284,0.023392,3.084827,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.047842,0.015000,1.286021,1,accepted
1,random_sample,1,0.595703,0.913908,2.305176,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
2,random_sample,1,-0.384262,1.317526,2.522452,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,1,accepted
3,random_sample,1,0.506043,1.351262,0.985714,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
4,random_sample,3,0.269388,1.162161,2.298195,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
5,random_sample,1,-0.468174,0.692244,0.729324,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
6,random_sample,1,0.604221,0.607044,-1.029240,1.047842,0.015000,1.286021,1.047842,0.015000,2.213852,0.748020,0.415134,2.213852,1,accepted
7,random_sample,1,1.051819,0.387069,1.534517,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.152377,0.372104,1.286021,0,translation_collision
8,random_sample,5,0.628369,1.337978,2.026437,0.748020,0.415134,2.213852,0.748020,0.415134,2.213852,0.448198,0.815268,2.213852,0,translation_collision
9,random_sample,5,0.101509,1.223494,1.536158,0.748020,0.415134,2.213852,0.748020,0.415134,2.213852,0.448198,0.815268,2.213852,0,translation_collision
10,random_sample,1,0.332816,1.114870,1.139007,1.047842,0.015000,1.286021,1.047842,0.015000,2.147242,0.775318,0.434203,2.147242,1,accepted
11,random_sample,1,0.272906,0.345400,1.426275,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
12,random_sample,3,-0.493952,0.981920,-2.385279,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
13,random_sample,1,-0.360669,1.341116,0.014777,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
14,random_sample,3,-0.141472,1.596358,-2.383501,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
15,random_sample,1,-0.113258,1.662200,-0.083412,1.047842,0.015000,1.286021,1.047842,0.015000,2.184799,0.759770,0.423675,2.184799,1,accepted
16,lateral_motion,3,nan,nan,nan,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.465804,0.150518,2.333218,1,accepted
17,random_sample,3,1.497279,1.035196,-1.511425,0.702504,0.376583,2.333218,0.702504,0.376583,1.286021,0.842975,0.856445,1.286021,0,translation_collision
18,random_sample,1,0.020053,1.851820,-1.040009,1.047842,0.015000,1.286021,1.047842,0.015000,2.080941,0.803690,0.451337,2.080941,1,accepted
19,lateral_motion,6,nan,nan,nan,1.047842,0.015000,2.147242,1.047842,0.015000,2.147242,0.825355,-0.129638,2.147242,1,accepted
20,random_sample,3,0.808488,0.844993,-1.251305,0.702504,0.376583,2.333218,0.702504,0.376583,1.348280,0.808488,0.844993,1.348280,0,translation_collision
21,random_sample,1,0.048887,1.508001,-0.969587,1.047842,0.015000,1.286021,1.047842,0.015000,2.160476,0.769794,0.430560,2.160476,1,accepted
22,random_sample,1,0.783487,0.665849,-0.572516,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
23,random_sample,1,0.162439,1.739014,0.582260,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
24,lateral_motion,7,nan,nan,nan,0.775318,0.434203,2.147242,0.775318,0.434203,2.147242,0.468826,0.234953,2.147242,1,accepted
25,random_sample,0,-0.347321,-0.271086,0.744781,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
26,random_sample,3,-0.435413,1.882532,3.033805,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
27,random_sample,1,-0.471022,0.501178,0.584920,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
28,random_sample,1,1.376937,1.734854,-0.674547,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
29,lateral_motion,16,nan,nan,nan,0.468826,0.234953,2.147242,0.468826,0.234953,2.147242,0.104470,-0.001915,2.147242,1,accepted
30,random_sample,19,-0.090665,-0.311247,-2.048320,0.104470,-0.001915,2.147242,0.104470,-0.001915,-3.088746,-0.260757,-0.021234,-3.088746,1,accepted
31,lateral_motion,5,nan,nan,nan,0.748020,0.415134,2.213852,0.748020,0.415134,2.213852,1.101472,0.679977,2.213852,0,lateral_segment_collision
32,random_sample,20,-0.042139,0.248235,-0.757486,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.053565,0.241178,2.147242,0,translation_collision
33,random_sample,1,0.281719,1.994945,0.889923,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
34,lateral_motion,16,nan,nan,nan,0.468826,0.234953,2.147242,0.468826,0.234953,2.147242,0.128333,0.013598,2.147242,1,accepted
35,random_sample,19,-0.450096,0.318568,0.843285,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
36,random_sample,21,-0.057262,-0.432861,-2.033664,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,-2.041548,-0.469021,-0.430469,-2.041548,0,translation_collision
37,random_sample,20,1.030367,1.607381,-1.524324,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
38,random_sample,1,1.336907,0.578490,0.036053,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
39,random_sample,20,-0.103869,1.932289,-2.729950,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
40,random_sample,16,0.044419,0.612393,1.459369,0.468826,0.234953,2.147242,0.468826,0.234953,2.147242,0.196302,0.654155,2.147242,0,translation_collision
41,random_sample,20,0.385870,0.434754,-2.599842,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
42,random_sample,1,1.496764,1.551391,-0.883380,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
43,random_sample,21,-0.204032,1.984047,3.058369,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,2.147242,-0.533281,0.397968,2.147242,0,translation_collision
44,random_sample,21,-0.459052,-0.092283,-1.332893,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,-3.088746,0,zero_motion
45,random_sample,19,-0.487922,0.863149,1.605409,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
46,random_sample,11,1.453312,0.153117,1.973251,1.047842,0.015000,2.080941,1.047842,0.015000,1.033743,1.266987,0.383046,1.033743,0,translation_collision
47,random_sample,1,-0.031675,1.698919,0.639110,1.047842,0.015000,1.286021,1.047842,0.015000,2.140871,0.777994,0.435931,2.140871,1,accepted
48,random_sample,20,0.149050,0.334958,-2.076965,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.080742,0.282984,2.147242,0,translation_collision
49,random_sample,20,0.915770,0.139157,-2.127575,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
50,random_sample,22,-0.347561,0.801979,1.442626,0.128333,0.013598,2.147242,0.128333,0.013598,2.147242,-0.144191,0.432801,2.147242,0,translation_collision
51,random_sample,1,0.528821,1.290889,0.587830,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
52,random_sample,20,1.258885,1.703549,-1.127566,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
53,random_sample,22,0.353359,-0.309872,1.947625,0.128333,0.013598,2.147242,0.128333,0.013598,1.100044,0.307053,0.364779,1.100044,0,translation_collision
54,random_sample,1,0.174596,1.060067,0.490445,1.047842,0.015000,1.286021,1.047842,0.015000,2.266864,0.727239,0.398685,2.266864,1,accepted
55,random_sample,20,0.507189,-0.050564,-2.652560,0.104470,-0.001915,-3.088746,0.104470,-0.001915,-2.041548,-0.079513,-0.363438,-2.041548,0,translation_collision
56,random_sample,1,0.527515,0.118182,0.600543,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
57,random_sample,3,0.505871,1.392413,2.688634,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
58,random_sample,12,0.055514,1.143776,1.906058,0.803690,0.451337,2.080941,0.803690,0.451337,2.080941,0.559538,0.887674,2.080941,0,translation_collision
59,random_sample,20,0.247732,0.492286,-1.086664,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
60,random_sample,20,0.056668,1.118986,-2.269549,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
61,random_sample,20,0.947291,1.871910,-2.460819,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
62,random_sample,1,0.645582,1.216013,0.831917,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
63,random_sample,3,1.232359,1.275589,2.541578,0.702504,0.376583,2.333218,0.702504,0.376583,1.286021,0.842975,0.856445,1.286021,0,translation_collision
64,random_sample,1,1.415017,0.750211,0.638242,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
65,random_sample,20,0.014099,0.823722,-2.892784,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
66,random_sample,20,-0.126002,1.607394,-1.087154,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
67,random_sample,12,-0.020255,1.135065,1.974012,0.803690,0.451337,2.080941,0.803690,0.451337,2.080941,0.559538,0.887674,2.080941,0,translation_collision
68,random_sample,20,0.103241,1.882410,-1.739063,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
69,random_sample,20,1.303456,0.328920,-2.599925,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
70,random_sample,1,-0.464054,1.296532,0.319842,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
71,random_sample,20,0.357697,0.638523,-1.482269,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
72,random_sample,9,1.410987,1.664172,2.179013,0.759770,0.423675,2.184799,0.759770,0.423675,1.137601,0.969656,0.877489,1.137601,0,translation_collision
73,random_sample,12,0.290315,1.716000,1.554143,0.803690,0.451337,2.080941,0.803690,0.451337,2.080941,0.559538,0.887674,2.080941,0,translation_collision
74,random_sample,17,0.958715,-0.314191,-2.242959,0.958697,-0.289525,2.333218,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-2.902769,0,duplicate_candidate
75,random_sample,1,0.956699,1.892990,-0.078941,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
76,random_sample,26,1.320319,1.276639,-2.794537,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
77,random_sample,21,-0.415553,-0.146388,-1.342046,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,-3.088746,0,zero_motion
78,random_sample,3,1.220115,1.593278,2.791928,0.702504,0.376583,2.333218,0.702504,0.376583,1.286021,0.842975,0.856445,1.286021,0,translation_collision
79,random_sample,19,0.085440,0.021097,1.101207,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,0,zero_motion
80,random_sample,1,-0.351785,0.805158,-0.246574,1.047842,0.015000,1.286021,1.047842,0.015000,2.333218,0.702504,0.376583,2.333218,0,duplicate_candidate
81,random_sample,20,0.316926,0.020265,-2.818497,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,0,duplicate_candidate
82,random_sample,20,0.064859,-0.013889,-2.468974,0.104470,-0.001915,-3.088746,0.104470,-0.001915,-3.088746,0.104470,-0.001915,-3.088746,0,zero_motion
83,random_sample,21,-0.196720,0.986217,-2.885557,-0.260757,-0.021234,-3.088746,-0.260757,-0.021234,2.147242,-0.533281,0.397968,2.147242,0,translation_collision
84,random_sample,19,0.110285,-0.260038,2.347947,0.104470,-0.001915,2.147242,0.104470,-0.001915,-3.088746,-0.153357,-0.015553,-3.088746,1,accepted
85,random_sample,27,-0.025140,-0.099765,-0.580802,-0.153357,-0.015553,-3.088746,-0.153357,-0.015553,-2.041548,-0.153357,-0.015553,-2.041548,0,duplicate_candidate
86,random_sample,1,1.494810,0.379779,-0.713812,1.047842,0.015000,1.286021,1.047842,0.015000,1.286021,1.188313,0.494863,1.286021,0,translation_collision
87,random_sample,0,0.620701,-0.345860,0.240891,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.722031,-0.041726,2.333218,1,accepted
88,random_sample,28,0.667438,1.997739,-2.489878,-0.153357,-0.015553,-2.041548,-0.153357,-0.015553,-3.088746,-0.652659,-0.041964,-3.088746,0,translation_collision
89,random_sample,28,-0.085597,-0.112135,-2.324760,-0.153357,-0.015553,-2.041548,-0.153357,-0.015553,-0.994351,-0.153357,-0.015553,-0.994351,0,duplicate_candidate
90,random_sample,30,0.199180,0.092634,0.002580,-0.153357,-0.015553,-0.994351,-0.153357,-0.015553,0.052847,0.214892,0.003926,0.052847,1,accepted
91,random_sample,32,1.163081,0.852900,0.396029,0.214892,0.003926,0.052847,0.214892,0.003926,0.052847,0.714194,0.030337,0.052847,1,accepted
92,random_sample,33,0.774290,0.591793,-0.100226,0.714194,0.030337,0.052847,0.714194,0.030337,1.100044,0.940973,0.475951,1.100044,0,translation_collision
93,random_sample,3,0.693623,1.729028,2.966053,0.702504,0.376583,2.333218,0.702504,0.376583,2.333218,0.357167,0.738166,2.333218,0,translation_collision
94,random_sample,10,-0.012955,0.396138,2.414892,0.465804,0.150518,2.333218,0.465804,0.150518,2.333218,0.120467,0.512100,2.333218,0,translation_collision
95,random_sample,32,0.340222,0.556703,-0.387475,0.214892,0.003926,0.052847,0.214892,0.003926,1.100044,0.441671,0.449539,1.100044,1,accepted
96,random_sample,20,0.343553,0.855138,3.116539,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
97,random_sample,26,0.894402,-0.184961,-2.396347,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0,duplicate_candidate
98,random_sample,32,0.226138,1.047550,0.301727,0.214892,0.003926,0.052847,0.214892,0.003926,1.100044,0.441671,0.449539,1.100044,0,duplicate_candidate
99,lateral_motion,2,nan,nan,nan,1.047842,0.015000,2.333218,1.047842,0.015000,2.333218,1.248710,0.206844,2.333218,0,lateral_segment_collision
100,random_sample,35,0.595537,1.538352,1.080076,0.441671,0.449539,1.100044,0.441671,0.449539,1.100044,0.668449,0.895153,1.100044,1,accepted
101,random_sample,36,0.913903,1.109904,1.500404,0.668449,0.895153,1.100044,0.668449,0.895153,1.100044,0.816371,1.185816,1.100044,1,accepted
102,random_sample,35,-0.495167,1.057847,1.598113,0.441671,0.449539,1.100044,0.441671,0.449539,2.147242,0.169147,0.868742,2.147242,0,rotation_collision
103,random_sample,31,-0.408360,-0.018302,-0.462706,-0.153357,-0.015553,0.052847,-0.153357,-0.015553,1.100044,-0.037692,0.211726,1.100044,0,translation_collision
104,random_sample,26,0.969469,0.555926,-2.534796,0.958697,-0.289525,-2.902769,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
105,random_sample,33,0.596772,0.037960,-0.133666,0.714194,0.030337,0.052847,0.714194,0.030337,1.100044,0.714194,0.030337,1.100044,0,duplicate_candidate
106,random_sample,26,1.168408,-0.433131,-2.475168,0.958697,-0.289525,-2.902769,0.958697,-0.289525,-1.855572,0.887291,-0.533457,-1.855572,0,translation_collision
107,lateral_motion,32,nan,nan,nan,0.214892,0.003926,0.052847,0.214892,0.003926,0.052847,0.195911,0.362763,0.052847,0,lateral_segment_collision
108,random_sample,16,0.005395,0.659021,2.074377,0.468826,0.234953,2.147242,0.468826,0.234953,2.147242,0.196302,0.654155,2.147242,0,translation_collision
109,random_sample,10,-0.284860,0.922360,2.576882,0.465804,0.150518,2.333218,0.465804,0.150518,2.333218,0.120467,0.512100,2.333218,0,translation_collision
110,random_sample,31,-0.115835,1.161178,0.204295,-0.153357,-0.015553,0.052847,-0.153357,-0.015553,1.100044,0.073421,0.430061,1.100044,0,translation_collision
111,random_sample,37,1.214301,1.897181,1.291188,0.816371,1.185816,1.100044,0.816371,1.185816,1.100044,1.043149,1.631429,1.100044,1,accepted
112,random_sample,20,0.262486,1.505184,-2.991928,0.104470,-0.001915,-3.088746,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
113,random_sample,19,-0.465485,0.756365,2.143098,0.104470,-0.001915,2.147242,0.104470,-0.001915,2.147242,-0.168053,0.417288,2.147242,0,translation_collision
