iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.899434,-0.387006,-1.203164,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,0.749877,-0.248109,0.396076,0,duplicate_candidate
1,random_sample,1,0.053354,1.840839,-1.458063,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
2,random_sample,0,-0.459785,1.803416,1.977377,0.749877,-0.248109,1.443274,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
3,random_sample,0,0.876583,-0.228757,2.380979,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,0.749877,-0.248109,0.396076,0,duplicate_candidate
4,random_sample,0,-0.221251,0.667063,1.830581,0.749877,-0.248109,1.443274,0.749877,-0.248109,2.385851,0.385996,0.094805,2.385851,1,accepted
5,random_sample,1,-0.154283,1.803045,-0.564839,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
6,random_sample,2,1.172878,-0.252229,-2.068528,0.749877,-0.248109,2.385851,0.749877,-0.248109,1.338653,0.847199,0.163565,1.338653,0,translation_collision
7,random_sample,1,0.686680,-0.180192,-0.400648,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.749877,-0.248109,1.443274,0,duplicate_candidate
8,random_sample,1,-0.153758,1.361863,0.660417,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
9,random_sample,1,0.862162,1.682627,-1.425650,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
10,random_sample,0,1.088834,-0.280475,1.231062,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,1.064015,-0.116744,0.396076,1,accepted
11,random_sample,1,-0.107385,0.937186,-1.396965,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
12,random_sample,1,-0.416602,-0.327469,0.520521,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
13,random_sample,3,1.480461,1.982367,2.141116,0.385996,0.094805,2.385851,0.385996,0.094805,1.338653,0.501027,0.581393,1.338653,1,accepted
14,random_sample,1,-0.315890,-0.471118,0.536110,0.749877,-0.248109,0.396076,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,0,translation_collision
15,random_sample,3,-0.221048,-0.446102,3.006203,0.385996,0.094805,2.385851,0.385996,0.094805,-2.850137,-0.092918,-0.048868,-2.850137,1,accepted
16,random_sample,6,1.032609,0.958902,1.648677,0.501027,0.581393,1.338653,0.501027,0.581393,1.338653,0.616059,1.067981,1.338653,1,accepted
17,random_sample,7,0.413223,-0.411260,-2.208077,0.385996,0.094805,-2.850137,0.385996,0.094805,-1.802940,0.270964,-0.391782,-1.802940,0,translation_collision
18,random_sample,9,-0.253388,1.611258,1.468614,0.616059,1.067981,1.338653,0.616059,1.067981,2.385851,0.252178,1.410895,2.385851,1,accepted
19,random_sample,5,0.338755,-0.471492,0.975747,0.385996,0.094805,1.338653,0.385996,0.094805,0.291456,0.864909,0.238479,0.291456,0,translation_collision
20,random_sample,5,-0.339169,0.095346,1.103545,0.385996,0.094805,1.338653,0.385996,0.094805,2.385851,0.022114,0.437720,2.385851,0,translation_collision
21,lateral_motion,6,nan,nan,nan,0.501027,0.581393,1.338653,0.501027,0.581393,1.338653,0.132096,0.668611,1.338653,0,lateral_segment_collision
22,random_sample,7,0.555913,0.706600,-3.087964,0.385996,0.094805,-2.850137,0.385996,0.094805,2.385851,0.022114,0.437720,2.385851,0,translation_collision
23,random_sample,11,0.508399,1.967469,3.016115,0.252178,1.410895,2.385851,0.252178,1.410895,1.338653,0.367210,1.897483,1.338653,0,translation_collision
24,random_sample,9,0.641096,1.356062,1.369039,0.616059,1.067981,1.338653,0.616059,1.067981,1.338653,0.682586,1.349391,1.338653,1,accepted
25,random_sample,7,1.055841,1.666157,-1.393684,0.385996,0.094805,-2.850137,0.385996,0.094805,2.385851,0.022114,0.437720,2.385851,0,translation_collision
26,random_sample,7,0.921932,-0.470186,-1.754016,0.385996,0.094805,-2.850137,0.385996,0.094805,-1.802940,0.270964,-0.391782,-1.802940,0,translation_collision
27,random_sample,12,-0.453342,1.690336,0.574411,0.682586,1.349391,1.338653,0.682586,1.349391,2.385851,0.318705,1.692305,2.385851,1,accepted
28,random_sample,8,-0.271454,0.167637,-2.045865,-0.092918,-0.048868,-2.850137,-0.092918,-0.048868,2.385851,-0.297145,0.143592,2.385851,1,accepted
29,random_sample,0,1.066918,-0.320735,1.058706,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,1.049949,-0.122626,0.396076,1,accepted
30,random_sample,10,0.608692,1.192584,3.008690,0.616059,1.067981,2.385851,0.616059,1.067981,2.385851,0.616059,1.067981,2.385851,0,zero_motion
31,random_sample,12,0.828042,1.897194,-1.074117,0.682586,1.349391,1.338653,0.682586,1.349391,1.338653,0.797618,1.835979,1.338653,0,translation_collision
32,random_sample,7,0.902604,-0.382654,-1.497101,0.385996,0.094805,-2.850137,0.385996,0.094805,-1.802940,0.270964,-0.391782,-1.802940,0,translation_collision
33,lateral_motion,11,nan,nan,nan,0.252178,1.410895,2.385851,0.252178,1.410895,2.385851,-0.011852,1.130722,2.385851,0,lateral_segment_collision
34,random_sample,9,0.603686,1.003222,1.600396,0.616059,1.067981,1.338653,0.616059,1.067981,0.291456,0.616059,1.067981,0.291456,0,duplicate_candidate
35,random_sample,6,0.454847,0.365328,1.124164,0.501027,0.581393,1.338653,0.501027,0.581393,0.291456,0.501027,0.581393,0.291456,0,duplicate_candidate
36,random_sample,13,0.726372,1.633267,2.746095,0.682586,1.349391,2.385851,0.682586,1.349391,1.417758,0.726372,1.633267,1.417758,1,accepted
37,random_sample,9,1.350025,1.013882,1.307282,0.616059,1.067981,1.338653,0.616059,1.067981,0.291456,1.094973,1.211654,0.291456,1,accepted
38,random_sample,18,0.065173,1.217271,0.238156,0.616059,1.067981,0.291456,0.616059,1.067981,1.338653,0.731091,1.554569,1.338653,1,accepted
39,random_sample,13,0.791572,1.667382,-2.003226,0.682586,1.349391,2.385851,0.682586,1.349391,1.338653,0.759922,1.676523,1.338653,1,accepted
40,random_sample,10,1.327782,0.607264,2.050271,0.616059,1.067981,2.385851,0.616059,1.067981,1.338653,0.731091,1.554569,1.338653,0,duplicate_candidate
41,random_sample,4,1.465646,0.016899,-0.303733,1.064015,-0.116744,0.396076,1.064015,-0.116744,0.396076,1.454528,0.046559,0.396076,0,translation_collision
42,random_sample,7,1.116097,0.015926,-2.451461,0.385996,0.094805,-2.850137,0.385996,0.094805,-1.802940,0.270964,-0.391782,-1.802940,0,translation_collision
43,random_sample,13,0.605003,1.471885,2.369818,0.682586,1.349391,2.385851,0.682586,1.349391,2.385851,0.682586,1.349391,2.385851,0,zero_motion
44,lateral_motion,4,nan,nan,nan,1.064015,-0.116744,0.396076,1.064015,-0.116744,0.396076,1.238997,-0.535186,0.396076,0,lateral_segment_collision
45,random_sample,7,0.339551,0.175983,-2.849851,0.385996,0.094805,-2.850137,0.385996,0.094805,2.385851,0.385996,0.094805,2.385851,0,duplicate_candidate
46,random_sample,22,1.414603,0.960840,0.936002,1.094973,1.211654,0.291456,1.094973,1.211654,-0.665344,1.414603,0.960840,-0.665344,0,translation_collision
47,random_sample,11,0.402577,1.575365,2.828533,0.252178,1.410895,2.385851,0.252178,1.410895,1.338653,0.252178,1.410895,1.338653,0,duplicate_candidate
48,random_sample,11,0.046104,1.441214,-1.932257,0.252178,1.410895,2.385851,0.252178,1.410895,2.385851,0.252178,1.410895,2.385851,0,zero_motion
49,lateral_motion,14,nan,nan,nan,0.318705,1.692305,2.385851,0.318705,1.692305,2.385851,0.036807,1.393171,2.385851,0,lateral_segment_collision
50,random_sample,13,1.201003,1.750947,-2.659259,0.682586,1.349391,2.385851,0.682586,1.349391,1.338653,0.797618,1.835979,1.338653,0,translation_collision
51,lateral_motion,3,nan,nan,nan,0.385996,0.094805,2.385851,0.385996,0.094805,2.385851,0.050979,-0.260695,2.385851,1,accepted
52,random_sample,2,1.036314,-0.172442,2.502388,0.749877,-0.248109,2.385851,0.749877,-0.248109,1.338653,0.818036,0.040206,1.338653,0,translation_collision
53,random_sample,11,0.302833,1.861749,2.452292,0.252178,1.410895,2.385851,0.252178,1.410895,1.458912,0.302833,1.861749,1.458912,0,translation_collision
54,random_sample,10,0.558071,0.848160,2.901605,0.616059,1.067981,2.385851,0.616059,1.067981,-2.850137,0.616059,1.067981,-2.850137,0,duplicate_candidate
55,random_sample,18,0.238820,1.779949,-0.970729,0.616059,1.067981,0.291456,0.616059,1.067981,1.338653,0.731091,1.554569,1.338653,0,duplicate_candidate
56,random_sample,10,0.876931,0.844939,2.502822,0.616059,1.067981,2.385851,0.616059,1.067981,1.338653,0.695022,1.401997,1.338653,1,accepted
57,random_sample,18,-0.135787,1.222194,-0.232446,0.616059,1.067981,0.291456,0.616059,1.067981,1.338653,0.731091,1.554569,1.338653,0,duplicate_candidate
58,random_sample,18,0.678512,0.849427,-0.404568,0.616059,1.067981,0.291456,0.616059,1.067981,-0.755742,0.616059,1.067981,-0.755742,0,duplicate_candidate
59,random_sample,1,0.487410,-0.489246,0.688529,0.749877,-0.248109,0.396076,0.749877,-0.248109,-0.651121,1.033376,-0.464128,-0.651121,0,translation_collision
60,random_sample,29,-0.229350,0.769625,-0.315452,0.616059,1.067981,-0.755742,0.616059,1.067981,-1.802940,0.501027,0.581393,-1.802940,1,accepted
61,random_sample,3,0.405099,0.350222,2.484741,0.385996,0.094805,2.385851,0.385996,0.094805,1.496140,0.405099,0.350222,1.496140,1,accepted
62,random_sample,13,1.258705,1.643159,2.902261,0.682586,1.349391,2.385851,0.682586,1.349391,1.338653,0.797618,1.835979,1.338653,0,translation_collision
63,random_sample,2,1.038487,0.268532,2.458133,0.749877,-0.248109,2.385851,0.749877,-0.248109,1.338653,0.864909,0.238479,1.338653,0,translation_collision
64,random_sample,27,1.190777,1.473902,-2.328424,0.616059,1.067981,-2.850137,0.616059,1.067981,2.385851,0.252178,1.410895,2.385851,0,duplicate_candidate
65,lateral_motion,21,nan,nan,nan,0.726372,1.633267,1.417758,0.726372,1.633267,1.417758,0.332919,1.693955,1.417758,1,accepted
