iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.558346,1.090891,3.003655,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.411833,0.000000,0.000000,0.802253,0.160380,1.443274,0,endpoint_collision
1,0,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,rotation,0.000000,0.000000,-1.044817,0.749877,-0.248109,0.398457,1,accepted
1,1,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.749877,-0.248109,0.398457,1.105830,-0.098262,0.398457,translation,0.033695,0.000000,0.000000,0.780933,-0.235035,0.398457,1,accepted
1,2,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.780933,-0.235035,0.398457,1.106298,-0.098065,0.398457,translation,0.026349,0.000000,0.000000,0.805218,-0.224812,0.398457,1,accepted
1,3,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.805218,-0.224812,0.398457,1.106731,-0.097883,0.398457,translation,0.103493,0.000000,0.000000,0.900603,-0.184657,0.398457,1,accepted
1,4,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.900603,-0.184657,0.398457,1.109397,-0.096760,0.398457,translation,0.057469,0.000000,0.000000,0.953570,-0.162359,0.398457,1,accepted
1,5,goal_directed_diffusion,0,1.125707,-0.159179,-1.509923,0.953570,-0.162359,0.398457,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,3,0.331911,0.884933,0.322480,0.805218,-0.224812,0.398457,0.805218,-0.224812,1.445654,rotation,0.000000,0.000000,0.915285,0.805218,-0.224812,1.313742,1,accepted
2,1,goal_directed_diffusion,3,0.331911,0.884933,0.322480,0.805218,-0.224812,1.313742,0.932334,0.258760,1.313742,translation,0.340800,0.000000,0.000000,0.891861,0.104791,1.313742,0,endpoint_collision
3,0,goal_directed_diffusion,0,1.027982,-0.376554,1.950367,0.749877,-0.248109,1.443274,0.749877,-0.248109,0.396076,rotation,0.000000,0.000000,-0.988911,0.749877,-0.248109,0.454362,1,accepted
3,1,goal_directed_diffusion,0,1.027982,-0.376554,1.950367,0.749877,-0.248109,0.454362,0.749877,-0.248109,-0.432671,rotation,0.000000,0.000000,-0.567804,0.749877,-0.248109,-0.113442,1,accepted
3,2,goal_directed_diffusion,0,1.027982,-0.376554,1.950367,0.749877,-0.248109,-0.113442,1.054242,-0.282786,-0.113442,translation,-0.075875,0.000000,0.000000,0.674490,-0.239520,-0.113442,0,positional_no_progress
4,0,goal_directed_diffusion,0,0.404158,0.546839,2.222394,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.438016,0.000000,0.000000,0.805583,0.186351,1.443274,0,endpoint_collision
5,0,goal_directed_diffusion,8,1.205655,-0.048875,-2.161349,0.749877,-0.248109,-0.113442,1.244101,-0.304416,-0.113442,translation,-0.113898,0.000000,0.000000,0.636711,-0.235216,-0.113442,0,positional_no_progress
6,0,goal_directed_diffusion,5,0.995931,1.401283,0.583281,0.953570,-0.162359,0.398457,0.953570,-0.162359,1.445654,rotation,0.000000,0.000000,0.942148,0.953570,-0.162359,1.340605,1,accepted
6,1,goal_directed_diffusion,5,0.995931,1.401283,0.583281,0.953570,-0.162359,1.340605,1.067652,0.324452,1.340605,translation,0.307065,0.000000,0.000000,1.023631,0.136606,1.340605,0,endpoint_collision
7,0,goal_directed_diffusion,5,1.431744,0.585969,0.379081,0.953570,-0.162359,0.398457,1.414400,0.031639,0.398457,translation,0.076991,0.000000,0.000000,1.024529,-0.132487,0.398457,1,accepted
7,1,goal_directed_diffusion,5,1.431744,0.585969,0.379081,1.024529,-0.132487,0.398457,1.485360,0.061511,0.398457,translation,0.017985,0.000000,0.000000,1.041106,-0.125509,0.398457,1,accepted
7,2,goal_directed_diffusion,5,1.431744,0.585969,0.379081,1.041106,-0.125509,0.398457,1.501936,0.068489,0.398457,translation,0.013327,0.000000,0.000000,1.053389,-0.120338,0.398457,1,accepted
7,3,goal_directed_diffusion,5,1.431744,0.585969,0.379081,1.053389,-0.120338,0.398457,1.514219,0.073660,0.398457,translation,-0.006919,0.000000,0.000000,1.047012,-0.123023,0.398457,0,positional_no_progress
8,0,goal_directed_diffusion,8,0.095980,1.305156,-1.877676,0.749877,-0.248109,-0.113442,0.749877,-0.248109,0.933756,rotation,0.000000,0.000000,0.855439,0.749877,-0.248109,0.741997,1,accepted
8,1,goal_directed_diffusion,8,0.095980,1.305156,-1.877676,0.749877,-0.248109,0.741997,0.749877,-0.248109,1.789195,rotation,0.000000,0.000000,0.910820,0.749877,-0.248109,1.652818,1,accepted
8,2,goal_directed_diffusion,8,0.095980,1.305156,-1.877676,0.749877,-0.248109,1.652818,0.708912,0.250210,1.652818,translation,0.481620,0.000000,0.000000,0.710418,0.231892,1.652818,0,endpoint_collision
