1.824639, 0.612325, 1.924642
0.382030, 1.886346, 1.924642
0.319676, 1.886346, 1.913242
-0.508497, 1.844431, 1.913242
1.053959, 1.596767, 1.913242
1.913092, -0.023959, 1.913242
1.494448, -0.023959, 1.494640
0.835353, -1.239409, 1.494640
0.335353, -1.239409, 1.283977
-0.701986, -1.075087, 1.283977
-1.256018, -0.266489, 1.283977
-1.088592, 0.680855, 1.283977
-0.951502, 0.862114, 1.283977
-0.813883, 0.993071, 1.283977
-0.203028, 1.267823, 1.283977
0.725341, 1.059470, 1.283977
1.280222, 0.098128, 1.283977
0.780220, 0.098128, 0.786367
0.298823, 0.098129, 0.314522
