0.958697, -0.289525, 1.286021
0.958697, -0.289525, 0.238823
1.019281, -0.274775, 0.238823
1.019281, -0.274775, -0.198061
1.019281, -0.274775, 0.654363
1.019281, -0.274775, 1.654269
0.984376, 0.142411, 1.654269
0.984376, 0.142411, 2.615977
0.551868, 0.393284, 2.615977
0.551868, 0.393284, -2.824510
0.551868, 0.393284, -2.041234
0.551868, 0.393284, -1.273245
0.551868, 0.393284, -1.096014
0.551868, 0.393284, -0.947924
0.551868, 0.393284, -0.420159
0.551868, 0.393284, 0.338965
0.551868, 0.393284, 1.232928
0.717606, 0.865017, 1.232928
0.877179, 1.319198, 1.232928
1.028697, 1.750457, 1.232928
