[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.518125, -0.882676, 1.023509], [1.443702, -0.035237, 1.444132]]
[[0.018605, -0.882676, 0.882872], [0.944182, -0.035237, 0.944840]]
[[-0.740652, -0.480518, 0.882872], [0.467123, -0.821291, 0.944840]]
[[-0.079649, -0.879272, 0.882872], [0.934410, -0.139996, 0.944840]]
[[0.691033, -0.549487, 0.882872], [0.630201, 0.703966, 0.944840]]
[[0.191032, -0.549488, 0.581747], [0.130200, 0.703966, 0.715905]]
[[-0.308969, -0.549487, 0.630395], [-0.369801, 0.703966, 0.795186]]
[[-0.630294, -0.011264, 0.630395], [0.420376, 0.674985, 0.795186]]
[[-0.354483, -0.521287, 0.630395], [-0.308730, 0.732808, 0.795186]]
