1.785548, 0.747014, 1.935513
1.547090, -1.163066, 1.935513
1.047090, -1.163066, 1.564967
1.530790, 0.325273, 1.564967
0.483700, 1.488340, 1.564967
1.445818, 0.598943, 1.564967
0.945818, 0.598943, 1.119510
0.445817, 0.598943, 0.746650
-0.054183, 0.598943, 0.601389
0.491609, 0.346396, 0.601389
0.545792, -0.252548, 0.601389
0.045791, -0.252548, 0.256666
-0.172976, -0.189622, 0.256666
-0.250706, 0.054991, 0.256666
-0.077729, 0.244613, 0.256666
0.172976, 0.189622, 0.256666
0.250706, -0.054991, 0.256666
