iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.774764,0.341816,0.120192,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,translation,0.496279,0.000000,0.000000,0.536207,0.262276,1.722037,1,accepted
0,1,goal_directed_diffusion,0,0.774764,0.341816,0.120192,0.536207,0.262276,1.722037,0.536207,0.262276,0.674839,rotation,0.000000,0.000000,-1.047198,0.536207,0.262276,0.674839,0,endpoint_collision
1,0,goal_directed_diffusion,1,0.635432,1.118089,-1.763158,0.536207,0.262276,1.722037,0.460875,0.756569,1.722037,translation,0.496414,0.000000,0.000000,0.461415,0.753024,1.722037,1,accepted
1,1,goal_directed_diffusion,1,0.635432,1.118089,-1.763158,0.461415,0.753024,1.722037,0.400483,1.152826,1.722037,translation,0.412913,0.000000,0.000000,0.399204,1.161223,1.722037,1,accepted
1,2,goal_directed_diffusion,1,0.635432,1.118089,-1.763158,0.399204,1.161223,1.722037,0.399204,1.161223,0.674839,rotation,0.000000,0.000000,-1.030669,0.399204,1.161223,0.691368,1,accepted
1,3,goal_directed_diffusion,1,0.635432,1.118089,-1.763158,0.399204,1.161223,0.691368,0.399204,1.161223,-0.180605,rotation,0.000000,0.000000,-1.009264,0.399204,1.161223,-0.317896,1,accepted
1,4,goal_directed_diffusion,1,0.635432,1.118089,-1.763158,0.399204,1.161223,-0.317896,0.627306,1.086165,-0.317896,translation,-0.096827,0.000000,0.000000,0.307228,1.191488,-0.317896,0,endpoint_collision
2,0,goal_directed_diffusion,4,0.165561,1.903460,0.785861,0.399204,1.161223,0.691368,0.399204,1.161223,1.738566,rotation,0.000000,0.000000,0.859728,0.399204,1.161223,1.551096,1,accepted
2,1,goal_directed_diffusion,4,0.165561,1.903460,0.785861,0.399204,1.161223,1.551096,0.409053,1.661126,1.551096,translation,0.479247,0.000000,0.000000,0.408644,1.640377,1.551096,1,accepted
2,2,goal_directed_diffusion,4,0.165561,1.903460,0.785861,0.408644,1.640377,1.551096,0.415700,1.998500,1.551096,translation,0.350259,0.000000,0.000000,0.415544,1.990568,1.551096,0,endpoint_collision
3,0,goal_directed_diffusion,0,0.264291,-0.031238,2.757516,0.610979,-0.228338,1.722037,0.610979,-0.228338,2.624640,rotation,0.000000,0.000000,0.928446,0.610979,-0.228338,2.650483,1,accepted
3,1,goal_directed_diffusion,0,0.264291,-0.031238,2.757516,0.610979,-0.228338,2.650483,0.259314,-0.040262,2.650483,translation,0.450492,0.000000,0.000000,0.213731,-0.015884,2.650483,1,accepted
3,2,goal_directed_diffusion,0,0.264291,-0.031238,2.757516,0.213731,-0.015884,2.650483,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
4,0,goal_directed_diffusion,4,-0.075841,1.315768,0.597223,0.399204,1.161223,0.691368,0.399204,1.161223,1.738566,rotation,0.000000,0.000000,0.703845,0.399204,1.161223,1.395213,1,accepted
4,1,goal_directed_diffusion,4,-0.075841,1.315768,0.597223,0.399204,1.161223,1.395213,0.399204,1.161223,2.442410,rotation,0.000000,0.000000,0.969910,0.399204,1.161223,2.365122,1,accepted
4,2,goal_directed_diffusion,4,-0.075841,1.315768,0.597223,0.399204,1.161223,2.365122,0.042828,1.511292,2.365122,translation,0.498347,0.000000,0.000000,0.043687,1.510447,2.365122,0,segment_collision
5,0,goal_directed_diffusion,6,0.797418,1.335218,1.495659,0.399204,1.161223,1.551096,0.399204,1.161223,0.503899,rotation,0.000000,0.000000,-0.715539,0.399204,1.161223,0.835558,1,accepted
5,1,goal_directed_diffusion,6,0.797418,1.335218,1.495659,0.399204,1.161223,0.835558,0.690696,1.483529,0.835558,translation,0.374045,0.000000,0.000000,0.650100,1.438641,0.835558,1,accepted
5,2,goal_directed_diffusion,6,0.797418,1.335218,1.495659,0.650100,1.438641,0.835558,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
6,0,goal_directed_diffusion,5,0.630995,1.196112,-1.914130,0.399204,1.161223,-0.317896,0.621862,1.087956,-0.317896,translation,-0.088570,0.000000,0.000000,0.315072,1.188907,-0.317896,0,endpoint_collision
7,0,goal_directed_diffusion,11,-0.258466,1.783421,-2.877308,0.399204,1.161223,2.365122,0.042508,1.511606,2.365122,translation,0.467739,0.000000,0.000000,0.065523,1.488998,2.365122,0,segment_collision
8,0,goal_directed_diffusion,3,0.000189,0.902978,1.963180,0.399204,1.161223,1.722037,0.399204,1.161223,2.769235,rotation,0.000000,0.000000,1.035429,0.399204,1.161223,2.757466,1,accepted
8,1,goal_directed_diffusion,3,0.000189,0.902978,1.963180,0.399204,1.161223,2.757466,0.399204,1.161223,-2.567183,rotation,0.000000,0.000000,0.720906,0.399204,1.161223,-2.804814,1,accepted
8,2,goal_directed_diffusion,3,0.000189,0.902978,1.963180,0.399204,1.161223,-2.804814,-0.049389,1.004164,-2.804814,translation,0.017023,0.000000,0.000000,0.383137,1.155598,-2.804814,1,accepted
8,3,goal_directed_diffusion,3,0.000189,0.902978,1.963180,0.383137,1.155598,-2.804814,-0.049857,1.004000,-2.804814,translation,0.069411,0.000000,0.000000,0.317625,1.132661,-2.804814,0,endpoint_collision
9,0,lateral_diffusion,6,0.657112,1.156142,1.551096,0.399204,1.161223,1.551096,0.657112,1.156142,1.551096,sideways,0.000000,-0.283086,0.000000,0.682234,1.155647,1.551096,1,accepted
9,1,lateral_diffusion,6,0.657112,1.156142,1.551096,0.682234,1.155647,1.551096,nan,nan,nan,sideways,nan,nan,nan,nan,nan,nan,0,sample_reached
10,0,goal_directed_diffusion,15,1.486437,1.677937,-2.015535,0.399204,1.161223,-2.804814,0.399204,1.161223,2.431174,rotation,0.000000,0.000000,1.023542,0.399204,1.161223,-1.781272,0,angular_no_progress
11,0,goal_directed_diffusion,9,-0.382641,-0.204775,-2.219764,0.213731,-0.015884,2.650483,0.213731,-0.015884,-2.834855,rotation,0.000000,0.000000,0.882248,0.213731,-0.015884,-2.750454,1,accepted
11,1,goal_directed_diffusion,9,-0.382641,-0.204775,-2.219764,0.213731,-0.015884,-2.750454,-0.248507,-0.206504,-2.750454,translation,0.044033,0.000000,0.000000,0.173023,-0.032671,-2.750454,1,accepted
11,2,goal_directed_diffusion,9,-0.382641,-0.204775,-2.219764,0.173023,-0.032671,-2.750454,-0.289215,-0.223292,-2.750454,translation,0.083000,0.000000,0.000000,0.096291,-0.064314,-2.750454,1,accepted
11,3,goal_directed_diffusion,9,-0.382641,-0.204775,-2.219764,0.096291,-0.064314,-2.750454,-0.365119,-0.254593,-2.750454,translation,0.044686,0.000000,0.000000,0.054980,-0.081350,-2.750454,1,accepted
11,4,goal_directed_diffusion,9,-0.382641,-0.204775,-2.219764,0.054980,-0.081350,-2.750454,-0.365373,-0.254698,-2.750454,translation,-0.101312,0.000000,0.000000,0.148641,-0.042726,-2.750454,0,positional_no_progress
12,0,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.399204,1.161223,2.757466,0.399204,1.161223,1.710268,rotation,0.000000,0.000000,-0.786236,0.399204,1.161223,1.971229,1,accepted
12,1,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.399204,1.161223,1.971229,0.399204,1.161223,0.924032,rotation,0.000000,0.000000,-0.991068,0.399204,1.161223,0.980162,1,accepted
12,2,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.399204,1.161223,0.980162,0.677648,1.576517,0.980162,translation,0.440845,0.000000,0.000000,0.644705,1.527384,0.980162,1,accepted
12,3,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.644705,1.527384,0.980162,0.644705,1.527384,-0.067036,rotation,0.000000,0.000000,-0.785915,0.644705,1.527384,0.194247,1,accepted
12,4,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.644705,1.527384,0.194247,1.135302,1.623897,0.194247,translation,0.018182,0.000000,0.000000,0.662546,1.530893,0.194247,1,accepted
12,5,goal_directed_diffusion,14,1.188794,1.354412,3.026778,0.662546,1.530893,0.194247,1.153142,1.627407,0.194247,translation,-0.000939,0.000000,0.000000,0.661624,1.530712,0.194247,0,positional_no_progress
13,0,goal_directed_diffusion,11,0.451704,1.299420,2.451767,0.399204,1.161223,2.365122,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
14,0,goal_directed_diffusion,5,0.296426,-0.286081,-0.092908,0.399204,1.161223,-0.317896,0.399204,1.161223,-1.365093,rotation,0.000000,0.000000,-0.068944,0.399204,1.161223,-0.386840,1,accepted
14,1,goal_directed_diffusion,5,0.296426,-0.286081,-0.092908,0.399204,1.161223,-0.386840,0.399204,1.161223,-1.434037,rotation,0.000000,0.000000,-0.060830,0.399204,1.161223,-0.447670,1,accepted
14,2,goal_directed_diffusion,5,0.296426,-0.286081,-0.092908,0.399204,1.161223,-0.447670,0.399204,1.161223,-1.494868,rotation,0.000000,0.000000,-0.326438,0.399204,1.161223,-0.774108,1,accepted
