[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.695416, 0.007372, 0.695455], [0.424301, 1.232665, 1.303646]]
[[0.397853, -0.570413, 0.695455], [1.257480, 0.343856, 1.303646]]
[[-0.081272, -0.570413, 0.576174], [0.778355, 0.343855, 0.850925]]
[[-0.464233, -0.341268, 0.576174], [0.790423, -0.315126, 0.850925]]
[[-0.572285, 0.066833, 0.576174], [0.363413, -0.769418, 0.850925]]
[[-0.404043, 0.410762, 0.576174], [-0.199064, -0.827313, 0.850925]]
[[-0.126457, 0.562126, 0.576174], [-0.605654, -0.597709, 0.850925]]
[[-0.031576, 0.575308, 0.576174], [-0.696312, -0.489103, 0.850925]]
[[0.247550, 0.520284, 0.576174], [-0.845457, -0.096304, 0.850925]]
[[0.492339, 0.299298, 0.576174], [-0.759786, 0.383142, 0.850925]]
[[0.566106, -0.107243, 0.576174], [-0.307942, 0.793249, 0.850925]]
[[0.255659, -0.516348, 0.576174], [0.447330, 0.723857, 0.850925]]
[[-0.196867, -0.516348, 0.552604], [-0.005196, 0.723857, 0.723876]]
[[-0.696867, -0.516348, 0.867317], [-0.505197, 0.723857, 0.882719]]
[[-0.797187, 0.341662, 0.867317], [0.370594, 0.801157, 0.882719]]
[[-0.764462, -0.409679, 0.867317], [-0.394727, 0.789546, 0.882719]]
[[-0.151682, -0.853951, 0.867317], [-0.864388, 0.178956, 0.882719]]
