iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,1.082997,0.474037,1.556608,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,translation,0.328066,0.000000,0.000000,1.050865,0.025328,1.286021,1,accepted
0,1,goal_directed_diffusion,0,1.082997,0.474037,1.556608,1.050865,0.025328,1.286021,1.177249,0.457068,1.286021,translation,0.232709,0.000000,0.000000,1.116242,0.248664,1.286021,0,endpoint_collision
1,0,goal_directed_diffusion,1,0.030705,1.507854,0.251288,1.050865,0.025328,1.286021,1.050865,0.025328,2.173506,rotation,0.000000,0.000000,0.972363,1.050865,0.025328,2.258383,1,accepted
1,1,goal_directed_diffusion,1,0.030705,1.507854,0.251288,1.050865,0.025328,2.258383,0.733527,0.411717,2.258383,translation,0.479126,0.000000,0.000000,0.746776,0.395586,2.258383,1,accepted
1,2,goal_directed_diffusion,1,0.030705,1.507854,0.251288,0.746776,0.395586,2.258383,0.429439,0.781976,2.258383,translation,0.500001,0.000000,0.000000,0.429438,0.781977,2.258383,0,endpoint_collision
2,0,goal_directed_diffusion,3,0.418070,0.420835,-2.097399,0.746776,0.395586,2.258383,0.746776,0.395586,3.064931,rotation,0.000000,0.000000,0.795358,0.746776,0.395586,3.053742,1,accepted
2,1,goal_directed_diffusion,3,0.418070,0.420835,-2.097399,0.746776,0.395586,3.053742,0.418373,0.424511,3.053742,translation,0.087926,0.000000,0.000000,0.659189,0.403301,3.053742,1,accepted
2,2,goal_directed_diffusion,3,0.418070,0.420835,-2.097399,0.659189,0.403301,3.053742,0.418365,0.424512,3.053742,translation,0.044239,0.000000,0.000000,0.615120,0.407182,3.053742,1,accepted
2,3,goal_directed_diffusion,3,0.418070,0.420835,-2.097399,0.615120,0.407182,3.053742,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
3,0,lateral_diffusion,0,0.507417,-0.157421,1.286021,0.958697,-0.289525,1.286021,0.507417,-0.157421,1.286021,sideways,0.000000,0.367922,0.000000,0.605594,-0.186161,1.286021,1,accepted
3,1,lateral_diffusion,0,0.507417,-0.157421,1.286021,0.605594,-0.186161,1.286021,nan,nan,nan,sideways,nan,nan,nan,nan,nan,nan,0,sample_reached
4,0,goal_directed_diffusion,7,0.662705,0.193625,0.828346,0.605594,-0.186161,1.286021,0.713491,0.182427,1.286021,translation,0.479259,0.000000,0.000000,0.740238,0.273796,1.286021,1,accepted
4,1,goal_directed_diffusion,7,0.662705,0.193625,0.828346,0.740238,0.273796,1.286021,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
5,0,goal_directed_diffusion,8,1.221379,1.264900,-0.845068,0.740238,0.273796,1.286021,0.880709,0.753659,1.286021,translation,0.494941,0.000000,0.000000,0.879287,0.748803,1.286021,0,endpoint_collision
6,0,goal_directed_diffusion,6,-0.335690,0.289270,2.985638,0.615120,0.407182,3.053742,0.117048,0.451051,3.053742,translation,0.075114,0.000000,0.000000,0.540296,0.413773,3.053742,1,accepted
