iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,1.011284,0.023392,3.084827,0.610979,-0.228338,1.722037,0.610979,-0.228338,0.674839,rotation,0.000000,0.000000,-0.886418,0.610979,-0.228338,0.835619,1,accepted
0,1,goal_directed_diffusion,0,1.011284,0.023392,3.084827,0.610979,-0.228338,0.835619,0.928145,0.122400,0.835619,translation,0.230501,0.000000,0.000000,0.765580,-0.057373,0.835619,1,accepted
0,2,goal_directed_diffusion,0,1.011284,0.023392,3.084827,0.765580,-0.057373,0.835619,0.939053,0.134462,0.835619,translation,0.060083,0.000000,0.000000,0.805879,-0.012808,0.835619,0,endpoint_collision
1,0,goal_directed_diffusion,0,0.595703,0.913908,2.305176,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,translation,0.480017,0.000000,0.000000,0.538657,0.246199,1.722037,1,accepted
1,1,goal_directed_diffusion,0,0.595703,0.913908,2.305176,0.538657,0.246199,1.722037,0.463325,0.740492,1.722037,translation,0.500001,0.000000,0.000000,0.463325,0.740493,1.722037,1,accepted
1,2,goal_directed_diffusion,0,0.595703,0.913908,2.305176,0.463325,0.740493,1.722037,0.463325,0.740493,0.918798,rotation,0.000000,0.000000,-0.984183,0.463325,0.740493,0.737854,1,accepted
1,3,goal_directed_diffusion,0,0.595703,0.913908,2.305176,0.463325,0.740493,0.737854,0.624749,0.887254,0.737854,translation,0.175605,0.000000,0.000000,0.593258,0.858623,0.737854,1,accepted
1,4,goal_directed_diffusion,0,0.595703,0.913908,2.305176,0.593258,0.858623,0.737854,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,4,-0.384262,1.317526,2.522452,0.463325,0.740493,1.722037,0.463325,0.740493,2.543872,rotation,0.000000,0.000000,0.968732,0.463325,0.740493,2.690769,1,accepted
2,1,goal_directed_diffusion,4,-0.384262,1.317526,2.522452,0.463325,0.740493,2.690769,0.013280,0.958346,2.690769,translation,0.374459,0.000000,0.000000,0.126279,0.903647,2.690769,0,endpoint_collision
3,0,goal_directed_diffusion,6,0.506043,1.351262,0.985714,0.593258,0.858623,0.737854,0.593258,0.858623,1.746017,rotation,0.000000,0.000000,0.896270,0.593258,0.858623,1.634124,0,endpoint_collision
4,0,goal_directed_diffusion,7,0.269388,1.162161,2.298195,0.463325,0.740493,2.690769,0.045568,0.942717,2.690769,translation,0.251128,0.000000,0.000000,0.237287,0.849911,2.690769,0,endpoint_collision
5,0,goal_directed_diffusion,5,-0.468174,0.692244,0.729324,0.463325,0.740493,0.737854,0.463325,0.740493,1.785052,rotation,0.000000,0.000000,0.937985,0.463325,0.740493,1.675839,1,accepted
5,1,goal_directed_diffusion,5,-0.468174,0.692244,0.729324,0.463325,0.740493,1.675839,0.463325,0.740493,2.723037,rotation,0.000000,0.000000,1.003715,0.463325,0.740493,2.679554,1,accepted
5,2,goal_directed_diffusion,5,-0.468174,0.692244,0.729324,0.463325,0.740493,2.679554,0.015752,0.963380,2.679554,translation,0.345253,0.000000,0.000000,0.154273,0.894398,2.679554,0,endpoint_collision
6,0,goal_directed_diffusion,5,0.604221,0.607044,-1.029240,0.463325,0.740493,0.737854,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
7,0,goal_directed_diffusion,3,1.051819,0.387069,1.534517,0.538657,0.246199,1.722037,0.538657,0.246199,0.674839,rotation,0.000000,0.000000,-0.992774,0.538657,0.246199,0.729263,0,endpoint_collision
8,0,goal_directed_diffusion,4,0.628369,1.337978,2.026437,0.463325,0.740493,1.722037,0.387992,1.234785,1.722037,translation,0.500001,0.000000,0.000000,0.387992,1.234786,1.722037,1,accepted
8,1,goal_directed_diffusion,4,0.628369,1.337978,2.026437,0.387992,1.234786,1.722037,0.387992,1.234786,0.674839,rotation,0.000000,0.000000,-0.943724,0.387992,1.234786,0.778313,1,accepted
8,2,goal_directed_diffusion,4,0.628369,1.337978,2.026437,0.387992,1.234786,0.778313,0.574271,1.418444,0.778313,translation,0.181372,0.000000,0.000000,0.517147,1.362124,0.778313,1,accepted
8,3,goal_directed_diffusion,4,0.628369,1.337978,2.026437,0.517147,1.362124,0.778313,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
9,0,goal_directed_diffusion,10,0.101509,1.223494,1.536158,0.387992,1.234786,1.722037,0.387992,1.234786,2.769235,rotation,0.000000,0.000000,1.047198,0.387992,1.234786,2.769235,1,accepted
9,1,goal_directed_diffusion,10,0.101509,1.223494,1.536158,0.387992,1.234786,2.769235,0.120934,1.339093,2.769235,translation,0.262478,0.000000,0.000000,0.143501,1.330279,2.769235,0,endpoint_collision
10,0,goal_directed_diffusion,11,0.332816,1.114870,1.139007,0.387992,1.234786,0.778313,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
11,0,goal_directed_diffusion,3,0.272906,0.345400,1.426275,0.538657,0.246199,1.722037,0.538657,0.246199,2.769235,rotation,0.000000,0.000000,0.977119,0.538657,0.246199,2.699156,0,endpoint_collision
12,0,goal_directed_diffusion,13,-0.493952,0.981920,-2.385279,0.387992,1.234786,2.769235,-0.077744,1.416693,2.769235,translation,0.426014,0.000000,0.000000,-0.008828,1.389776,2.769235,0,endpoint_collision
13,0,goal_directed_diffusion,11,-0.360669,1.341116,0.014777,0.387992,1.234786,0.778313,0.387992,1.234786,1.825511,rotation,0.000000,0.000000,0.790499,0.387992,1.234786,1.568812,1,accepted
13,1,goal_directed_diffusion,11,-0.360669,1.341116,0.014777,0.387992,1.234786,1.568812,0.387992,1.234786,2.616010,rotation,0.000000,0.000000,1.040370,0.387992,1.234786,2.609182,1,accepted
13,2,goal_directed_diffusion,11,-0.360669,1.341116,0.014777,0.387992,1.234786,2.609182,-0.042801,1.488592,2.609182,translation,0.386502,0.000000,0.000000,0.054987,1.430979,2.609182,0,endpoint_collision
14,0,goal_directed_diffusion,13,-0.141472,1.596358,-2.383501,0.387992,1.234786,2.769235,-0.077744,1.416693,2.769235,translation,0.445202,0.000000,0.000000,-0.026701,1.396756,2.769235,0,endpoint_collision
