iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.696397,1.093455,-1.025879,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.411833,0.000000,0.000000,0.802253,0.160380,1.443274,0,endpoint_collision
1,0,goal_directed_diffusion,0,0.538258,-0.364248,0.425474,0.749877,-0.248109,1.443274,0.749877,-0.248109,2.490471,rotation,0.000000,0.000000,0.951356,0.749877,-0.248109,2.394630,1,accepted
1,1,goal_directed_diffusion,0,0.538258,-0.364248,0.425474,0.749877,-0.248109,2.394630,0.749877,-0.248109,-2.841358,rotation,0.000000,0.000000,1.047198,0.749877,-0.248109,-2.841357,1,accepted
1,2,goal_directed_diffusion,0,0.538258,-0.364248,0.425474,0.749877,-0.248109,-2.841357,0.519282,-0.319500,-2.841357,translation,0.033314,0.000000,0.000000,0.718053,-0.257962,-2.841357,1,accepted
1,3,goal_directed_diffusion,0,0.538258,-0.364248,0.425474,0.718053,-0.257962,-2.841357,0.518535,-0.319731,-2.841357,translation,0.029730,0.000000,0.000000,0.689653,-0.266754,-2.841357,1,accepted
1,4,goal_directed_diffusion,0,0.538258,-0.364248,0.425474,0.689653,-0.266754,-2.841357,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,0,0.794471,0.048462,-0.450566,0.749877,-0.248109,1.443274,0.788018,0.049361,1.443274,translation,0.387733,0.000000,0.000000,0.799188,0.136475,1.443274,0,endpoint_collision
3,0,goal_directed_diffusion,0,0.165561,1.903460,0.785861,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.417523,0.000000,0.000000,0.802976,0.166024,1.443274,0,endpoint_collision
4,0,goal_directed_diffusion,2,0.776020,0.455364,-1.963465,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-0.993785,0.749877,-0.248109,2.448043,1,accepted
4,1,goal_directed_diffusion,2,0.776020,0.455364,-1.963465,0.749877,-0.248109,2.448043,0.749877,-0.248109,1.533650,rotation,0.000000,0.000000,-0.966115,0.749877,-0.248109,1.481928,1,accepted
4,2,goal_directed_diffusion,2,0.776020,0.455364,-1.963465,0.749877,-0.248109,1.481928,0.794253,0.249918,1.481928,translation,0.446700,0.000000,0.000000,0.789522,0.196828,1.481928,0,endpoint_collision
5,0,goal_directed_diffusion,2,1.377745,1.428373,-1.809059,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-1.010015,0.749877,-0.248109,2.431813,1,accepted
5,1,goal_directed_diffusion,2,1.377745,1.428373,-1.809059,0.749877,-0.248109,2.431813,0.749877,-0.248109,1.384616,rotation,0.000000,0.000000,-1.007502,0.749877,-0.248109,1.424311,1,accepted
5,2,goal_directed_diffusion,2,1.377745,1.428373,-1.809059,0.749877,-0.248109,1.424311,0.822858,0.246536,1.424311,translation,0.367880,0.000000,0.000000,0.803573,0.115831,1.424311,0,endpoint_collision
6,0,goal_directed_diffusion,8,0.952614,0.987627,1.325550,0.749877,-0.248109,1.424311,0.822858,0.246536,1.424311,translation,0.405060,0.000000,0.000000,0.809000,0.152613,1.424311,0,endpoint_collision
7,0,goal_directed_diffusion,6,0.797418,1.335218,1.495659,0.749877,-0.248109,1.481928,0.794253,0.249918,1.481928,translation,0.470652,0.000000,0.000000,0.791648,0.220685,1.481928,0,endpoint_collision
8,0,goal_directed_diffusion,8,0.294209,0.913744,1.121201,0.749877,-0.248109,1.424311,0.822858,0.246536,1.424311,translation,0.467081,0.000000,0.000000,0.818053,0.213969,1.424311,0,endpoint_collision
9,0,goal_directed_diffusion,4,-0.109286,0.609659,-2.382791,0.689653,-0.266754,-2.841357,0.689653,-0.266754,2.394630,rotation,0.000000,0.000000,-0.963154,0.689653,-0.266754,2.478674,1,accepted
9,1,goal_directed_diffusion,4,-0.109286,0.609659,-2.382791,0.689653,-0.266754,2.478674,0.295553,0.040956,2.478674,translation,0.498601,0.000000,0.000000,0.296656,0.040095,2.478674,1,accepted
9,2,goal_directed_diffusion,4,-0.109286,0.609659,-2.382791,0.296656,0.040095,2.478674,-0.097444,0.347805,2.478674,translation,0.208868,0.000000,0.000000,0.132026,0.168636,2.478674,1,accepted
9,3,goal_directed_diffusion,4,-0.109286,0.609659,-2.382791,0.132026,0.168636,2.478674,-0.262074,0.476346,2.478674,translation,0.120725,0.000000,0.000000,0.036871,0.242933,2.478674,1,accepted
9,4,goal_directed_diffusion,4,-0.109286,0.609659,-2.382791,0.036871,0.242933,2.478674,-0.274294,0.485887,2.478674,translation,0.057906,0.000000,0.000000,-0.008771,0.278569,2.478674,0,endpoint_collision
10,0,goal_directed_diffusion,6,1.326737,-0.394845,1.621998,0.749877,-0.248109,1.481928,0.749877,-0.248109,0.434730,rotation,0.000000,0.000000,-0.986642,0.749877,-0.248109,0.495285,1,accepted
10,1,goal_directed_diffusion,6,1.326737,-0.394845,1.621998,0.749877,-0.248109,0.495285,1.189794,-0.010468,0.495285,translation,0.063873,0.000000,0.000000,0.806075,-0.217751,0.495285,1,accepted
10,2,goal_directed_diffusion,6,1.326737,-0.394845,1.621998,0.806075,-0.217751,0.495285,0.806075,-0.217751,-0.327856,rotation,0.000000,0.000000,-0.219303,0.806075,-0.217751,0.275982,1,accepted
10,3,goal_directed_diffusion,6,1.326737,-0.394845,1.621998,0.806075,-0.217751,0.275982,1.287154,-0.081505,0.275982,translation,-0.047854,0.000000,0.000000,0.760031,-0.230791,0.275982,0,positional_no_progress
11,0,goal_directed_diffusion,12,0.000189,0.902978,1.963180,0.036871,0.242933,2.478674,0.036871,0.242933,1.626313,rotation,0.000000,0.000000,-0.962159,0.036871,0.242933,1.516515,0,endpoint_collision
12,0,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-0.881057,0.749877,-0.248109,2.560771,1,accepted
12,1,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.749877,-0.248109,2.560771,0.749877,-0.248109,1.513574,rotation,0.000000,0.000000,-0.996242,0.749877,-0.248109,1.564529,1,accepted
12,2,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.749877,-0.248109,1.564529,0.749877,-0.248109,0.609254,rotation,0.000000,0.000000,-1.047198,0.749877,-0.248109,0.517331,1,accepted
12,3,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.749877,-0.248109,0.517331,1.158702,-0.015478,0.517331,translation,0.065375,0.000000,0.000000,0.806697,-0.215777,0.517331,1,accepted
12,4,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.806697,-0.215777,0.517331,1.158980,-0.015320,0.517331,translation,0.050524,0.000000,0.000000,0.850610,-0.190790,0.517331,1,accepted
12,5,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.850610,-0.190790,0.517331,1.159266,-0.015157,0.517331,translation,0.078251,0.000000,0.000000,0.918621,-0.152090,0.517331,1,accepted
12,6,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.918621,-0.152090,0.517331,1.159912,-0.014789,0.517331,translation,0.045445,0.000000,0.000000,0.958119,-0.129614,0.517331,1,accepted
12,7,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.958119,-0.129614,0.517331,1.160486,-0.014463,0.517331,translation,0.019942,0.000000,0.000000,0.975451,-0.119752,0.517331,1,accepted
12,8,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.975451,-0.119752,0.517331,1.160814,-0.014276,0.517331,translation,0.025135,0.000000,0.000000,0.997297,-0.107321,0.517331,1,accepted
12,9,goal_directed_diffusion,2,1.135622,0.021067,-2.941570,0.997297,-0.107321,0.517331,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
13,0,goal_directed_diffusion,12,-0.007798,0.853019,3.098985,0.036871,0.242933,2.478674,0.036871,0.242933,1.643883,rotation,0.000000,0.000000,-0.865817,0.036871,0.242933,1.612858,0,endpoint_collision
14,0,goal_directed_diffusion,15,1.242349,-0.051956,-0.783109,0.806075,-0.217751,0.275982,1.255129,-0.090575,0.275982,translation,0.016261,0.000000,0.000000,0.821721,-0.213320,0.275982,1,accepted
14,1,goal_directed_diffusion,15,1.242349,-0.051956,-0.783109,0.821721,-0.213320,0.275982,1.255191,-0.090557,0.275982,translation,-0.003871,0.000000,0.000000,0.817996,-0.214375,0.275982,0,positional_no_progress
15,0,goal_directed_diffusion,4,-0.382641,-0.204775,-2.219764,0.689653,-0.266754,-2.841357,0.212019,-0.414627,-2.841357,translation,0.061870,0.000000,0.000000,0.630550,-0.285052,-2.841357,1,accepted
15,1,goal_directed_diffusion,4,-0.382641,-0.204775,-2.219764,0.630550,-0.285052,-2.841357,0.152917,-0.432924,-2.841357,translation,0.065368,0.000000,0.000000,0.568106,-0.304384,-2.841357,0,endpoint_collision
16,0,goal_directed_diffusion,6,0.041518,1.610993,1.519052,0.749877,-0.248109,1.481928,0.794253,0.249918,1.481928,translation,0.429123,0.000000,0.000000,0.787962,0.179321,1.481928,0,endpoint_collision
17,0,goal_directed_diffusion,25,1.463453,0.732765,-0.151727,0.821721,-0.213320,0.275982,1.302800,-0.077074,0.275982,translation,0.039353,0.000000,0.000000,0.859584,-0.202597,0.275982,1,accepted
17,1,goal_directed_diffusion,25,1.463453,0.732765,-0.151727,0.859584,-0.202597,0.275982,1.340663,-0.066351,0.275982,translation,0.024113,0.000000,0.000000,0.882785,-0.196026,0.275982,1,accepted
17,2,goal_directed_diffusion,25,1.463453,0.732765,-0.151727,0.882785,-0.196026,0.275982,1.363864,-0.059780,0.275982,translation,-0.032699,0.000000,0.000000,0.851324,-0.204936,0.275982,0,positional_no_progress
18,0,goal_directed_diffusion,2,0.939536,1.725527,-2.881786,0.749877,-0.248109,-2.841357,0.749877,-0.248109,2.394630,rotation,0.000000,0.000000,-1.034781,0.749877,-0.248109,2.407047,1,accepted
18,1,goal_directed_diffusion,2,0.939536,1.725527,-2.881786,0.749877,-0.248109,2.407047,0.749877,-0.248109,1.474994,rotation,0.000000,0.000000,-0.990811,0.749877,-0.248109,1.416235,1,accepted
18,2,goal_directed_diffusion,2,0.939536,1.725527,-2.881786,0.749877,-0.248109,1.416235,0.826850,0.245931,1.416235,translation,0.479850,0.000000,0.000000,0.823748,0.226021,1.416235,0,endpoint_collision
19,0,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.806075,-0.217751,0.275982,0.806075,-0.217751,1.323180,rotation,0.000000,0.000000,1.023683,0.806075,-0.217751,1.299666,1,accepted
19,1,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.806075,-0.217751,1.299666,0.806075,-0.217751,2.346863,rotation,0.000000,0.000000,1.047198,0.806075,-0.217751,2.346864,1,accepted
19,2,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.806075,-0.217751,2.346864,0.806075,-0.217751,-3.008315,rotation,0.000000,0.000000,0.966424,0.806075,-0.217751,-2.969897,1,accepted
19,3,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.806075,-0.217751,-2.969897,0.313427,-0.303178,-2.969897,translation,0.028065,0.000000,0.000000,0.778423,-0.222546,-2.969897,1,accepted
19,4,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.778423,-0.222546,-2.969897,0.299405,-0.305609,-2.969897,translation,0.064217,0.000000,0.000000,0.715150,-0.233518,-2.969897,1,accepted
19,5,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.715150,-0.233518,-2.969897,0.299345,-0.305620,-2.969897,translation,0.076607,0.000000,0.000000,0.639670,-0.246606,-2.969897,1,accepted
19,6,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.639670,-0.246606,-2.969897,0.299244,-0.305637,-2.969897,translation,0.033641,0.000000,0.000000,0.606524,-0.252354,-2.969897,1,accepted
19,7,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.606524,-0.252354,-2.969897,0.299183,-0.305648,-2.969897,translation,0.127767,0.000000,0.000000,0.480636,-0.274183,-2.969897,1,accepted
19,8,goal_directed_diffusion,15,0.296426,-0.286081,-0.092908,0.480636,-0.274183,-2.969897,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
20,0,goal_directed_diffusion,28,0.537960,1.997340,0.171376,0.882785,-0.196026,0.275982,0.882785,-0.196026,1.323180,rotation,0.000000,0.000000,0.976969,0.882785,-0.196026,1.252951,1,accepted
20,1,goal_directed_diffusion,28,0.537960,1.997340,0.171376,0.882785,-0.196026,1.252951,1.039046,0.278929,1.252951,translation,0.153324,0.000000,0.000000,0.930702,-0.050382,1.252951,1,accepted
20,2,goal_directed_diffusion,28,0.537960,1.997340,0.171376,0.930702,-0.050382,1.252951,1.086963,0.424574,1.252951,translation,0.242705,0.000000,0.000000,1.006552,0.180166,1.252951,0,endpoint_collision
21,0,goal_directed_diffusion,26,0.054258,0.122577,-2.585740,0.630550,-0.285052,-2.841357,0.630550,-0.285052,2.525963,rotation,0.000000,0.000000,-1.047198,0.630550,-0.285052,2.394630,1,accepted
21,1,goal_directed_diffusion,26,0.054258,0.122577,-2.585740,0.630550,-0.285052,2.394630,0.263672,0.054655,2.394630,translation,0.484776,0.000000,0.000000,0.274843,0.044311,2.394630,1,accepted
21,2,goal_directed_diffusion,26,0.054258,0.122577,-2.585740,0.274843,0.044311,2.394630,0.103101,0.203333,2.394630,translation,0.060186,0.000000,0.000000,0.230681,0.085203,2.394630,1,accepted
