iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,1.011284,0.023392,3.084827,0.610979,-0.228338,1.722037,0.610979,-0.228338,0.674839,0.980204,0.067102,0.674839,0,translation_collision
1,random_sample,0,0.595703,0.913908,2.305176,0.610979,-0.228338,1.722037,0.610979,-0.228338,1.722037,0.535646,0.265955,1.722037,1,accepted
2,random_sample,1,-0.384262,1.317526,2.522452,0.535646,0.265955,1.722037,0.535646,0.265955,1.722037,0.460314,0.760247,1.722037,1,accepted
3,random_sample,2,0.506043,1.351262,0.985714,0.460314,0.760247,1.722037,0.460314,0.760247,1.722037,0.384982,1.254540,1.722037,1,accepted
4,random_sample,3,0.269388,1.162161,2.298195,0.384982,1.254540,1.722037,0.384982,1.254540,2.769235,0.384982,1.254540,2.769235,0,duplicate_candidate
5,random_sample,2,-0.468174,0.692244,0.729324,0.460314,0.760247,1.722037,0.460314,0.760247,2.769235,-0.005422,0.942154,2.769235,0,translation_collision
6,random_sample,2,0.604221,0.607044,-1.029240,0.460314,0.760247,1.722037,0.460314,0.760247,0.674839,0.460314,0.760247,0.674839,0,duplicate_candidate
7,random_sample,1,1.051819,0.387069,1.534517,0.535646,0.265955,1.722037,0.535646,0.265955,0.674839,0.926050,0.578341,0.674839,0,rotation_collision
8,random_sample,3,0.628369,1.337978,2.026437,0.384982,1.254540,1.722037,0.384982,1.254540,0.674839,0.585878,1.415289,0.674839,1,accepted
9,random_sample,3,0.101509,1.223494,1.536158,0.384982,1.254540,1.722037,0.384982,1.254540,2.769235,0.119356,1.358287,2.769235,0,translation_collision
10,random_sample,6,0.332816,1.114870,1.139007,0.384982,1.254540,0.674839,0.384982,1.254540,-0.372358,0.384982,1.254540,-0.372358,0,duplicate_candidate
11,random_sample,1,0.272906,0.345400,1.426275,0.535646,0.265955,1.722037,0.535646,0.265955,2.769235,0.279968,0.365817,2.769235,0,rotation_collision
12,random_sample,4,-0.493952,0.981920,-2.385279,0.384982,1.254540,2.769235,0.384982,1.254540,2.769235,-0.080754,1.436446,2.769235,0,translation_collision
13,random_sample,8,-0.360669,1.341116,0.014777,0.384982,1.254540,-0.372358,0.384982,1.254540,-1.419556,0.460314,0.760247,-1.419556,1,accepted
14,random_sample,9,-0.141472,1.596358,-2.383501,0.384982,1.254540,-1.419556,0.384982,1.254540,-2.466753,-0.005422,0.942154,-2.466753,0,translation_collision
15,random_sample,8,-0.113258,1.662200,-0.083412,0.384982,1.254540,-0.372358,0.384982,1.254540,0.674839,0.775385,1.566926,0.674839,1,accepted
16,lateral_motion,5,nan,nan,nan,0.460314,0.760247,0.674839,0.460314,0.760247,0.674839,0.255820,1.015814,0.674839,0,lateral_segment_collision
17,random_sample,10,1.497279,1.035196,-1.511425,0.460314,0.760247,-1.419556,0.460314,0.760247,-0.372358,0.926050,0.578341,-0.372358,0,translation_collision
