iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.981314,0.433107,-0.841341,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
1,random_sample,0,0.887703,1.877687,-1.354752,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
2,random_sample,0,0.225072,-0.097149,1.732317,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
3,random_sample,0,0.669850,1.820243,1.333039,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
4,random_sample,0,0.091001,-0.204940,1.512791,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
5,random_sample,0,0.209952,1.679940,0.024667,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
6,random_sample,2,-0.402755,0.802724,-2.931823,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
7,random_sample,0,-0.386358,0.174505,-0.207182,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,0,duplicate_candidate
8,random_sample,0,0.786089,1.582806,0.801438,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
9,random_sample,2,1.068394,1.779843,2.601909,0.613360,0.072057,2.333218,0.613360,0.072057,1.310399,0.742092,0.555201,1.310399,1,accepted
10,random_sample,4,-0.353845,1.224534,-1.216665,0.742092,0.555201,1.310399,0.742092,0.555201,2.357597,0.388043,0.908258,2.357597,0,translation_collision
11,random_sample,0,0.735821,-0.453696,1.720842,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.767509,-0.089343,2.333218,1,accepted
12,random_sample,4,-0.226909,0.786622,-0.821686,0.742092,0.555201,1.310399,0.742092,0.555201,2.357597,0.388043,0.908258,2.357597,0,translation_collision
13,random_sample,4,0.273249,1.682876,0.042270,0.742092,0.555201,1.310399,0.742092,0.555201,1.310399,0.870824,1.038345,1.310399,0,translation_collision
