iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
0,random_sample,0,0.774764,0.341816,0.120192,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
1,random_sample,0,0.635432,1.118089,-1.763158,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
2,random_sample,0,0.165561,1.903460,0.785861,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
3,random_sample,0,0.264291,-0.031238,2.757516,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.333218,0.613360,0.072057,2.333218,1,accepted
4,random_sample,0,-0.075841,1.315768,0.597223,0.958697,-0.289525,1.286021,0.958697,-0.289525,2.143263,0.687843,0.130758,2.143263,1,accepted
5,random_sample,0,0.797418,1.335218,1.495659,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
6,random_sample,2,0.630995,1.196112,-1.914130,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
7,random_sample,2,-0.258466,1.783421,-2.877308,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
8,random_sample,4,0.000189,0.902978,1.963180,0.687843,0.130758,2.143263,0.687843,0.130758,2.143263,0.416990,0.551042,2.143263,0,translation_collision
9,lateral_motion,3,nan,nan,nan,0.958697,-0.289525,2.143263,0.958697,-0.289525,2.143263,1.175529,-0.149787,2.143263,1,accepted
10,random_sample,2,1.486437,1.677937,-2.015535,0.613360,0.072057,2.333218,0.613360,0.072057,1.286021,0.753831,0.551920,1.286021,1,accepted
11,random_sample,2,-0.382641,-0.204775,-2.219764,0.613360,0.072057,2.333218,0.613360,0.072057,-2.902769,0.127551,-0.046222,-2.902769,1,accepted
12,random_sample,8,1.188794,1.354412,3.026778,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
13,random_sample,2,0.451704,1.299420,2.451767,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
14,random_sample,6,0.296426,-0.286081,-0.092908,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.283054,0.417901,2.333218,0,translation_collision
15,random_sample,8,1.497872,0.818188,-1.400340,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
16,random_sample,9,-0.323067,-0.276053,-2.721613,0.127551,-0.046222,-2.902769,0.127551,-0.046222,-2.902769,-0.358257,-0.164502,-2.902769,0,translation_collision
17,random_sample,4,-0.257173,0.282357,2.124352,0.687843,0.130758,2.143263,0.687843,0.130758,2.982529,0.194156,0.209955,2.982529,0,translation_collision
18,random_sample,6,-0.131765,-0.456703,-0.062854,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
19,lateral_motion,8,nan,nan,nan,0.613360,0.072057,-2.902769,0.613360,0.072057,-2.902769,0.710154,-0.325507,-2.902769,0,lateral_segment_collision
20,lateral_motion,0,nan,nan,nan,0.958697,-0.289525,1.286021,0.958697,-0.289525,1.286021,0.599932,-0.184503,1.286021,1,accepted
21,random_sample,2,-0.069899,0.407807,2.486107,0.613360,0.072057,2.333218,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
22,random_sample,8,0.397381,0.452223,-2.310682,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.311373,0.388249,2.333218,0,translation_collision
23,random_sample,7,1.316329,0.523432,1.235636,0.753831,0.551920,1.286021,0.753831,0.551920,0.238823,1.239639,0.670199,0.238823,0,translation_collision
24,random_sample,8,0.497903,1.408748,-1.297321,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
25,random_sample,10,-0.347115,-0.170935,1.476530,0.599932,-0.184503,1.286021,0.599932,-0.184503,2.333218,0.254595,0.177079,2.333218,1,accepted
26,random_sample,6,-0.202111,0.062484,0.021092,0.613360,0.072057,1.286021,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
27,random_sample,8,1.223408,-0.457718,-1.481832,0.613360,0.072057,-2.902769,0.613360,0.072057,-1.855572,0.472889,-0.407805,-1.855572,0,translation_collision
28,random_sample,8,0.524391,1.342678,-2.547799,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
29,random_sample,9,-0.299612,1.975453,-1.002108,0.127551,-0.046222,-2.902769,0.127551,-0.046222,2.333218,-0.217786,0.315360,2.333218,0,translation_collision
30,random_sample,8,0.242142,0.681883,3.119671,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
31,lateral_motion,1,nan,nan,nan,0.958697,-0.289525,2.333218,0.958697,-0.289525,2.333218,0.652587,-0.581883,2.333218,0,lateral_segment_collision
32,random_sample,8,0.413336,0.923480,-3.132531,0.613360,0.072057,-2.902769,0.613360,0.072057,2.333218,0.268022,0.433640,2.333218,0,translation_collision
33,random_sample,7,0.902036,1.341098,1.845184,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
34,random_sample,8,1.422866,0.242568,-2.297660,0.613360,0.072057,-2.902769,0.613360,0.072057,-1.855572,0.472889,-0.407805,-1.855572,0,translation_collision
35,random_sample,9,0.127880,0.496188,-2.743772,0.127551,-0.046222,-2.902769,0.127551,-0.046222,2.333218,-0.217786,0.315360,2.333218,0,translation_collision
36,random_sample,10,-0.228908,-0.105449,0.335405,0.599932,-0.184503,1.286021,0.599932,-0.184503,2.333218,0.254595,0.177079,2.333218,0,duplicate_candidate
37,random_sample,7,-0.203996,1.734727,1.788348,0.753831,0.551920,1.286021,0.753831,0.551920,2.251479,0.439169,0.940491,2.251479,0,translation_collision
38,random_sample,7,0.233288,1.452839,1.874325,0.753831,0.551920,1.286021,0.753831,0.551920,2.094725,0.503688,0.984850,2.094725,0,translation_collision
39,random_sample,10,0.448608,-0.314563,0.815854,0.599932,-0.184503,1.286021,0.599932,-0.184503,2.333218,0.599932,-0.184503,2.333218,0,duplicate_candidate
40,random_sample,7,0.787134,1.078223,-0.225677,0.753831,0.551920,1.286021,0.753831,0.551920,1.286021,0.894302,1.031782,1.286021,0,translation_collision
