0.749877, -0.248109, 1.443274
0.749877, -0.248109, 2.394630
0.749877, -0.248109, -2.841357
0.718053, -0.257962, -2.841357
0.689653, -0.266754, -2.841357
0.630550, -0.285052, -2.841357
0.630550, -0.285052, 2.394630
0.274843, 0.044311, 2.394630
0.274843, 0.044311, -3.033089
0.202151, 0.036393, -3.033089
0.202151, 0.036393, -2.226628
0.202151, 0.036393, -2.653601
0.202151, 0.036393, -3.086746
0.202151, 0.036393, 2.206744
0.202151, 0.036393, 1.164819
0.398580, 0.493356, 1.164819
0.595354, 0.951122, 1.164819
0.792813, 1.410481, 1.164819
0.792813, 1.410481, 0.130631
0.809216, 1.412636, 0.130631
0.809216, 1.412636, 0.460611
0.809216, 1.412636, 1.005212
0.809216, 1.412636, 1.948811
0.809216, 1.412636, 2.985821
0.347295, 1.485178, 2.985821
