0.000000, 0.000000, 0.951356
0.000000, 0.000000, 1.047198
0.033314, 0.000000, 0.000000
0.029730, 0.000000, 0.000000
0.061870, 0.000000, 0.000000
0.000000, 0.000000, -1.047198
0.484776, 0.000000, 0.000000
0.000000, 0.000000, 0.855466
0.073122, 0.000000, 0.000000
0.000000, 0.000000, 0.806461
0.000000, 0.000000, -0.426973
0.000000, 0.000000, -0.433145
0.000000, 0.000000, -0.989695
0.000000, 0.000000, -1.041926
0.497393, 0.000000, 0.000000
0.498267, 0.000000, 0.000000
0.500001, 0.000000, 0.000000
0.000000, 0.000000, -1.034187
0.016544, 0.000000, 0.000000
0.000000, 0.000000, 0.329980
0.000000, 0.000000, 0.544601
0.000000, 0.000000, 0.943599
0.000000, 0.000000, 1.037011
0.467582, 0.000000, 0.000000
