[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.335557, -0.726770, 0.800495], [1.431084, -0.189011, 1.443512]]
[[-0.164443, -0.726770, 0.745141], [0.931084, -0.189011, 0.950075]]
[[-0.694934, -0.268890, 0.745141], [0.362462, -0.878216, 0.950075]]
[[-0.765620, -0.268890, 0.811465], [0.291776, -0.878216, 0.925417]]
[[-0.731527, 0.351203, 0.811465], [-0.414632, -0.827331, 0.925417]]
[[-0.425301, 0.691082, 0.811465], [-0.796253, -0.471569, 0.925417]]
[[-0.274424, 0.763654, 0.811465], [-0.876081, -0.298124, 0.925417]]
[[0.278454, 0.762194, 0.811465], [-0.863707, 0.332274, 0.925417]]
[[0.471521, 0.660412, 0.811465], [-0.743910, 0.550449, 0.925417]]
[[0.790531, 0.183129, 0.811465], [-0.193503, 0.904960, 0.925417]]
[[0.600230, -0.546077, 0.811465], [0.634297, 0.673842, 0.925417]]
[[0.107168, -0.546077, 0.556493], [0.141235, 0.673843, 0.688485]]
[[0.526497, -0.180236, 0.556493], [-0.512941, 0.459242, 0.688485]]
[[0.176900, -0.527628, 0.556493], [0.052890, 0.686451, 0.688485]]
[[-0.323101, -0.527628, 0.618696], [-0.447111, 0.686450, 0.819221]]
[[-0.613395, -0.080819, 0.618696], [0.252263, 0.779414, 0.819221]]
[[-1.113396, -0.080818, 1.116325], [-0.247737, 0.779414, 0.817839]]
[[-0.628641, 0.922492, 1.116325], [0.549845, 0.605418, 0.817839]]
