[[0.784768, -0.157900, 0.800495], [0.996995, 1.043900, 1.443512]]
[[0.255638, -0.758579, 0.800495], [1.402542, -0.341474, 1.443512]]
[[-0.244044, -0.758579, 0.796869], [0.902860, -0.341474, 0.965277]]
[[-0.521420, -0.758579, 0.920500], [0.625483, -0.341474, 0.712625]]
[[0.393371, -0.832214, 0.920500], [0.609742, 0.368847, 0.712625]]
[[-0.470304, -0.791287, 0.920500], [0.646624, -0.299518, 0.712625]]
[[-0.905366, -0.166231, 0.920500], [0.199718, -0.684066, 0.712625]]
[[-0.794058, -0.465610, 0.920500], [0.421457, -0.574637, 0.712625]]
[[-0.014436, -0.920387, 0.920500], [0.709942, 0.061774, 0.712625]]
[[0.748470, -0.535830, 0.920500], [0.353372, 0.618839, 0.712625]]
[[0.252408, -0.535830, 0.592304], [-0.142690, 0.618839, 0.635077]]
[[-0.243851, -0.535831, 0.588709], [-0.638948, 0.618839, 0.889503]]
[[-0.731001, -0.535831, 0.906354], [-1.126099, 0.618839, 1.284936]]
[[-0.860112, 0.285804, 0.906354], [-0.147388, 1.276455, 1.284936]]
[[-0.212793, 0.881020, 0.906354], [1.004956, 0.800702, 1.284936]]
[[-0.712794, 0.881021, 1.133258], [0.504956, 0.800703, 0.946628]]
