iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,-0.169018,0.319242,-0.292764,0.749877,-0.248109,1.443274,0.749877,-0.248109,2.490471,rotation,0.000000,0.000000,1.047198,0.749877,-0.248109,2.490472,1,accepted
0,1,goal_directed_diffusion,0,-0.169018,0.319242,-0.292764,0.749877,-0.248109,2.490472,0.352175,0.054930,2.490472,translation,0.499682,0.000000,0.000000,0.352427,0.054737,2.490472,1,accepted
0,2,goal_directed_diffusion,0,-0.169018,0.319242,-0.292764,0.352427,0.054737,2.490472,-0.045275,0.357777,2.490472,translation,0.277376,0.000000,0.000000,0.131801,0.222849,2.490472,1,accepted
0,3,goal_directed_diffusion,0,-0.169018,0.319242,-0.292764,0.131801,0.222849,2.490472,-0.119456,0.414300,2.490472,translation,0.056125,0.000000,0.000000,0.087159,0.256865,2.490472,1,accepted
0,4,goal_directed_diffusion,0,-0.169018,0.319242,-0.292764,0.087159,0.256865,2.490472,-0.122559,0.416665,2.490472,translation,0.115999,0.000000,0.000000,-0.005107,0.327170,2.490472,0,endpoint_collision
1,0,goal_directed_diffusion,1,0.759764,-0.377502,-2.156329,0.749877,-0.248109,2.490472,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0,sample_reached
2,0,goal_directed_diffusion,0,1.462550,1.098994,-0.254942,0.749877,-0.248109,1.443274,0.813466,0.247831,1.443274,translation,0.464439,0.000000,0.000000,0.808943,0.212559,1.443274,0,endpoint_collision
3,0,goal_directed_diffusion,2,1.231893,1.235077,2.062640,0.352427,0.054737,2.490472,0.352427,0.054737,1.443274,rotation,0.000000,0.000000,-0.991245,0.352427,0.054737,1.499227,1,accepted
3,1,goal_directed_diffusion,2,1.231893,1.235077,2.062640,0.352427,0.054737,1.499227,0.388182,0.553457,1.499227,translation,0.490690,0.000000,0.000000,0.387516,0.544171,1.499227,1,accepted
3,2,goal_directed_diffusion,2,1.231893,1.235077,2.062640,0.387516,0.544171,1.499227,0.387516,0.544171,0.685766,rotation,0.000000,0.000000,-0.933617,0.387516,0.544171,0.565610,1,accepted
