iter,rollout_step,extension_type,near_idx,sample_x,sample_y,sample_theta,current_x,current_y,current_theta,local_x,local_y,local_theta,target_mode,action_dx_robot,action_dy_robot,action_dtheta,candidate_x,candidate_y,candidate_theta,accepted,status
0,0,goal_directed_diffusion,0,0.855160,1.249292,-2.857607,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,translation,0.328066,0.000000,0.000000,1.050865,0.025328,1.286021,1,accepted
0,1,goal_directed_diffusion,0,0.855160,1.249292,-2.857607,1.050865,0.025328,1.286021,1.191336,0.505190,1.286021,translation,0.264925,0.000000,0.000000,1.125293,0.279583,1.286021,0,endpoint_collision
1,0,goal_directed_diffusion,1,0.117021,0.280129,-1.403181,1.050865,0.025328,1.286021,1.050865,0.025328,2.333218,rotation,0.000000,0.000000,1.036635,1.050865,0.025328,2.322656,1,accepted
1,1,goal_directed_diffusion,1,0.117021,0.280129,-1.403181,1.050865,0.025328,2.322656,0.709366,0.390538,2.322656,translation,0.483551,0.000000,0.000000,0.720600,0.378523,2.322656,1,accepted
1,2,goal_directed_diffusion,1,0.117021,0.280129,-1.403181,0.720600,0.378523,2.322656,0.720600,0.378523,-2.979997,rotation,0.000000,0.000000,0.336264,0.720600,0.378523,2.658919,1,accepted
1,3,goal_directed_diffusion,1,0.117021,0.280129,-1.403181,0.720600,0.378523,2.658919,0.277722,0.610597,2.658919,translation,0.435592,0.000000,0.000000,0.334771,0.580702,2.658919,0,endpoint_collision
2,0,goal_directed_diffusion,2,1.372671,0.169855,2.031372,1.050865,0.025328,2.322656,1.050865,0.025328,1.275458,rotation,0.000000,0.000000,-0.990595,1.050865,0.025328,1.332061,1,accepted
2,1,goal_directed_diffusion,2,1.372671,0.169855,2.031372,1.050865,0.025328,1.332061,1.050865,0.025328,0.422117,rotation,0.000000,0.000000,-0.871319,1.050865,0.025328,0.460742,1,accepted
2,2,goal_directed_diffusion,2,1.372671,0.169855,2.031372,1.050865,0.025328,0.460742,1.366850,0.182174,0.460742,translation,0.037592,0.000000,0.000000,1.084536,0.042041,0.460742,1,accepted
2,3,goal_directed_diffusion,2,1.372671,0.169855,2.031372,1.084536,0.042041,0.460742,1.366878,0.182188,0.460742,translation,0.040506,0.000000,0.000000,1.120819,0.060051,0.460742,1,accepted
