[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.695416, 0.007372, 0.695455], [0.424301, 1.232665, 1.303646]]
[[0.360395, -0.594789, 0.695455], [1.276969, 0.262380, 1.303646]]
[[-0.123156, -0.594789, 0.607406], [0.793418, 0.262379, 0.835676]]
[[-0.312516, -0.520841, 0.607406], [0.835557, -0.014113, 0.835676]]
[[0.240758, -0.557653, 0.607406], [0.498853, 0.670448, 0.835676]]
[[-0.259243, -0.557653, 0.614967], [-0.001147, 0.670448, 0.670449]]
[[-0.759244, -0.557652, 0.942033], [-0.501148, 0.670449, 0.837049]]
[[-0.877616, 0.342370, 0.942033], [0.297661, 0.782335, 0.837049]]
[[-0.849745, -0.406646, 0.942033], [-0.367650, 0.751987, 0.837049]]
[[-0.242215, -0.910362, 0.942033], [-0.810684, 0.208427, 0.837049]]
[[-0.812881, -0.476079, 0.942033], [-0.429068, 0.718715, 0.837049]]
[[-0.171513, -0.926288, 0.942033], [-0.824308, 0.145488, 0.837049]]
