iter,extension_type,near_idx,sample_x,sample_y,sample_theta,near_x,near_y,near_theta,mid_x,mid_y,mid_theta,new_x,new_y,new_theta,accepted,status
45,random_sample,5,0.274911,1.719474,1.875349,0.697501,0.136827,2.120451,0.697501,0.136827,2.120451,0.436304,0.563180,2.120451,0,translation_collision
46,lateral_motion,22,nan,nan,nan,0.023682,-0.068344,1.174141,0.023682,-0.068344,1.174141,-0.409298,0.113012,1.174141,0,lateral_segment_collision
47,random_sample,15,1.174020,1.689231,0.868450,1.106312,0.062899,1.174141,1.106312,0.062899,1.174141,1.299480,0.524079,1.174141,0,translation_collision
48,random_sample,5,0.532182,1.124855,1.744015,0.697501,0.136827,2.120451,0.697501,0.136827,2.120451,0.436304,0.563180,2.120451,0,translation_collision
49,random_sample,22,-0.075717,0.702754,1.261989,0.023682,-0.068344,1.174141,0.023682,-0.068344,1.174141,0.216849,0.392835,1.174141,0,translation_collision
50,random_sample,19,0.656618,0.923651,-1.817126,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,1,accepted
51,lateral_motion,24,nan,nan,nan,-0.214267,-0.239722,-3.014649,-0.214267,-0.239722,-3.014649,-0.157953,-0.680951,-3.014649,0,lateral_segment_collision
52,random_sample,22,-0.404605,1.336385,1.081971,0.023682,-0.068344,1.174141,0.023682,-0.068344,1.174141,0.216849,0.392835,1.174141,0,translation_collision
53,random_sample,16,0.744687,0.676680,3.024820,0.281709,-0.176420,3.098753,0.281709,-0.176420,2.051555,0.050483,0.266902,2.051555,0,translation_collision
54,random_sample,3,0.196760,-0.307493,2.550666,0.281709,-0.176420,2.221339,0.281709,-0.176420,-3.014649,0.281709,-0.176420,-3.014649,0,duplicate_candidate
55,random_sample,23,1.405390,0.860423,-2.799627,0.281709,-0.176420,-3.014649,0.281709,-0.176420,2.221339,-0.021100,0.221457,2.221339,0,translation_collision
56,random_sample,6,-0.111777,1.579985,0.454724,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
57,random_sample,20,0.126192,0.183058,1.638178,0.261865,0.155351,2.221339,0.261865,0.155351,2.221339,0.261865,0.155351,2.221339,0,zero_motion
58,random_sample,23,1.185367,1.928799,-2.623989,0.281709,-0.176420,-3.014649,0.281709,-0.176420,2.221339,-0.021100,0.221457,2.221339,0,translation_collision
59,random_sample,11,1.001504,1.374956,2.286535,0.879954,0.278880,2.221339,0.879954,0.278880,2.221339,0.577145,0.676758,2.221339,1,accepted
60,random_sample,19,0.469073,0.840286,-1.673825,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
61,random_sample,19,-0.486427,0.037544,-0.855377,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
62,random_sample,6,0.084040,0.174534,0.254822,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
63,random_sample,18,1.127966,0.987454,1.341470,1.031199,-0.041853,1.286021,1.031199,-0.041853,1.286021,1.171670,0.438009,1.286021,0,translation_collision
64,random_sample,6,0.353952,0.214683,-0.538171,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.099168,0.190337,1.286021,0,translation_collision
65,random_sample,13,0.618193,-0.062321,0.826092,0.655888,0.108352,1.174141,0.655888,0.108352,0.126944,0.655888,0.108352,0.126944,0,duplicate_candidate
66,random_sample,19,-0.206818,1.284639,-1.450245,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
67,random_sample,12,0.427676,-0.167251,1.230201,0.344454,-0.128668,1.174141,0.344454,-0.128668,0.126944,0.344454,-0.128668,0.126944,0,duplicate_candidate
68,random_sample,23,0.838428,1.823488,-2.794418,0.281709,-0.176420,-3.014649,0.281709,-0.176420,2.221339,-0.021100,0.221457,2.221339,0,translation_collision
69,random_sample,24,-0.211175,0.547793,-2.945768,-0.214267,-0.239722,-3.014649,-0.214267,-0.239722,2.221339,-0.517077,0.158156,2.221339,0,translation_collision
70,random_sample,13,0.877862,0.929307,1.138187,0.655888,0.108352,1.174141,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
71,random_sample,28,-0.166591,0.486624,0.069165,0.344454,-0.128668,0.126944,0.344454,-0.128668,1.174141,0.537622,0.332511,1.174141,1,accepted
72,random_sample,27,0.861045,1.813388,-1.044567,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
73,random_sample,29,-0.299146,1.913071,0.888436,0.537622,0.332511,1.174141,0.537622,0.332511,2.057696,0.303678,0.774405,2.057696,0,translation_collision
74,random_sample,19,0.858168,1.776463,-2.234546,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
75,random_sample,24,-0.412630,1.600384,-2.567958,-0.214267,-0.239722,-3.014649,-0.214267,-0.239722,2.221339,-0.517077,0.158156,2.221339,0,translation_collision
76,random_sample,6,1.039097,-0.133622,-0.698066,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.094666,0.958697,-0.289525,1.094666,0,duplicate_candidate
77,random_sample,27,0.631337,0.550165,-0.940003,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.826839,0.516490,1.174141,0,translation_collision
78,random_sample,0,1.483577,-0.421145,1.618001,0.958697,-0.289525,1.286021,0.958697,-0.289525,0.238823,1.444506,-0.171246,0.238823,0,translation_collision
79,random_sample,29,0.352383,0.171302,1.584451,0.537622,0.332511,1.174141,0.537622,0.332511,2.221339,0.537622,0.332511,2.221339,0,duplicate_candidate
80,random_sample,28,-0.112247,-0.285187,-0.965517,0.344454,-0.128668,0.126944,0.344454,-0.128668,-0.920254,0.636833,-0.512841,-0.920254,0,translation_collision
81,random_sample,27,-0.397693,1.969331,0.259627,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
82,random_sample,26,1.296635,1.214205,2.344634,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
83,lateral_motion,29,nan,nan,nan,0.537622,0.332511,1.174141,0.537622,0.332511,1.174141,0.084638,0.522246,1.174141,0,lateral_segment_collision
84,random_sample,19,-0.277983,-0.390497,-1.826241,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-2.137235,0.013394,-0.598329,-2.137235,0,translation_collision
85,lateral_motion,19,nan,nan,nan,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-2.137235,0.610743,-0.385671,-2.137235,0,lateral_segment_collision
86,random_sample,29,0.682561,1.221972,0.717216,0.537622,0.332511,1.174141,0.537622,0.332511,1.174141,0.730789,0.793691,1.174141,0,translation_collision
87,random_sample,19,1.414619,0.415804,-2.361309,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-1.090038,0.512935,-0.619743,-1.090038,0,translation_collision
88,random_sample,27,0.404494,0.676298,-0.342503,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
89,random_sample,19,0.416503,1.967025,-1.673600,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
90,random_sample,19,0.844984,-0.233004,-1.265612,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-1.090038,0.512935,-0.619743,-1.090038,0,translation_collision
91,random_sample,27,-0.357489,1.883683,-0.039516,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
92,random_sample,26,1.494549,1.257639,2.255289,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
93,random_sample,26,0.025588,1.475540,2.618811,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0.274336,1.074636,2.221339,0,translation_collision
94,random_sample,26,0.458010,0.827363,2.334496,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0,zero_motion
95,random_sample,27,1.294534,1.989332,0.549780,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
96,random_sample,3,0.432504,-0.417527,2.217425,0.281709,-0.176420,2.221339,0.281709,-0.176420,-3.014649,-0.000381,-0.212424,-3.014649,1,accepted
97,random_sample,19,-0.460402,-0.283619,-1.375563,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-2.998134,-0.213154,-0.247904,-2.998134,1,accepted
98,random_sample,26,-0.113299,0.949110,2.454325,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0.274336,1.074636,2.221339,0,translation_collision
99,random_sample,27,0.566235,0.460822,-0.333827,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.796396,0.443808,1.174141,1,accepted
100,random_sample,25,-0.325231,0.264525,3.088393,-0.217832,-0.155007,3.098753,-0.217832,-0.155007,2.051555,-0.418102,0.228964,2.051555,0,translation_collision
101,random_sample,19,-0.307947,1.770824,-1.858232,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
102,random_sample,23,0.378550,-0.310500,-3.070306,0.281709,-0.176420,-3.014649,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-1.967451,0,duplicate_candidate
103,random_sample,29,-0.356935,0.997115,1.169021,0.537622,0.332511,1.174141,0.537622,0.332511,2.221339,0.234813,0.730389,2.221339,0,translation_collision
104,random_sample,27,0.763670,0.847424,-0.236954,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
105,random_sample,27,0.751044,1.358400,-0.980647,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
106,random_sample,33,0.146008,0.086358,-2.617081,0.281709,-0.176420,-2.998134,0.281709,-0.176420,2.237854,0.098736,0.055933,2.237854,0,translation_collision
107,random_sample,27,0.737744,0.825871,-0.713061,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
108,random_sample,33,1.172317,0.445114,-2.787001,0.281709,-0.176420,-2.998134,0.281709,-0.176420,2.237854,-0.027629,0.216402,2.237854,0,translation_collision
109,random_sample,28,0.072751,0.151721,0.045339,0.344454,-0.128668,0.126944,0.344454,-0.128668,1.174141,0.495293,0.231454,1.174141,1,accepted
110,random_sample,33,0.172976,0.796404,-2.750828,0.281709,-0.176420,-2.998134,0.281709,-0.176420,2.237854,-0.027629,0.216402,2.237854,0,translation_collision
111,random_sample,26,-0.265185,1.370619,2.801073,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0.274336,1.074636,2.221339,0,translation_collision
112,random_sample,28,0.074434,0.520231,-0.622810,0.344454,-0.128668,0.126944,0.344454,-0.128668,1.174141,0.537622,0.332511,1.174141,0,duplicate_candidate
113,random_sample,29,-0.197096,1.362005,1.455258,0.537622,0.332511,1.174141,0.537622,0.332511,2.190637,0.247169,0.739497,2.190637,0,translation_collision
114,random_sample,27,1.458690,1.537725,-1.064515,0.655888,0.108352,0.126944,0.655888,0.108352,1.059056,0.900736,0.544299,1.059056,0,translation_collision
115,random_sample,36,0.190877,1.292725,-1.228529,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
116,random_sample,19,-0.309729,0.402271,-2.426682,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
117,random_sample,19,0.743193,1.052494,-2.468278,0.281709,-0.176420,-2.137235,0.281709,-0.176420,3.098753,-0.217832,-0.155007,3.098753,0,duplicate_candidate
118,random_sample,28,-0.220882,-0.076616,-0.841286,0.344454,-0.128668,0.126944,0.344454,-0.128668,1.174141,0.537622,0.332511,1.174141,0,duplicate_candidate
119,random_sample,16,1.335202,0.279774,-3.102581,0.281709,-0.176420,3.098753,0.281709,-0.176420,2.051555,0.050483,0.266902,2.051555,0,translation_collision
120,lateral_motion,2,nan,nan,nan,0.655888,0.108352,2.221339,0.655888,0.108352,2.221339,0.935812,0.321391,2.221339,0,lateral_segment_collision
121,random_sample,27,-0.196225,1.622921,-0.968175,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
122,random_sample,35,0.828517,1.191218,1.441675,0.796396,0.443808,1.174141,0.796396,0.443808,1.174141,0.989563,0.904987,1.174141,0,translation_collision
123,random_sample,36,0.287154,-0.415192,-1.939658,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-1.967451,0,zero_motion
124,random_sample,20,0.289663,0.262689,2.326184,0.261865,0.155351,2.221339,0.261865,0.155351,1.317384,0.261865,0.155351,1.317384,0,rotation_collision
125,random_sample,26,1.352146,1.943463,2.981453,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
126,random_sample,36,-0.206523,0.351545,-1.114647,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
127,random_sample,36,0.805056,0.322018,-1.450425,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-0.920254,0.584518,-0.574298,-0.920254,0,translation_collision
128,random_sample,36,0.971785,0.466787,-1.608596,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-0.920254,0.584518,-0.574298,-0.920254,0,translation_collision
129,lateral_motion,28,nan,nan,nan,0.344454,-0.128668,0.126944,0.344454,-0.128668,0.126944,0.394776,-0.522943,0.126944,0,lateral_segment_collision
130,lateral_motion,25,nan,nan,nan,-0.217832,-0.155007,3.098753,-0.217832,-0.155007,3.098753,-0.236552,-0.591722,3.098753,0,lateral_segment_collision
131,random_sample,19,1.064771,-0.247168,-2.207465,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-1.090038,0.512935,-0.619743,-1.090038,0,translation_collision
132,random_sample,36,0.312416,-0.452763,-1.924882,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-1.967451,0.174291,-0.432876,-1.967451,0,translation_collision
133,random_sample,6,1.492560,-0.079604,-0.641431,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,1.444506,-0.171246,0.238823,0,translation_collision
134,random_sample,36,0.517553,1.301279,-1.838724,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
135,lateral_motion,6,nan,nan,nan,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,1.046018,-0.648177,0.238823,0,lateral_segment_collision
136,random_sample,35,1.226461,1.444546,1.086938,0.796396,0.443808,1.174141,0.796396,0.443808,1.174141,0.989563,0.904987,1.174141,0,translation_collision
137,lateral_motion,9,nan,nan,nan,0.344454,-0.128668,2.221339,0.344454,-0.128668,2.221339,0.681060,0.127509,2.221339,1,accepted
138,random_sample,36,0.380934,1.772736,-1.294008,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
139,random_sample,28,-0.479546,0.606808,-0.627880,0.344454,-0.128668,0.126944,0.344454,-0.128668,1.174141,0.537622,0.332511,1.174141,0,duplicate_candidate
140,random_sample,26,0.423236,0.984288,1.562729,0.577145,0.676758,2.221339,0.577145,0.676758,2.221339,0.368877,0.950413,2.221339,0,translation_collision
141,lateral_motion,32,nan,nan,nan,-0.000381,-0.212424,-3.014649,-0.000381,-0.212424,-3.014649,-0.036673,0.071927,-3.014649,1,accepted
142,random_sample,27,1.234281,1.520685,-0.427540,0.655888,0.108352,0.126944,0.655888,0.108352,1.174141,0.849056,0.569532,1.174141,0,translation_collision
143,random_sample,35,0.069579,1.914473,1.267134,0.796396,0.443808,1.174141,0.796396,0.443808,2.029800,0.574868,0.892055,2.029800,0,translation_collision
144,random_sample,36,0.987215,0.436655,-1.588805,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-0.920254,0.584518,-0.574298,-0.920254,0,translation_collision
145,random_sample,22,-0.366667,0.115974,1.541980,0.023682,-0.068344,1.174141,0.023682,-0.068344,2.221339,-0.237750,0.275165,2.221339,0,translation_collision
146,random_sample,22,-0.189033,-0.401335,1.445044,0.023682,-0.068344,1.174141,0.023682,-0.068344,2.221339,-0.215618,0.246086,2.221339,0,translation_collision
147,random_sample,28,0.464378,-0.174861,0.516136,0.344454,-0.128668,0.126944,0.344454,-0.128668,0.126944,0.344454,-0.128668,0.126944,0,zero_motion
148,random_sample,27,0.947542,0.327154,-0.617606,0.655888,0.108352,0.126944,0.655888,0.108352,0.126944,1.017559,0.154512,0.126944,1,accepted
149,random_sample,7,0.454982,-0.493447,1.610351,0.281709,-0.176420,1.174141,0.281709,-0.176420,0.126944,0.640091,-0.130680,0.126944,1,accepted
150,random_sample,36,1.121790,-0.029375,-1.501111,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-0.920254,0.584518,-0.574298,-0.920254,0,translation_collision
151,random_sample,36,-0.191921,1.906903,-1.610349,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
152,random_sample,39,0.174847,0.727097,-3.085254,-0.036673,0.071927,-3.014649,-0.036673,0.071927,2.221339,-0.339482,0.469805,2.221339,0,translation_collision
153,random_sample,26,0.974456,1.385951,2.583793,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
154,random_sample,33,1.087692,1.103023,-2.774513,0.281709,-0.176420,-2.998134,0.281709,-0.176420,2.237854,-0.027629,0.216402,2.237854,0,translation_collision
155,random_sample,36,1.042530,1.101421,-1.760282,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-0.920254,0.584518,-0.574298,-0.920254,0,translation_collision
156,random_sample,26,1.442860,1.053868,3.020209,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
157,random_sample,26,0.748337,1.342441,1.844445,0.577145,0.676758,2.221339,0.577145,0.676758,1.319084,0.701676,1.161002,1.319084,0,rotation_collision
158,random_sample,6,1.350453,-0.363392,0.193196,0.958697,-0.289525,0.238823,0.958697,-0.289525,0.238823,1.346041,-0.195219,0.238823,0,translation_collision
159,random_sample,39,-0.465191,1.436133,2.996530,-0.036673,0.071927,-3.014649,-0.036673,0.071927,2.221339,-0.339482,0.469805,2.221339,0,translation_collision
160,lateral_motion,19,nan,nan,nan,0.281709,-0.176420,-2.137235,0.281709,-0.176420,-2.137235,0.700639,-0.442841,-2.137235,0,lateral_segment_collision
161,random_sample,26,0.980519,1.175354,2.483316,0.577145,0.676758,2.221339,0.577145,0.676758,1.174141,0.770313,1.137937,1.174141,0,rotation_collision
162,lateral_motion,8,nan,nan,nan,0.429032,-0.064299,2.221339,0.429032,-0.064299,2.221339,0.040374,-0.360091,2.221339,0,lateral_segment_collision
163,random_sample,6,0.688445,-0.425042,0.487904,0.958697,-0.289525,0.238823,0.958697,-0.289525,-0.808374,1.167506,-0.508157,-0.808374,0,translation_collision
164,random_sample,39,0.803061,0.895834,-3.050024,-0.036673,0.071927,-3.014649,-0.036673,0.071927,2.221339,-0.339482,0.469805,2.221339,0,translation_collision
165,random_sample,29,0.090620,1.520315,1.324258,0.537622,0.332511,1.174141,0.537622,0.332511,1.174141,0.730789,0.793691,1.174141,0,translation_collision
166,random_sample,40,1.225539,0.103776,-1.257878,1.017559,0.154512,0.126944,1.017559,0.154512,0.126944,1.017559,0.154512,0.126944,0,zero_motion
167,random_sample,36,-0.468073,0.191788,-1.665030,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
168,random_sample,36,0.025189,1.984801,-1.358581,0.281709,-0.176420,-1.967451,0.281709,-0.176420,-3.014649,-0.214267,-0.239722,-3.014649,0,duplicate_candidate
169,random_sample,6,0.828124,-0.052482,0.232223,0.958697,-0.289525,0.238823,0.958697,-0.289525,1.286021,1.034727,-0.029799,1.286021,1,accepted
170,random_sample,39,-0.234677,0.367751,-2.776982,-0.036673,0.071927,-3.014649,-0.036673,0.071927,2.221339,-0.252257,0.355195,2.221339,0,translation_collision
