[[1.023482, 0.007372, 1.023509], [0.752367, 1.232664, 1.444132]]
[[0.613433, -0.819311, 1.023509], [1.438610, 0.126168, 1.444132]]
[[0.113434, -0.819311, 0.827126], [0.938611, 0.126167, 0.947052]]
[[0.766261, -0.311419, 0.827126], [0.360041, 0.875944, 0.947052]]
[[0.652827, 0.507892, 0.827126], [-0.578569, 0.749777, 0.947052]]
[[0.652826, 0.128323, 0.665319], [-0.578570, 0.370208, 0.686875]]
[[0.520398, -0.414529, 0.665319], [-0.092342, 0.680639, 0.686875]]
[[-0.098793, -0.657943, 0.665319], [0.543280, 0.420291, 0.686875]]
[[0.408610, -0.525059, 0.665319], [0.069934, 0.683306, 0.686875]]
[[-0.091390, -0.525059, 0.532953], [-0.430066, 0.683305, 0.807380]]
[[-0.591389, -0.525059, 0.790840], [-0.930066, 0.683305, 1.154092]]
[[-0.750409, 0.249628, 0.790840], [0.126726, 1.147113, 1.154092]]
